Datum,Differenz in kWh,Kapazität in kWh,Laden/Einspeisen in kWh
2030-06-27 10:15:00,-3298.399785693906,7345.119297504389,3298.399785693906
2030-06-27 10:30:00,-3944.171706379031,11289.29100388342,3944.171706379031
2030-06-27 10:45:00,-4309.484872029261,15598.775875912681,4309.484872029261
2030-06-27 11:00:00,-4760.916304053229,20359.69217996591,4760.916304053229
2030-06-27 11:15:00,-4747.418390909028,25107.11057087494,4747.418390909028
2030-06-27 11:30:00,-5007.615859851368,30114.726430726307,5007.615859851368
2030-06-27 11:45:00,-5307.968981771974,35422.69541249828,5307.968981771974
2030-06-27 12:00:00,-5501.68645093924,40924.38186343752,5501.68645093924
2030-06-27 12:15:00,-5908.250010540938,46832.63187397846,5908.250010540938
2030-06-27 12:30:00,-5954.163602698478,52786.79547667694,5954.163602698478
2030-06-27 12:45:00,-6231.4762405890215,59018.27171726596,6231.4762405890215
2030-06-27 13:00:00,-6501.089864678608,65519.36158194457,6501.089864678608
2030-06-27 13:15:00,-7056.167329190455,72575.52891113503,7056.167329190455
2030-06-27 13:30:00,-7154.45230568797,79729.981216823,7154.45230568797
2030-06-27 13:45:00,-7234.189188416673,86964.17040523967,7234.189188416673
2030-06-27 14:00:00,-7302.3682926654365,94266.53869790511,7302.3682926654365
2030-06-27 14:15:00,-7064.476863512547,101331.01556141766,7064.476863512547
2030-06-27 14:30:00,-6966.974338944463,108297.98990036212,6966.974338944463
2030-06-27 14:45:00,-6796.273550953036,115094.26345131516,6796.273550953036
2030-06-27 15:00:00,-6443.995629865254,121538.25908118041,6443.995629865254
2030-06-27 15:15:00,-6340.136657014176,127878.39573819458,6340.136657014176
2030-06-27 15:30:00,-6022.678213694555,133901.07395188912,6022.678213694555
2030-06-27 15:45:00,-5692.0343668735295,139593.10831876265,5692.0343668735295
2030-06-27 16:00:00,-5335.499562039688,144928.60788080233,5335.499562039688
2030-06-27 16:15:00,-4861.665359040147,149790.27323984247,4861.665359040147
2030-06-27 16:30:00,-3953.6064672664324,153743.8797071089,3953.6064672664324
2030-06-27 16:45:00,-2820.7217709606557,156564.60147806956,2820.7217709606557
2030-06-27 17:00:00,-1396.6586599608745,157961.26013803043,1396.6586599608745
2030-06-27 17:15:00,-441.00290598592983,158402.26304401635,441.00290598592983
2030-06-27 17:30:00,259.01778415255467,158143.2452598638,-259.01778415255467
2030-06-27 17:45:00,1206.5852991562606,156936.65996070753,-1206.5852991562606
2030-06-27 18:00:00,2013.8148540984257,154922.8451066091,-2013.8148540984257
2030-06-27 18:15:00,2648.1754748716703,152274.66963173743,-2648.1754748716703
2030-06-27 18:30:00,3814.0041201695676,148460.66551156787,-3814.0041201695676
2030-06-27 18:45:00,4890.165401051952,143570.50011051592,-4890.165401051952
2030-06-27 19:00:00,6053.235396006481,137517.26471450942,-6053.235396006481
2030-06-27 19:15:00,6916.985778671184,130600.27893583824,-6916.985778671184
2030-06-27 19:30:00,7780.796462941604,122819.48247289663,-7780.796462941604
2030-06-27 19:45:00,8688.370834249632,114131.11163864701,-8688.370834249632
2030-06-27 20:00:00,9285.474651248947,104845.63698739806,-9285.474651248947
2030-06-27 20:15:00,9697.160999414045,95148.47598798401,-9697.160999414045
2030-06-27 20:30:00,10165.953946093432,84982.52204189058,-10165.953946093432
2030-06-27 20:45:00,10864.402844456477,74118.1191974341,-10864.402844456477
2030-06-27 21:00:00,10955.901522184045,63162.21767525006,-10955.901522184045
2030-06-27 21:15:00,10894.723389689252,52267.49428556081,-10894.723389689252
2030-06-27 21:30:00,10667.118808195057,41600.37547736576,-10667.118808195057
2030-06-27 21:45:00,10672.392054374344,30927.983422991412,-10672.392054374344
2030-06-27 22:00:00,10836.197666711345,20091.785756280067,-10836.197666711345
2030-06-27 22:15:00,10517.537548487693,9574.248207792374,-10517.537548487693
2030-06-27 22:30:00,10378.469259924881,9574.248207792374,-9574.248207792374
2030-06-27 22:45:00,10051.33798082326,0.0,0.0
2030-06-27 23:00:00,9877.436229185028,0.0,0.0
2030-06-27 23:15:00,9798.172151073337,0.0,0.0
2030-06-27 23:30:00,9572.070518304863,0.0,0.0
2030-06-27 23:45:00,9320.46338249384,0.0,0.0
2030-06-28 00:00:00,8793.102346498985,0.0,0.0
2030-06-28 00:15:00,8638.751113821678,0.0,0.0
2030-06-28 00:30:00,8509.809068592647,0.0,0.0
2030-06-28 00:45:00,8435.320221666661,0.0,0.0
2030-06-28 01:00:00,8148.805544758581,0.0,0.0
2030-06-28 01:15:00,8097.645741198121,0.0,0.0
2030-06-28 01:30:00,8025.295273156312,0.0,0.0
2030-06-28 01:45:00,7924.827641001569,0.0,0.0
2030-06-28 02:00:00,7962.973926227835,0.0,0.0
2030-06-28 02:15:00,7905.816311861199,0.0,0.0
2030-06-28 02:30:00,7951.698483069212,0.0,0.0
2030-06-28 02:45:00,8033.463860377061,0.0,0.0
2030-06-28 03:00:00,7893.275351250532,0.0,0.0
2030-06-28 03:15:00,7904.955127793782,0.0,0.0
2030-06-28 03:30:00,8044.707733832113,0.0,0.0
2030-06-28 03:45:00,8033.952477028036,0.0,0.0
2030-06-28 04:00:00,8187.90353431429,0.0,0.0
2030-06-28 04:15:00,8231.406508940978,0.0,0.0
2030-06-28 04:30:00,8467.164582099798,0.0,0.0
2030-06-28 04:45:00,8764.466090784934,0.0,0.0
2030-06-28 05:00:00,9084.33610336071,0.0,0.0
2030-06-28 05:15:00,9339.197557398293,0.0,0.0
2030-06-28 05:30:00,9760.231789431771,0.0,0.0
2030-06-28 05:45:00,10126.860897040382,0.0,0.0
2030-06-28 06:00:00,11022.89115100636,0.0,0.0
2030-06-28 06:15:00,11528.292005920792,0.0,0.0
2030-06-28 06:30:00,11715.608093771058,0.0,0.0
2030-06-28 06:45:00,11936.652907769432,0.0,0.0
2030-06-28 07:00:00,12038.195054683605,0.0,0.0
2030-06-28 07:15:00,11914.545340868906,0.0,0.0
2030-06-28 07:30:00,11692.838617717478,0.0,0.0
2030-06-28 07:45:00,11182.154498267013,0.0,0.0
2030-06-28 08:00:00,10466.29284021998,0.0,0.0
2030-06-28 08:15:00,9613.407196794258,0.0,0.0
2030-06-28 08:30:00,8779.517231901675,0.0,0.0
2030-06-28 08:45:00,7939.475958997795,0.0,0.0
2030-06-28 09:00:00,6911.797614507637,0.0,0.0
2030-06-28 09:15:00,6133.354409073447,0.0,0.0
2030-06-28 09:30:00,5405.725949081569,0.0,0.0
2030-06-28 09:45:00,4675.360983226416,0.0,0.0
2030-06-28 10:00:00,3955.884772626214,0.0,0.0
2030-06-28 10:15:00,3226.698265074374,0.0,0.0
2030-06-28 10:30:00,2450.299399766838,0.0,0.0
2030-06-28 10:45:00,1872.7267828226359,0.0,0.0
2030-06-28 11:00:00,1393.4499272499997,0.0,0.0
2030-06-28 11:15:00,873.8499516651173,0.0,0.0
2030-06-28 11:30:00,713.6229903095918,0.0,0.0
2030-06-28 11:45:00,790.6905450375998,0.0,0.0
2030-06-28 12:00:00,211.9184882940026,0.0,0.0
2030-06-28 12:15:00,-337.279541515687,337.279541515687,337.279541515687
2030-06-28 12:30:00,-615.721324452501,953.000865968188,615.721324452501
2030-06-28 12:45:00,-686.6069850900421,1639.6078510582302,686.6069850900421
2030-06-28 13:00:00,-899.3359823438768,2538.943833402107,899.3359823438768
2030-06-28 13:15:00,-959.527472736012,3498.471306138119,959.527472736012
2030-06-28 13:30:00,-1102.4182961122751,4600.889602250394,1102.4182961122751
2030-06-28 13:45:00,-1347.871979873089,5948.761582123483,1347.871979873089
2030-06-28 14:00:00,-1154.2727355975294,7103.0343177210125,1154.2727355975294
2030-06-28 14:15:00,-900.057119202138,8003.0914369231505,900.057119202138
2030-06-28 14:30:00,-775.9101116237107,8779.001548546861,775.9101116237107
2030-06-28 14:45:00,-731.9255759110747,9510.927124457936,731.9255759110747
2030-06-28 15:00:00,-342.69543633692956,9853.622560794865,342.69543633692956
2030-06-28 15:15:00,-71.682106389213,9925.304667184078,71.682106389213
2030-06-28 15:30:00,297.97439575341923,9627.33027143066,-297.97439575341923
2030-06-28 15:45:00,640.2739743845632,8987.056297046096,-640.2739743845632
2030-06-28 16:00:00,1160.2027358966443,7826.853561149452,-1160.2027358966443
2030-06-28 16:15:00,1850.8609662748968,5975.992594874555,-1850.8609662748968
2030-06-28 16:30:00,2481.391356909251,3494.601237965304,-2481.391356909251
2030-06-28 16:45:00,3117.619250552625,376.9819874126788,-3117.619250552625
2030-06-28 17:00:00,4018.8446446039634,376.9819874126788,-376.9819874126788
2030-06-28 17:15:00,4965.67270059029,0.0,0.0
2030-06-28 17:30:00,6000.43391685124,0.0,0.0
2030-06-28 17:45:00,6972.23651723635,0.0,0.0
2030-06-28 18:00:00,8162.488305566192,0.0,0.0
2030-06-28 18:15:00,9157.469482357852,0.0,0.0
2030-06-28 18:30:00,10349.64296590663,0.0,0.0
2030-06-28 18:45:00,11539.150938476105,0.0,0.0
2030-06-28 19:00:00,12642.852475924032,0.0,0.0
2030-06-28 19:15:00,13465.210069812045,0.0,0.0
2030-06-28 19:30:00,14349.242729285761,0.0,0.0
2030-06-28 19:45:00,15033.407686634211,0.0,0.0
2030-06-28 20:00:00,15377.375127292973,0.0,0.0
2030-06-28 20:15:00,15657.446534179018,0.0,0.0
2030-06-28 20:30:00,15994.092104894393,0.0,0.0
2030-06-28 20:45:00,16140.440735029611,0.0,0.0
2030-06-28 21:00:00,16214.519701951696,0.0,0.0
2030-06-28 21:15:00,16238.501360752427,0.0,0.0
2030-06-28 21:30:00,16156.198935223423,0.0,0.0
2030-06-28 21:45:00,16017.427734190387,0.0,0.0
2030-06-28 22:00:00,15931.73218671429,0.0,0.0
2030-06-28 22:15:00,15809.505019801007,0.0,0.0
2030-06-28 22:30:00,15510.243670019492,0.0,0.0
2030-06-28 22:45:00,15195.410577801622,0.0,0.0
2030-06-28 23:00:00,14988.410532052982,0.0,0.0
2030-06-28 23:15:00,14781.174246944507,0.0,0.0
2030-06-28 23:30:00,14458.690271628018,0.0,0.0
2030-06-28 23:45:00,14240.21936704661,0.0,0.0
2030-06-29 00:00:00,13929.188526776823,0.0,0.0
2030-06-29 00:15:00,13748.280779136101,0.0,0.0
2030-06-29 00:30:00,13597.360754336409,0.0,0.0
2030-06-29 00:45:00,13478.218496510022,0.0,0.0
2030-06-29 01:00:00,13226.678328790691,0.0,0.0
2030-06-29 01:15:00,13137.960909600492,0.0,0.0
2030-06-29 01:30:00,13007.149970512628,0.0,0.0
2030-06-29 01:45:00,12991.779101970302,0.0,0.0
2030-06-29 02:00:00,12880.506447276599,0.0,0.0
2030-06-29 02:15:00,12749.561175723346,0.0,0.0
2030-06-29 02:30:00,12801.762445871893,0.0,0.0
2030-06-29 02:45:00,12845.38690389126,0.0,0.0
2030-06-29 03:00:00,12863.909990952056,0.0,0.0
2030-06-29 03:15:00,12939.175785188867,0.0,0.0
2030-06-29 03:30:00,12989.005114296519,0.0,0.0
2030-06-29 03:45:00,12998.675835322781,0.0,0.0
2030-06-29 04:00:00,13055.963536332687,0.0,0.0
2030-06-29 04:15:00,13095.332603773979,0.0,0.0
2030-06-29 04:30:00,13179.133835891353,0.0,0.0
2030-06-29 04:45:00,13184.109294714392,0.0,0.0
2030-06-29 05:00:00,13345.582006334655,0.0,0.0
2030-06-29 05:15:00,13315.9429849955,0.0,0.0
2030-06-29 05:30:00,13393.217070919132,0.0,0.0
2030-06-29 05:45:00,13507.858874961643,0.0,0.0
2030-06-29 06:00:00,14107.227086193325,0.0,0.0
2030-06-29 06:15:00,14255.629612275128,0.0,0.0
2030-06-29 06:30:00,14187.551750834727,0.0,0.0
2030-06-29 06:45:00,13925.969533029716,0.0,0.0
2030-06-29 07:00:00,13713.928690353543,0.0,0.0
2030-06-29 07:15:00,13354.204175042447,0.0,0.0
2030-06-29 07:30:00,12856.913472547752,0.0,0.0
2030-06-29 07:45:00,12354.919761523743,0.0,0.0
2030-06-29 08:00:00,11695.507183763519,0.0,0.0
2030-06-29 08:15:00,11080.037578795327,0.0,0.0
2030-06-29 08:30:00,10362.305926513582,0.0,0.0
2030-06-29 08:45:00,9501.854215730225,0.0,0.0
2030-06-29 09:00:00,8525.730980897675,0.0,0.0
2030-06-29 09:15:00,7681.333241185863,0.0,0.0
2030-06-29 09:30:00,7026.134506575592,0.0,0.0
2030-06-29 09:45:00,6328.603933376056,0.0,0.0
2030-06-29 10:00:00,5585.595650364206,0.0,0.0
2030-06-29 10:15:00,4863.622202525412,0.0,0.0
2030-06-29 10:30:00,4250.620297108511,0.0,0.0
2030-06-29 10:45:00,3813.39663076925,0.0,0.0
2030-06-29 11:00:00,3445.3362576968284,0.0,0.0
2030-06-29 11:15:00,3113.8380054759727,0.0,0.0
2030-06-29 11:30:00,2812.8804665711323,0.0,0.0
2030-06-29 11:45:00,2712.3747459649494,0.0,0.0
2030-06-29 12:00:00,2228.390754795779,0.0,0.0
2030-06-29 12:15:00,2105.9042661107414,0.0,0.0
2030-06-29 12:30:00,2095.902782545236,0.0,0.0
2030-06-29 12:45:00,2205.265384120754,0.0,0.0
2030-06-29 13:00:00,2311.732194616321,0.0,0.0
2030-06-29 13:15:00,2597.5630388273858,0.0,0.0
2030-06-29 13:30:00,2775.5015555429673,0.0,0.0
2030-06-29 13:45:00,2912.9950184083536,0.0,0.0
2030-06-29 14:00:00,3210.431928145852,0.0,0.0
2030-06-29 14:15:00,3432.5100197201427,0.0,0.0
2030-06-29 14:30:00,3537.46237419518,0.0,0.0
2030-06-29 14:45:00,3869.462357464654,0.0,0.0
2030-06-29 15:00:00,4319.383316682355,0.0,0.0
2030-06-29 15:15:00,4784.228677262108,0.0,0.0
2030-06-29 15:30:00,5208.4497308743685,0.0,0.0
2030-06-29 15:45:00,5673.763319687272,0.0,0.0
2030-06-29 16:00:00,6315.448308047406,0.0,0.0
2030-06-29 16:15:00,6870.054624338854,0.0,0.0
2030-06-29 16:30:00,7496.630159136232,0.0,0.0
2030-06-29 16:45:00,8089.729582126762,0.0,0.0
2030-06-29 17:00:00,8784.446960637479,0.0,0.0
2030-06-29 17:15:00,9598.49022033037,0.0,0.0
2030-06-29 17:30:00,10224.077670664801,0.0,0.0
2030-06-29 17:45:00,10822.756026997762,0.0,0.0
2030-06-29 18:00:00,11474.758234799789,0.0,0.0
2030-06-29 18:15:00,12004.775689745997,0.0,0.0
2030-06-29 18:30:00,12532.583878825471,0.0,0.0
2030-06-29 18:45:00,13239.186074733876,0.0,0.0
2030-06-29 19:00:00,13889.635558267655,0.0,0.0
2030-06-29 19:15:00,14361.681381621072,0.0,0.0
2030-06-29 19:30:00,14906.077319975313,0.0,0.0
2030-06-29 19:45:00,15117.288408551227,0.0,0.0
2030-06-29 20:00:00,15286.403828879253,0.0,0.0
2030-06-29 20:15:00,15376.890273256793,0.0,0.0
2030-06-29 20:30:00,15477.618507562995,0.0,0.0
2030-06-29 20:45:00,15555.09532497112,0.0,0.0
2030-06-29 21:00:00,15647.419534964987,0.0,0.0
2030-06-29 21:15:00,15464.34848156173,0.0,0.0
2030-06-29 21:30:00,15181.699571598941,0.0,0.0
2030-06-29 21:45:00,15212.424099619857,0.0,0.0
2030-06-29 22:00:00,15183.32347703939,0.0,0.0
2030-06-29 22:15:00,14950.033312986223,0.0,0.0
2030-06-29 22:30:00,14674.218290341369,0.0,0.0
2030-06-29 22:45:00,14366.632044579886,0.0,0.0
2030-06-29 23:00:00,13966.81169065861,0.0,0.0
2030-06-29 23:15:00,13724.878082688427,0.0,0.0
2030-06-29 23:30:00,13505.380755571236,0.0,0.0
2030-06-29 23:45:00,13313.257432743056,0.0,0.0
2030-06-30 00:00:00,12996.984332844113,0.0,0.0
2030-06-30 00:15:00,12845.690487860249,0.0,0.0
2030-06-30 00:30:00,12777.186245828141,0.0,0.0
2030-06-30 00:45:00,12628.266823488575,0.0,0.0
2030-06-30 01:00:00,12582.257723946239,0.0,0.0
2030-06-30 01:15:00,12431.006230138411,0.0,0.0
2030-06-30 01:30:00,12420.090826436855,0.0,0.0
2030-06-30 01:45:00,12256.804928648024,0.0,0.0
2030-06-30 02:00:00,12041.063888542305,0.0,0.0
2030-06-30 02:15:00,12000.039567107227,0.0,0.0
2030-06-30 02:30:00,11957.795145742806,0.0,0.0
2030-06-30 02:45:00,12080.40085152599,0.0,0.0
2030-06-30 03:00:00,12106.091628455604,0.0,0.0
2030-06-30 03:15:00,12086.734264035395,0.0,0.0
2030-06-30 03:30:00,12053.419479395932,0.0,0.0
2030-06-30 03:45:00,12045.766631716144,0.0,0.0
2030-06-30 04:00:00,12118.049299231629,0.0,0.0
2030-06-30 04:15:00,12154.879886947983,0.0,0.0
2030-06-30 04:30:00,12257.580991514315,0.0,0.0
2030-06-30 04:45:00,12391.308001733729,0.0,0.0
2030-06-30 05:00:00,12668.781200060002,0.0,0.0
2030-06-30 05:15:00,12685.371532348967,0.0,0.0
2030-06-30 05:30:00,12910.873121846793,0.0,0.0
2030-06-30 05:45:00,13220.069088660242,0.0,0.0
2030-06-30 06:00:00,13996.79040855344,0.0,0.0
2030-06-30 06:15:00,14415.843112460698,0.0,0.0
2030-06-30 06:30:00,14624.677831283392,0.0,0.0
2030-06-30 06:45:00,14752.658146696127,0.0,0.0
2030-06-30 07:00:00,14978.163033132783,0.0,0.0
2030-06-30 07:15:00,14930.862678146434,0.0,0.0
2030-06-30 07:30:00,14828.857034683013,0.0,0.0
2030-06-30 07:45:00,14653.714753061136,0.0,0.0
2030-06-30 08:00:00,14483.871650405785,0.0,0.0
2030-06-30 08:15:00,14256.169182209504,0.0,0.0
2030-06-30 08:30:00,13848.185968938713,0.0,0.0
2030-06-30 08:45:00,13361.033598576922,0.0,0.0
2030-06-30 09:00:00,12710.9798638499,0.0,0.0
2030-06-30 09:15:00,12216.096619686336,0.0,0.0
2030-06-30 09:30:00,11761.69144233745,0.0,0.0
2030-06-30 09:45:00,11400.7737709772,0.0,0.0
2030-06-30 10:00:00,11022.210736626304,0.0,0.0
2030-06-30 10:15:00,10619.993248201661,0.0,0.0
2030-06-30 10:30:00,10306.298871248297,0.0,0.0
2030-06-30 10:45:00,9950.323123943901,0.0,0.0
2030-06-30 11:00:00,9673.670203985675,0.0,0.0
2030-06-30 11:15:00,9399.59954563922,0.0,0.0
2030-06-30 11:30:00,9069.617391472622,0.0,0.0
2030-06-30 11:45:00,8588.128730896507,0.0,0.0
2030-06-30 12:00:00,8004.668181137635,0.0,0.0
2030-06-30 12:15:00,7549.270953006024,0.0,0.0
2030-06-30 12:30:00,7013.37930260169,0.0,0.0
2030-06-30 12:45:00,6705.035949435944,0.0,0.0
2030-06-30 13:00:00,6281.8115363377,0.0,0.0
2030-06-30 13:15:00,5771.659170077377,0.0,0.0
2030-06-30 13:30:00,5449.106958533943,0.0,0.0
2030-06-30 13:45:00,4971.641670755163,0.0,0.0
2030-06-30 14:00:00,4646.904338272787,0.0,0.0
2030-06-30 14:15:00,4485.895232525347,0.0,0.0
2030-06-30 14:30:00,4172.034909315844,0.0,0.0
2030-06-30 14:45:00,3998.0814901766953,0.0,0.0
2030-06-30 15:00:00,4058.6109407057484,0.0,0.0
2030-06-30 15:15:00,4083.3262691372292,0.0,0.0
2030-06-30 15:30:00,4233.488772005308,0.0,0.0
2030-06-30 15:45:00,4569.131979765418,0.0,0.0
2030-06-30 16:00:00,4901.545409031818,0.0,0.0
2030-06-30 16:15:00,5313.559079888575,0.0,0.0
2030-06-30 16:30:00,5740.545325929952,0.0,0.0
2030-06-30 16:45:00,6324.416886380393,0.0,0.0
2030-06-30 17:00:00,6892.952492954499,0.0,0.0
2030-06-30 17:15:00,7675.356125841459,0.0,0.0
2030-06-30 17:30:00,8493.942043796978,0.0,0.0
2030-06-30 17:45:00,9428.497409598654,0.0,0.0
2030-06-30 18:00:00,10289.089152266168,0.0,0.0
2030-06-30 18:15:00,10925.24276252347,0.0,0.0
2030-06-30 18:30:00,11657.322176321562,0.0,0.0
2030-06-30 18:45:00,12341.734562462196,0.0,0.0
2030-06-30 19:00:00,13097.19163532537,0.0,0.0
2030-06-30 19:15:00,13585.595344233918,0.0,0.0
2030-06-30 19:30:00,14187.42222460522,0.0,0.0
2030-06-30 19:45:00,14532.543700185513,0.0,0.0
2030-06-30 20:00:00,14870.501977099819,0.0,0.0
2030-06-30 20:15:00,14998.413733134661,0.0,0.0
2030-06-30 20:30:00,15091.457658237005,0.0,0.0
2030-06-30 20:45:00,14971.639401181277,0.0,0.0
2030-06-30 21:00:00,14710.801588076496,0.0,0.0
2030-06-30 21:15:00,14446.583228013687,0.0,0.0
2030-06-30 21:30:00,14283.04899397844,0.0,0.0
2030-06-30 21:45:00,14239.460618188574,0.0,0.0
2030-06-30 22:00:00,13972.531349802995,0.0,0.0
2030-06-30 22:15:00,13558.99387144496,0.0,0.0
2030-06-30 22:30:00,13092.336411001197,0.0,0.0
2030-06-30 22:45:00,12717.50173997807,0.0,0.0
2030-06-30 23:00:00,12044.120217880063,0.0,0.0
2030-06-30 23:15:00,11514.54779182713,0.0,0.0
2030-06-30 23:30:00,10948.359374268048,0.0,0.0
2030-06-30 23:45:00,10503.834327932187,0.0,0.0
2030-07-01 00:00:00,10214.227879519136,0.0,0.0
2030-07-01 00:15:00,9741.515975652037,0.0,0.0
2030-07-01 00:30:00,9160.414900782962,0.0,0.0
2030-07-01 00:45:00,8675.566496141622,0.0,0.0
2030-07-01 01:00:00,8327.784020462255,0.0,0.0
2030-07-01 01:15:00,7916.751500513484,0.0,0.0
2030-07-01 01:30:00,7453.417353779896,0.0,0.0
2030-07-01 01:45:00,7027.345331597691,0.0,0.0
2030-07-01 02:00:00,6534.577140606154,0.0,0.0
2030-07-01 02:15:00,6237.376132808691,0.0,0.0
2030-07-01 02:30:00,5803.794413550756,0.0,0.0
2030-07-01 02:45:00,5356.256917552055,0.0,0.0
2030-07-01 03:00:00,5266.371927951691,0.0,0.0
2030-07-01 03:15:00,4990.139532202655,0.0,0.0
2030-07-01 03:30:00,4749.268117387271,0.0,0.0
2030-07-01 03:45:00,4460.480846591164,0.0,0.0
2030-07-01 04:00:00,4283.3587012176995,0.0,0.0
2030-07-01 04:15:00,3898.4989102526033,0.0,0.0
2030-07-01 04:30:00,3719.5137875316577,0.0,0.0
2030-07-01 04:45:00,3459.8031438652415,0.0,0.0
2030-07-01 05:00:00,3307.240847136949,0.0,0.0
2030-07-01 05:15:00,2980.2779117940026,0.0,0.0
2030-07-01 05:30:00,2642.7419504199024,0.0,0.0
2030-07-01 05:45:00,2371.079988318681,0.0,0.0
2030-07-01 06:00:00,1891.9138016600227,0.0,0.0
2030-07-01 06:15:00,1772.4315637933742,0.0,0.0
2030-07-01 06:30:00,1578.7047701957126,0.0,0.0
2030-07-01 06:45:00,1484.5404234641464,0.0,0.0
2030-07-01 07:00:00,1043.5802227772292,0.0,0.0
2030-07-01 07:15:00,694.6202826171375,0.0,0.0
2030-07-01 07:30:00,394.1645039550731,0.0,0.0
2030-07-01 07:45:00,-15.96229156829213,15.96229156829213,15.96229156829213
2030-07-01 08:00:00,-544.8474679163846,560.8097594846768,544.8474679163846
2030-07-01 08:15:00,-1352.736171057757,1913.5459305424338,1352.736171057757
2030-07-01 08:30:00,-2048.2479425206584,3961.793873063092,2048.2479425206584
2030-07-01 08:45:00,-2926.2218511945302,6888.015724257622,2926.2218511945302
2030-07-01 09:00:00,-3855.2532300482508,10743.268954305873,3855.2532300482508
2030-07-01 09:15:00,-4635.410732137178,15378.67968644305,4635.410732137178
2030-07-01 09:30:00,-4895.200290721423,20273.879977164474,4895.200290721423
2030-07-01 09:45:00,-5424.1921706864705,25698.072147850944,5424.1921706864705
2030-07-01 10:00:00,-6470.392308702154,32168.464456553098,6470.392308702154
2030-07-01 10:15:00,-6965.268466838486,39133.73292339158,6965.268466838486
2030-07-01 10:30:00,-6784.2063117414145,45917.939235132995,6784.2063117414145
2030-07-01 10:45:00,-6761.4946379951325,52679.43387312813,6761.4946379951325
2030-07-01 11:00:00,-7406.897526764864,60086.331399892995,7406.897526764864
2030-07-01 11:15:00,-7590.358324014105,67676.6897239071,7590.358324014105
2030-07-01 11:30:00,-7914.453312449401,75591.1430363565,7914.453312449401
2030-07-01 11:45:00,-8516.730013710421,84107.87305006692,8516.730013710421
2030-07-01 12:00:00,-8544.47126312674,92652.34431319367,8544.47126312674
2030-07-01 12:15:00,-8764.371901432616,101416.71621462629,8764.371901432616
2030-07-01 12:30:00,-8774.69578304623,110191.41199767252,8774.69578304623
2030-07-01 12:45:00,-8889.415806887642,119080.82780456016,8889.415806887642
2030-07-01 13:00:00,-8634.886286639496,127715.71409119965,8634.886286639496
2030-07-01 13:15:00,-8736.222678503858,136451.93676970352,8736.222678503858
2030-07-01 13:30:00,-8700.731628099205,145152.6683978027,8700.731628099205
2030-07-01 13:45:00,-8583.557642516818,153736.22604031954,8583.557642516818
2030-07-01 14:00:00,-8150.754947538648,161886.9809878582,8150.754947538648
2030-07-01 14:15:00,-7783.937459246403,169670.9184471046,7783.937459246403
2030-07-01 14:30:00,-7383.778240996922,177054.6966881015,7383.778240996922
2030-07-01 14:45:00,-7106.663322242444,184161.36001034395,7106.663322242444
2030-07-01 15:00:00,-6436.821138822217,190598.18114916616,6436.821138822217
2030-07-01 15:15:00,-6645.7389798004315,197243.9201289666,6645.7389798004315
2030-07-01 15:30:00,-6769.754054327397,204013.674183294,6769.754054327397
2030-07-01 15:45:00,-6541.919187127984,210555.593370422,6541.919187127984
2030-07-01 16:00:00,-6202.599851686267,216758.19322210827,6202.599851686267
2030-07-01 16:15:00,-6121.746966327031,222879.9401884353,6121.746966327031
2030-07-01 16:30:00,-5629.262550233658,228509.20273866897,5629.262550233658
2030-07-01 16:45:00,-4923.383462758864,233432.58620142782,4923.383462758864
2030-07-01 17:00:00,-3811.723012541075,237244.3092139689,3811.723012541075
2030-07-01 17:15:00,-3093.380821996334,240337.69003596524,3093.380821996334
2030-07-01 17:30:00,-2682.037519309337,243019.72755527459,2682.037519309337
2030-07-01 17:45:00,-2319.5547053950704,245339.28226066966,2319.5547053950704
2030-07-01 18:00:00,-1637.3415430293917,246976.62380369904,1637.3415430293917
2030-07-01 18:15:00,-882.5158540466546,247859.1396577457,882.5158540466546
2030-07-01 18:30:00,-336.2296340949815,248195.36929184067,336.2296340949815
2030-07-01 18:45:00,84.00348233907062,248111.3658095016,-84.00348233907062
2030-07-01 19:00:00,692.2173632832291,247419.14844621837,-692.2173632832291
2030-07-01 19:15:00,1083.347318824579,246335.8011273938,-1083.347318824579
2030-07-01 19:30:00,1317.7596493723631,245018.04147802142,-1317.7596493723631
2030-07-01 19:45:00,1732.6335078210104,243285.4079702004,-1732.6335078210104
2030-07-01 20:00:00,1956.9019669552763,241328.50600324513,-1956.9019669552763
2030-07-01 20:15:00,1985.7174114324243,239342.7885918127,-1985.7174114324243
2030-07-01 20:30:00,1934.9583384054731,237407.83025340724,-1934.9583384054731
2030-07-01 20:45:00,2049.3647609628606,235358.46549244437,-2049.3647609628606
2030-07-01 21:00:00,2209.7947942604515,233148.67069818394,-2209.7947942604515
2030-07-01 21:15:00,2084.334574658247,231064.3361235257,-2084.334574658247
2030-07-01 21:30:00,2062.4374816145064,229001.8986419112,-2062.4374816145064
2030-07-01 21:45:00,2167.6717864029215,226834.22685550826,-2167.6717864029215
2030-07-01 22:00:00,2290.403303992636,224543.8235515156,-2290.403303992636
2030-07-01 22:15:00,1916.1987488236718,222627.62480269195,-1916.1987488236718
2030-07-01 22:30:00,1622.1666214465185,221005.45818124543,-1622.1666214465185
2030-07-01 22:45:00,1529.8981174336895,219475.56006381175,-1529.8981174336895
2030-07-01 23:00:00,1232.3631164226317,218243.1969473891,-1232.3631164226317
2030-07-01 23:15:00,779.3236189340187,217463.87332845508,-779.3236189340187
