Datum,Wind Offshore,Wind Onshore,Photovoltaik
2016-08-06 02:00:00,168.0,1322.0,0.0
2016-08-06 02:15:00,154.75,1290.25,0.0
2016-08-06 02:30:00,144.5,1302.5,0.0
2016-08-06 02:45:00,141.5,1283.0,0.0
2016-08-06 03:00:00,146.0,1259.25,0.0
2016-08-06 03:15:00,151.0,1230.25,0.0
2016-08-06 03:30:00,184.25,1210.5,0.0
2016-08-06 03:45:00,186.5,1216.25,0.0
2016-08-06 04:00:00,195.5,1203.25,0.0
2016-08-06 04:15:00,201.25,1145.5,0.0
2016-08-06 04:30:00,204.5,1109.5,0.0
2016-08-06 04:45:00,230.5,1050.75,0.0
2016-08-06 05:00:00,257.5,1031.75,0.0
2016-08-06 05:15:00,266.0,1016.75,0.75
2016-08-06 05:30:00,302.5,991.5,3.0
2016-08-06 05:45:00,337.0,968.0,11.0
2016-08-06 06:00:00,357.0,977.5,35.5
2016-08-06 06:15:00,388.0,996.0,91.75
2016-08-06 06:30:00,403.75,1014.25,181.5
2016-08-06 06:45:00,415.25,1021.75,306.25
2016-08-06 07:00:00,442.25,985.0,463.25
2016-08-06 07:15:00,463.75,938.5,629.25
2016-08-06 07:30:00,415.25,869.5,840.75
2016-08-06 07:45:00,411.5,794.75,1056.25
2016-08-06 08:00:00,396.0,743.25,1285.0
2016-08-06 08:15:00,423.0,734.25,1526.0
2016-08-06 08:30:00,426.25,749.75,1774.75
2016-08-06 08:45:00,420.0,756.5,2045.0
2016-08-06 09:00:00,416.25,790.5,2303.0
2016-08-06 09:15:00,426.75,806.25,2521.0
2016-08-06 09:30:00,401.0,894.5,2776.25
2016-08-06 09:45:00,359.5,1003.75,2975.0
2016-08-06 10:00:00,332.5,1148.0,3191.25
2016-08-06 10:15:00,309.5,1266.75,3342.0
2016-08-06 10:30:00,312.25,1338.5,3494.75
2016-08-06 10:45:00,320.75,1357.0,3656.5
2016-08-06 11:00:00,292.0,1438.25,3801.75
2016-08-06 11:15:00,257.0,1509.25,3900.75
2016-08-06 11:30:00,241.5,1566.5,3959.75
2016-08-06 11:45:00,227.75,1631.0,3957.75
2016-08-06 12:00:00,212.25,1645.25,4018.75
2016-08-06 12:15:00,203.5,1709.5,4037.25
2016-08-06 12:30:00,190.0,1749.75,4061.25
2016-08-06 12:45:00,175.25,1764.25,4057.0
2016-08-06 13:00:00,173.0,1800.25,4102.25
2016-08-06 13:15:00,178.25,1864.25,4111.25
2016-08-06 13:30:00,181.5,1912.0,4071.75
2016-08-06 13:45:00,181.5,1958.0,3963.0
2016-08-06 14:00:00,200.0,1942.25,3953.5
2016-08-06 14:15:00,203.0,1921.25,3861.5
2016-08-06 14:30:00,205.25,2061.0,3948.0
2016-08-06 14:45:00,189.5,2123.0,3876.75
2016-08-06 15:00:00,173.25,2126.0,3702.25
2016-08-06 15:15:00,166.75,2168.5,3692.75
2016-08-06 15:30:00,173.0,2140.5,3534.5
2016-08-06 15:45:00,186.25,2207.75,3396.25
2016-08-06 16:00:00,200.75,2263.75,3285.75
2016-08-06 16:15:00,230.5,2267.25,3113.75
2016-08-06 16:30:00,268.25,2264.0,2931.75
2016-08-06 16:45:00,309.25,2240.0,2789.0
2016-08-06 17:00:00,333.25,2241.0,2558.0
2016-08-06 17:15:00,338.5,2261.0,2335.25
2016-08-06 17:30:00,321.0,2257.75,2110.75
2016-08-06 17:45:00,321.0,2282.5,1943.5
2016-08-06 18:00:00,318.75,2218.5,1694.25
2016-08-06 18:15:00,320.5,2167.0,1480.25
2016-08-06 18:30:00,353.25,2051.5,1269.25
2016-08-06 18:45:00,352.75,1933.25,1050.75
2016-08-06 19:00:00,344.0,1880.25,838.25
2016-08-06 19:15:00,345.0,1727.25,656.5
2016-08-06 19:30:00,343.5,1588.25,498.25
2016-08-06 19:45:00,344.5,1445.25,344.0
2016-08-06 20:00:00,349.5,1347.5,218.5
2016-08-06 20:15:00,347.25,1212.5,127.0
2016-08-06 20:30:00,347.25,1119.25,55.0
2016-08-06 20:45:00,342.75,1119.5,17.0
2016-08-06 21:00:00,336.25,1129.75,1.25
2016-08-06 21:15:00,341.5,1176.75,0.0
2016-08-06 21:30:00,327.25,1236.5,0.0
2016-08-06 21:45:00,309.5,1256.0,0.0
2016-08-06 22:00:00,295.75,1280.0,0.0
2016-08-06 22:15:00,268.25,1319.5,0.0
2016-08-06 22:30:00,248.0,1356.25,0.0
2016-08-06 22:45:00,233.5,1397.0,0.0
2016-08-06 23:00:00,235.25,1377.0,0.0
2016-08-06 23:15:00,244.0,1338.75,0.0
2016-08-06 23:30:00,230.75,1298.25,0.0
2016-08-06 23:45:00,216.25,1256.5,0.0
2016-08-07 00:00:00,209.5,1245.25,0.0
2016-08-07 00:15:00,200.0,1226.0,0.0
2016-08-07 00:30:00,191.25,1210.5,0.0
2016-08-07 00:45:00,193.75,1206.25,0.0
2016-08-07 01:00:00,199.0,1206.0,0.0
2016-08-07 01:15:00,208.0,1194.0,0.0
2016-08-07 01:30:00,212.75,1191.25,0.0
2016-08-07 01:45:00,218.25,1183.25,0.0
2016-08-07 02:00:00,244.5,1175.75,0.0
2016-08-07 02:15:00,257.5,1161.0,0.0
2016-08-07 02:30:00,275.75,1171.75,0.0
2016-08-07 02:45:00,307.5,1176.5,0.0
2016-08-07 03:00:00,332.75,1170.25,0.0
2016-08-07 03:15:00,382.5,1156.75,0.0
2016-08-07 03:30:00,422.0,1163.0,0.0
2016-08-07 03:45:00,446.0,1171.25,0.0
2016-08-07 04:00:00,449.25,1188.0,0.0
2016-08-07 04:15:00,470.25,1205.25,0.0
2016-08-07 04:30:00,462.0,1207.75,0.0
2016-08-07 04:45:00,468.0,1226.75,0.0
2016-08-07 05:00:00,502.25,1244.0,0.0
2016-08-07 05:15:00,528.0,1230.25,0.0
2016-08-07 05:30:00,548.0,1261.5,3.0
2016-08-07 05:45:00,603.25,1296.75,11.25
2016-08-07 06:00:00,649.0,1321.25,39.25
2016-08-07 06:15:00,647.75,1315.25,104.0
2016-08-07 06:30:00,654.75,1344.0,207.5
2016-08-07 06:45:00,691.75,1365.25,341.75
2016-08-07 07:00:00,727.0,1346.75,519.25
2016-08-07 07:15:00,717.25,1276.25,741.0
2016-08-07 07:30:00,688.5,1174.25,1020.75
2016-08-07 07:45:00,679.75,1038.75,1312.75
2016-08-07 08:00:00,679.25,975.0,1615.0
2016-08-07 08:15:00,698.5,963.75,1947.75
2016-08-07 08:30:00,701.25,934.75,2306.5
2016-08-07 08:45:00,709.0,944.5,2670.5
2016-08-07 09:00:00,719.75,1030.75,3052.5
2016-08-07 09:15:00,730.25,1114.75,3402.25
2016-08-07 09:30:00,741.75,1243.0,3737.75
2016-08-07 09:45:00,740.0,1367.25,4061.0
2016-08-07 10:00:00,738.0,1477.25,4355.0
2016-08-07 10:15:00,741.5,1551.75,4617.25
2016-08-07 10:30:00,746.25,1644.5,4828.5
2016-08-07 10:45:00,740.25,1767.0,5064.75
2016-08-07 11:00:00,729.25,1826.0,5253.5
2016-08-07 11:15:00,735.75,1905.5,5520.0
2016-08-07 11:30:00,737.0,1960.0,5671.0
2016-08-07 11:45:00,730.75,2055.75,5782.25
2016-08-07 12:00:00,734.5,2036.0,5895.25
2016-08-07 12:15:00,738.5,2073.75,5994.25
2016-08-07 12:30:00,749.0,2142.5,6072.75
2016-08-07 12:45:00,747.5,2202.75,6122.0
2016-08-07 13:00:00,746.25,2234.25,6118.0
2016-08-07 13:15:00,750.0,2258.0,6086.75
2016-08-07 13:30:00,753.25,2302.0,6050.75
2016-08-07 13:45:00,745.25,2244.75,6003.0
2016-08-07 14:00:00,737.5,2260.5,5951.0
2016-08-07 14:15:00,733.5,2251.0,5813.5
2016-08-07 14:30:00,738.25,2236.0,5701.0
2016-08-07 14:45:00,740.25,2261.0,5580.25
2016-08-07 15:00:00,736.5,2241.75,5430.5
2016-08-07 15:15:00,737.5,2246.5,5239.0
2016-08-07 15:30:00,739.75,2305.5,5021.5
2016-08-07 15:45:00,730.75,2312.25,4825.0
2016-08-07 16:00:00,720.5,2232.75,4584.5
2016-08-07 16:15:00,711.75,2207.5,4328.75
2016-08-07 16:30:00,727.5,2194.25,4068.75
2016-08-07 16:45:00,709.0,2188.25,3763.0
2016-08-07 17:00:00,707.75,2114.0,3442.5
2016-08-07 17:15:00,704.5,2086.0,3130.0
2016-08-07 17:30:00,680.75,2036.0,2779.0
2016-08-07 17:45:00,669.75,2005.5,2465.25
2016-08-07 18:00:00,668.5,1932.0,2128.0
2016-08-07 18:15:00,658.0,1884.25,1790.0
2016-08-07 18:30:00,669.75,1783.25,1492.75
2016-08-07 18:45:00,672.75,1689.75,1187.0
2016-08-07 19:00:00,662.0,1647.5,917.0
2016-08-07 19:15:00,666.0,1535.75,673.0
2016-08-07 19:30:00,644.0,1450.5,487.75
2016-08-07 19:45:00,624.25,1369.0,334.0
2016-08-07 20:00:00,634.0,1274.25,219.75
2016-08-07 20:15:00,598.25,1226.25,121.5
2016-08-07 20:30:00,574.25,1223.25,48.25
2016-08-07 20:45:00,565.0,1233.0,12.0
2016-08-07 21:00:00,554.25,1268.5,0.5
2016-08-07 21:15:00,541.75,1313.75,0.0
2016-08-07 21:30:00,537.25,1361.25,0.0
2016-08-07 21:45:00,549.25,1436.5,0.0
2016-08-07 22:00:00,547.25,1504.75,0.0
2016-08-07 22:15:00,564.5,1591.25,0.0
2016-08-07 22:30:00,573.0,1672.25,0.0
2016-08-07 22:45:00,564.75,1746.0,0.0
2016-08-07 23:00:00,598.25,1831.5,0.0
2016-08-07 23:15:00,620.25,1933.75,0.0
2016-08-07 23:30:00,635.25,1998.5,0.0
2016-08-07 23:45:00,665.5,2042.5,0.0
2016-08-08 00:00:00,685.25,2065.25,0.0
2016-08-08 00:15:00,711.25,2112.5,0.0
2016-08-08 00:30:00,724.0,2138.75,0.0
2016-08-08 00:45:00,714.75,2159.25,0.0
2016-08-08 01:00:00,711.75,2180.25,0.0
2016-08-08 01:15:00,721.75,2198.0,0.0
2016-08-08 01:30:00,728.5,2189.0,0.0
2016-08-08 01:45:00,727.25,2182.25,0.0
2016-08-08 02:00:00,730.75,2176.0,0.0
2016-08-08 02:15:00,738.0,2241.75,0.0
2016-08-08 02:30:00,746.25,2263.75,0.0
2016-08-08 02:45:00,746.0,2297.0,0.0
2016-08-08 03:00:00,750.5,2341.0,0.0
2016-08-08 03:15:00,754.25,2422.25,0.0
2016-08-08 03:30:00,771.5,2446.0,0.0
2016-08-08 03:45:00,788.0,2547.25,0.0
2016-08-08 04:00:00,787.75,2642.0,0.0
2016-08-08 04:15:00,791.25,2690.5,0.0
2016-08-08 04:30:00,787.75,2768.75,0.0
2016-08-08 04:45:00,793.0,2808.5,0.0
2016-08-08 05:00:00,791.5,2880.5,0.0
2016-08-08 05:15:00,784.25,2965.0,0.0
2016-08-08 05:30:00,781.0,2977.75,2.0
2016-08-08 05:45:00,778.5,3018.5,8.0
2016-08-08 06:00:00,779.0,3144.25,31.25
2016-08-08 06:15:00,783.25,3119.75,86.75
2016-08-08 06:30:00,776.75,3119.5,178.5
2016-08-08 06:45:00,783.25,3094.25,295.0
2016-08-08 07:00:00,801.25,3075.25,456.5
2016-08-08 07:15:00,817.0,3107.5,657.25
2016-08-08 07:30:00,812.0,3087.25,897.0
2016-08-08 07:45:00,814.75,3038.75,1160.25
2016-08-08 08:00:00,807.5,3016.0,1445.75
2016-08-08 08:15:00,796.0,3009.25,1761.5
2016-08-08 08:30:00,771.75,3080.25,2088.5
2016-08-08 08:45:00,776.25,3101.25,2392.25
2016-08-08 09:00:00,783.0,3207.5,2708.25
2016-08-08 09:15:00,788.5,3331.25,2999.0
2016-08-08 09:30:00,786.5,3320.5,3300.5
2016-08-08 09:45:00,788.0,3315.75,3574.25
2016-08-08 10:00:00,791.0,3331.5,3856.0
2016-08-08 10:15:00,793.5,3456.5,4052.25
2016-08-08 10:30:00,791.25,3496.5,4309.0
2016-08-08 10:45:00,775.5,3589.5,4531.0
2016-08-08 11:00:00,776.5,3688.75,4756.75
2016-08-08 11:15:00,785.75,3758.0,4896.5
2016-08-08 11:30:00,785.5,3806.5,5020.75
2016-08-08 11:45:00,785.5,3836.0,5062.0
2016-08-08 12:00:00,780.75,3923.5,5116.75
2016-08-08 12:15:00,783.0,4020.25,5144.0
2016-08-08 12:30:00,785.75,4046.25,5158.0
2016-08-08 12:45:00,787.75,4089.0,5204.75
2016-08-08 13:00:00,790.0,4125.25,5158.75
2016-08-08 13:15:00,792.25,4154.0,5082.75
2016-08-08 13:30:00,791.0,4197.75,5060.5
2016-08-08 13:45:00,791.25,4115.0,5043.25
2016-08-08 14:00:00,786.75,4134.25,5005.0
2016-08-08 14:15:00,784.5,4100.75,4907.75
2016-08-08 14:30:00,779.25,4079.5,4883.0
2016-08-08 14:45:00,769.25,4038.0,4789.0
2016-08-08 15:00:00,772.25,4046.25,4643.25
2016-08-08 15:15:00,776.5,4083.5,4537.0
2016-08-08 15:30:00,750.75,4004.5,4393.5
2016-08-08 15:45:00,749.5,4061.5,4204.5
2016-08-08 16:00:00,755.5,4086.75,4025.75
2016-08-08 16:15:00,739.0,4022.25,3769.75
2016-08-08 16:30:00,729.75,3993.0,3534.0
2016-08-08 16:45:00,719.75,3866.0,3268.5
2016-08-08 17:00:00,724.0,3771.25,3052.5
2016-08-08 17:15:00,722.5,3724.5,2782.75
2016-08-08 17:30:00,726.0,3633.75,2481.75
2016-08-08 17:45:00,716.0,3575.25,2232.75
2016-08-08 18:00:00,728.25,3548.5,1937.5
2016-08-08 18:15:00,721.25,3455.75,1632.0
2016-08-08 18:30:00,683.25,3446.25,1366.25
2016-08-08 18:45:00,686.0,3383.0,1094.75
2016-08-08 19:00:00,669.0,3263.5,852.25
2016-08-08 19:15:00,650.5,3140.25,618.75
2016-08-08 19:30:00,673.5,2963.25,441.5
2016-08-08 19:45:00,708.25,2791.5,295.0
2016-08-08 20:00:00,726.0,2633.5,181.25
2016-08-08 20:15:00,739.75,2525.0,99.5
2016-08-08 20:30:00,726.5,2357.75,39.25
2016-08-08 20:45:00,698.0,2229.0,10.25
2016-08-08 21:00:00,698.0,2087.0,0.25
2016-08-08 21:15:00,710.5,1970.0,0.0
2016-08-08 21:30:00,704.5,1901.5,0.0
2016-08-08 21:45:00,693.0,1863.5,0.0
2016-08-08 22:00:00,656.5,1798.5,0.0
2016-08-08 22:15:00,653.0,1713.5,0.0
2016-08-08 22:30:00,645.25,1676.5,0.0
2016-08-08 22:45:00,634.75,1638.5,0.0
2016-08-08 23:00:00,606.25,1585.0,0.0
2016-08-08 23:15:00,596.25,1532.75,0.0
2016-08-08 23:30:00,587.0,1501.0,0.0
2016-08-08 23:45:00,545.0,1479.5,0.0
2016-08-09 00:00:00,564.0,1441.0,0.0
2016-08-09 00:15:00,537.5,1374.75,0.0
2016-08-09 00:30:00,546.5,1310.5,0.0
2016-08-09 00:45:00,526.75,1255.0,0.0
2016-08-09 01:00:00,519.75,1218.25,0.0
2016-08-09 01:15:00,509.25,1184.5,0.0
2016-08-09 01:30:00,500.0,1199.5,0.0
2016-08-09 01:45:00,486.5,1182.25,0.0
2016-08-09 02:00:00,456.0,1128.75,0.0
2016-08-09 02:15:00,420.75,1120.0,0.0
2016-08-09 02:30:00,444.25,1076.5,0.0
2016-08-09 02:45:00,447.5,1028.25,0.0
2016-08-09 03:00:00,427.25,997.0,0.0
2016-08-09 03:15:00,451.0,963.75,0.0
2016-08-09 03:30:00,424.25,952.5,0.0
2016-08-09 03:45:00,425.5,922.75,0.0
2016-08-09 04:00:00,403.75,920.75,0.0
2016-08-09 04:15:00,373.0,943.25,0.0
2016-08-09 04:30:00,382.5,962.75,0.0
2016-08-09 04:45:00,443.5,971.75,0.0
2016-08-09 05:00:00,437.25,950.0,0.0
2016-08-09 05:15:00,414.25,921.5,0.0
2016-08-09 05:30:00,412.25,936.75,0.75
2016-08-09 05:45:00,453.5,928.5,3.75
2016-08-09 06:00:00,480.5,935.5,16.0
2016-08-09 06:15:00,483.25,943.25,42.75
2016-08-09 06:30:00,492.5,975.5,87.75
2016-08-09 06:45:00,521.25,924.0,151.25
2016-08-09 07:00:00,536.75,861.5,234.5
2016-08-09 07:15:00,524.0,815.75,327.0
2016-08-09 07:30:00,515.75,781.5,434.5
2016-08-09 07:45:00,537.75,730.5,550.75
2016-08-09 08:00:00,564.0,702.0,687.25
2016-08-09 08:15:00,562.25,664.75,801.5
2016-08-09 08:30:00,519.75,620.25,962.75
2016-08-09 08:45:00,563.25,604.5,1111.25
2016-08-09 09:00:00,571.75,599.0,1279.25
2016-08-09 09:15:00,579.25,627.25,1438.5
2016-08-09 09:30:00,546.5,673.25,1625.0
2016-08-09 09:45:00,568.0,763.5,1867.25
2016-08-09 10:00:00,556.5,805.25,2078.5
2016-08-09 10:15:00,590.75,884.5,2275.5
2016-08-09 10:30:00,585.75,974.5,2404.75
2016-08-09 10:45:00,602.75,1066.75,2575.5
2016-08-09 11:00:00,608.75,1141.25,2709.75
2016-08-09 11:15:00,629.25,1243.25,2846.75
2016-08-09 11:30:00,661.75,1345.5,3034.25
2016-08-09 11:45:00,629.25,1465.5,3145.5
2016-08-09 12:00:00,599.75,1516.25,3210.5
2016-08-09 12:15:00,620.0,1623.75,3272.75
2016-08-09 12:30:00,698.25,1731.0,3413.75
2016-08-09 12:45:00,688.75,1805.0,3450.5
2016-08-09 13:00:00,718.25,1863.5,3498.5
2016-08-09 13:15:00,700.25,1833.25,3558.75
2016-08-09 13:30:00,709.5,1857.75,3602.25
2016-08-09 13:45:00,705.5,1860.5,3698.5
2016-08-09 14:00:00,719.0,1956.5,3680.75
2016-08-09 14:15:00,730.75,2104.0,3570.25
2016-08-09 14:30:00,724.0,2153.0,3561.75
2016-08-09 14:45:00,706.75,2208.5,3402.75
2016-08-09 15:00:00,721.5,2239.75,3323.5
2016-08-09 15:15:00,751.5,2295.0,3210.25
2016-08-09 15:30:00,769.0,2333.5,3109.75
2016-08-09 15:45:00,784.0,2339.75,2973.75
2016-08-09 16:00:00,768.5,2326.5,2791.75
2016-08-09 16:15:00,770.25,2284.0,2574.75
2016-08-09 16:30:00,761.25,2300.75,2409.5
2016-08-09 16:45:00,793.0,2326.25,2237.75
2016-08-09 17:00:00,778.0,2284.75,2039.25
2016-08-09 17:15:00,794.75,2219.5,1874.0
2016-08-09 17:30:00,795.5,2240.25,1693.75
2016-08-09 17:45:00,781.25,2257.0,1483.75
2016-08-09 18:00:00,761.5,2256.0,1334.5
2016-08-09 18:15:00,775.5,2290.75,1143.0
2016-08-09 18:30:00,746.0,2247.75,952.75
2016-08-09 18:45:00,772.5,2129.0,779.5
2016-08-09 19:00:00,757.75,1932.5,614.0
2016-08-09 19:15:00,771.75,1816.25,469.25
2016-08-09 19:30:00,746.75,1730.75,341.0
2016-08-09 19:45:00,747.0,1662.0,227.25
2016-08-09 20:00:00,766.75,1576.5,139.75
2016-08-09 20:15:00,771.75,1492.25,71.25
2016-08-09 20:30:00,784.25,1501.0,28.75
2016-08-09 20:45:00,732.25,1482.75,7.25
2016-08-09 21:00:00,707.75,1418.5,0.0
2016-08-09 21:15:00,719.25,1322.25,0.0
2016-08-09 21:30:00,742.75,1310.75,0.0
2016-08-09 21:45:00,710.75,1324.5,0.0
2016-08-09 22:00:00,654.75,1319.5,0.0
2016-08-09 22:15:00,679.0,1310.25,0.0
2016-08-09 22:30:00,702.5,1308.5,0.0
2016-08-09 22:45:00,700.25,1308.0,0.0
2016-08-09 23:00:00,708.25,1298.75,0.0
2016-08-09 23:15:00,674.0,1264.0,0.0
2016-08-09 23:30:00,585.5,1251.25,0.0
2016-08-09 23:45:00,578.5,1219.5,0.0
2016-08-10 00:00:00,619.0,1159.25,0.0
2016-08-10 00:15:00,647.75,1153.5,0.0
2016-08-10 00:30:00,649.25,1113.25,0.0
2016-08-10 00:45:00,618.5,1089.25,0.0
2016-08-10 01:00:00,607.75,1062.0,0.0
2016-08-10 01:15:00,622.5,1049.75,0.0
2016-08-10 01:30:00,627.0,1083.0,0.0
2016-08-10 01:45:00,596.75,1131.25,0.0
2016-08-10 02:00:00,614.75,1088.25,0.0
2016-08-10 02:15:00,623.75,1060.5,0.0
2016-08-10 02:30:00,638.5,1061.25,0.0
2016-08-10 02:45:00,636.25,1054.25,0.0
2016-08-10 03:00:00,637.0,1053.0,0.0
2016-08-10 03:15:00,607.75,1054.75,0.0
2016-08-10 03:30:00,628.75,1053.75,0.0
2016-08-10 03:45:00,633.75,1049.0,0.0
2016-08-10 04:00:00,639.5,1044.5,0.0
2016-08-10 04:15:00,641.5,1052.25,0.0
2016-08-10 04:30:00,663.0,1076.5,0.0
2016-08-10 04:45:00,645.0,1026.5,0.0
2016-08-10 05:00:00,652.25,1020.25,0.0
2016-08-10 05:15:00,655.25,1032.25,0.0
2016-08-10 05:30:00,655.75,1026.5,1.0
2016-08-10 05:45:00,653.5,995.25,5.5
2016-08-10 06:00:00,640.75,982.75,21.75
2016-08-10 06:15:00,644.25,950.5,55.0
2016-08-10 06:30:00,671.5,901.75,119.0
2016-08-10 06:45:00,666.5,879.25,200.0
2016-08-10 07:00:00,681.25,859.0,313.75
2016-08-10 07:15:00,601.0,842.25,431.5
2016-08-10 07:30:00,572.25,770.5,561.25
2016-08-10 07:45:00,608.5,689.0,710.25
2016-08-10 08:00:00,608.25,656.0,868.0
2016-08-10 08:15:00,590.0,645.5,1029.0
2016-08-10 08:30:00,632.25,621.5,1236.25
2016-08-10 08:45:00,616.0,629.25,1460.25
2016-08-10 09:00:00,591.5,673.75,1715.5
2016-08-10 09:15:00,579.75,689.5,1920.75
2016-08-10 09:30:00,533.5,739.25,2136.75
2016-08-10 09:45:00,441.75,743.5,2357.75
2016-08-10 10:00:00,470.0,804.75,2604.0
2016-08-10 10:15:00,498.0,846.25,2856.75
2016-08-10 10:30:00,492.75,920.75,3094.25
2016-08-10 10:45:00,487.75,1045.5,3279.5
2016-08-10 11:00:00,456.0,1133.25,3445.5
2016-08-10 11:15:00,458.5,1261.0,3559.75
2016-08-10 11:30:00,457.0,1306.5,3595.0
2016-08-10 11:45:00,474.5,1325.75,3690.5
2016-08-10 12:00:00,487.25,1484.5,3790.0
2016-08-10 12:15:00,526.75,1549.75,3788.75
2016-08-10 12:30:00,522.0,1588.0,3779.5
2016-08-10 12:45:00,529.75,1590.0,3768.0
2016-08-10 13:00:00,510.5,1697.75,3792.75
2016-08-10 13:15:00,536.75,1715.75,3695.0
2016-08-10 13:30:00,523.0,1720.75,3605.75
2016-08-10 13:45:00,530.0,1820.75,3580.0
2016-08-10 14:00:00,528.25,1841.75,3514.5
2016-08-10 14:15:00,548.5,1812.0,3539.75
2016-08-10 14:30:00,551.25,1862.0,3613.0
2016-08-10 14:45:00,541.75,1957.25,3530.0
2016-08-10 15:00:00,513.0,1944.75,3458.0
2016-08-10 15:15:00,548.75,1968.25,3451.5
2016-08-10 15:30:00,620.0,2067.75,3271.75
2016-08-10 15:45:00,639.0,2097.75,3229.5
2016-08-10 16:00:00,588.25,2095.0,3116.5
2016-08-10 16:15:00,568.0,2114.75,3080.25
2016-08-10 16:30:00,578.75,2162.75,2928.5
2016-08-10 16:45:00,593.25,2082.75,2832.5
2016-08-10 17:00:00,602.0,2065.25,2675.75
2016-08-10 17:15:00,598.0,2062.0,2410.5
2016-08-10 17:30:00,577.0,2032.0,2127.25
2016-08-10 17:45:00,565.0,1979.0,1881.25
2016-08-10 18:00:00,580.0,1933.75,1667.5
2016-08-10 18:15:00,578.25,1889.0,1438.75
2016-08-10 18:30:00,552.5,1844.75,1205.25
2016-08-10 18:45:00,567.5,1828.0,1011.25
2016-08-10 19:00:00,583.5,1712.0,786.75
2016-08-10 19:15:00,538.0,1652.25,605.75
2016-08-10 19:30:00,506.0,1578.5,444.0
2016-08-10 19:45:00,510.25,1434.5,293.5
2016-08-10 20:00:00,528.5,1267.25,171.75
2016-08-10 20:15:00,515.75,1230.75,85.5
2016-08-10 20:30:00,481.75,1181.0,35.25
2016-08-10 20:45:00,465.0,1195.25,8.75
2016-08-10 21:00:00,461.0,1196.5,0.0
2016-08-10 21:15:00,452.5,1171.0,0.0
2016-08-10 21:30:00,402.25,1132.75,0.0
2016-08-10 21:45:00,387.75,1174.25,0.0
2016-08-10 22:00:00,426.5,1208.5,0.0
2016-08-10 22:15:00,452.75,1226.5,0.0
2016-08-10 22:30:00,470.0,1239.75,0.0
2016-08-10 22:45:00,444.0,1305.75,0.0
2016-08-10 23:00:00,418.25,1343.5,0.0
2016-08-10 23:15:00,483.75,1353.5,0.0
2016-08-10 23:30:00,401.5,1409.75,0.0
2016-08-10 23:45:00,406.5,1467.5,0.0
2016-08-11 00:00:00,440.25,1534.75,0.0
2016-08-11 00:15:00,472.0,1579.5,0.0
2016-08-11 00:30:00,463.0,1614.25,0.0
2016-08-11 00:45:00,406.5,1603.25,0.0
2016-08-11 01:00:00,373.5,1609.0,0.0
2016-08-11 01:15:00,370.0,1585.75,0.0
2016-08-11 01:30:00,367.75,1560.25,0.0
2016-08-11 01:45:00,353.25,1548.75,0.0
2016-08-11 02:00:00,333.25,1576.25,0.0
2016-08-11 02:15:00,351.25,1583.25,0.0
2016-08-11 02:30:00,331.75,1590.25,0.0
2016-08-11 02:45:00,341.25,1617.5,0.0
2016-08-11 03:00:00,351.0,1595.75,0.0
2016-08-11 03:15:00,367.25,1553.75,0.0
2016-08-11 03:30:00,346.25,1532.5,0.0
2016-08-11 03:45:00,342.5,1528.0,0.0
2016-08-11 04:00:00,353.25,1534.5,0.0
2016-08-11 04:15:00,386.75,1541.5,0.0
2016-08-11 04:30:00,379.0,1544.0,0.0
2016-08-11 04:45:00,353.5,1566.75,0.0
2016-08-11 05:00:00,368.5,1555.25,0.0
2016-08-11 05:15:00,341.0,1567.5,0.0
2016-08-11 05:30:00,331.0,1553.75,1.5
2016-08-11 05:45:00,313.5,1527.75,6.75
2016-08-11 06:00:00,265.25,1528.75,25.75
2016-08-11 06:15:00,249.75,1510.75,75.25
2016-08-11 06:30:00,236.25,1451.75,167.75
2016-08-11 06:45:00,218.5,1374.75,297.25
2016-08-11 07:00:00,218.75,1300.25,474.25
2016-08-11 07:15:00,234.0,1225.25,681.5
2016-08-11 07:30:00,238.75,1122.75,921.0
2016-08-11 07:45:00,215.0,1007.25,1192.0
2016-08-11 08:00:00,189.25,890.75,1475.5
2016-08-11 08:15:00,198.75,823.75,1775.25
2016-08-11 08:30:00,211.75,792.5,2100.5
2016-08-11 08:45:00,248.75,769.25,2410.5
2016-08-11 09:00:00,263.75,810.5,2755.25
2016-08-11 09:15:00,282.75,860.0,3061.75
2016-08-11 09:30:00,319.5,900.5,3364.75
2016-08-11 09:45:00,336.25,946.25,3617.25
2016-08-11 10:00:00,334.5,1043.5,3839.75
2016-08-11 10:15:00,338.75,1162.25,4037.25
2016-08-11 10:30:00,362.75,1273.5,4132.5
2016-08-11 10:45:00,384.5,1343.25,4262.5
2016-08-11 11:00:00,413.5,1411.0,4314.5
2016-08-11 11:15:00,443.75,1500.0,4304.75
2016-08-11 11:30:00,463.75,1594.75,4282.75
2016-08-11 11:45:00,452.5,1709.75,4350.75
2016-08-11 12:00:00,437.0,1860.25,4276.75
2016-08-11 12:15:00,420.25,1984.75,4319.25
2016-08-11 12:30:00,378.25,2072.75,4374.25
2016-08-11 12:45:00,349.0,2148.0,4308.25
2016-08-11 13:00:00,373.25,2161.5,4243.75
2016-08-11 13:15:00,390.5,2238.75,4222.75
2016-08-11 13:30:00,383.75,2318.25,4196.5
2016-08-11 13:45:00,356.0,2362.25,4147.75
2016-08-11 14:00:00,319.5,2420.0,4092.75
2016-08-11 14:15:00,297.25,2434.75,3944.25
