,Datum,Produktion EE in MWh,Laden/Einspeisen in MWh,Speicher + Erneuerbare in MWh,Restenergiebedarf in MWh
9815,2030-04-13 06:45:00,17869.11576974409,0.0,17869.11576974409,4379.796906726733
9816,2030-04-13 07:00:00,18131.604184951073,0.0,18131.604184951073,4550.278548979935
9817,2030-04-13 07:15:00,18644.2980643104,0.0,18644.2980643104,4256.076299405147
9818,2030-04-13 07:30:00,19277.982101838636,0.0,19277.982101838636,3905.8433683538824
9819,2030-04-13 07:45:00,20046.720016808515,0.0,20046.720016808515,3316.74862031094
9820,2030-04-13 08:00:00,20955.71137096541,0.0,20955.71137096541,2643.1900613775542
9821,2030-04-13 08:15:00,21930.31179561987,0.0,21930.31179561987,1995.621592914922
9822,2030-04-13 08:30:00,22842.09875429407,0.0,22842.09875429407,1213.1355894054395
9823,2030-04-13 08:45:00,23528.86906586947,0.0,23528.86906586947,415.3239186200808
9824,2030-04-13 09:00:00,24121.66659199967,-298.1189594500138,23823.547632549657,0.0
9825,2030-04-13 09:15:00,24903.780908256478,-917.375881416574,23986.405026839904,0.0
9826,2030-04-13 09:30:00,25600.04305733843,-1429.426138329738,24170.61691900869,0.0
9827,2030-04-13 09:45:00,25916.3566718051,-1672.1093813769294,24244.24729042817,0.0
9828,2030-04-13 10:00:00,26148.71285520635,-1672.3516692546327,24476.36118595172,0.0
9829,2030-04-13 10:15:00,26454.74383811719,-1719.0341920859028,24735.709646031286,0.0
9830,2030-04-13 10:30:00,26330.634827552713,-1630.5588630067941,24700.07596454592,0.0
9831,2030-04-13 10:45:00,26460.732872871282,-1643.2673023069547,24817.465570564327,0.0
9832,2030-04-13 11:00:00,26498.119191335907,-2144.257333683243,24353.861857652664,0.0
9833,2030-04-13 11:15:00,26307.39323394097,-1991.9983088899462,24315.394925051023,0.0
9834,2030-04-13 11:30:00,25830.25509106636,-1404.5376850490793,24425.71740601728,0.0
9835,2030-04-13 11:45:00,25611.293522932156,-1542.9201829079175,24068.373340024238,0.0
9836,2030-04-13 12:00:00,25238.987099132526,-2043.1242679590177,23195.86283117351,0.0
9837,2030-04-13 12:15:00,24992.394084541713,-1896.7537452030847,23095.640339338628,0.0
9838,2030-04-13 12:30:00,24894.621483809962,-1904.4508807063248,22990.170603103637,0.0
