,Datum,Produktion EE in MWh,Laden/Einspeisen in MWh,Flexipowerplant Einspeisung in MWh,EE + Speicher + Flexible in MWh
218,2030-01-03 06:30:00,13086.77304806432,0.0,-8745.09726196611,21831.87031003043
219,2030-01-03 06:45:00,13028.21152845039,0.0,-9265.271159493723,22293.482687944113
220,2030-01-03 07:00:00,13020.071575663784,0.0,-9862.193524042657,22882.26509970644
221,2030-01-03 07:15:00,12952.452284091953,0.0,-10444.287275806088,23396.73955989804
222,2030-01-03 07:30:00,12955.655244774858,0.0,-10766.216757853905,23721.872002628763
223,2030-01-03 07:45:00,12903.06843410719,0.0,-11079.740835715063,23982.809269822254
224,2030-01-03 08:00:00,12779.389722749314,0.0,-11339.990455797928,24119.380178547242
225,2030-01-03 08:15:00,12684.253684479534,0.0,-11500.0,24184.253684479532
226,2030-01-03 08:30:00,12570.831206750336,0.0,-11500.0,24070.831206750336
227,2030-01-03 08:45:00,12584.46780734981,0.0,-11500.0,24084.46780734981
228,2030-01-03 09:00:00,12633.631730394478,0.0,-11461.281009363083,24094.91273975756
229,2030-01-03 09:15:00,12597.938138207377,0.0,-11500.0,24097.938138207377
230,2030-01-03 09:30:00,12474.918570583923,0.0,-11750.0,24224.918570583923
231,2030-01-03 09:45:00,12442.820217762013,0.0,-11750.0,24192.82021776201
232,2030-01-03 10:00:00,12363.562650780264,0.0,-11500.0,23863.562650780266
233,2030-01-03 10:15:00,12238.937032064556,0.0,-11750.0,23988.937032064554
234,2030-01-03 10:30:00,12282.501163105737,0.0,-11500.0,23782.501163105735
235,2030-01-03 10:45:00,12077.469700085325,0.0,-11750.0,23827.469700085327
236,2030-01-03 11:00:00,11902.0598150689,0.0,-10605.9445675602,22508.0043826291
237,2030-01-03 11:15:00,12200.750390370833,0.0,-10463.971909595135,22664.722299965968
238,2030-01-03 11:30:00,11902.656958194388,0.0,-10890.56179875337,22793.218756947757
239,2030-01-03 11:45:00,11881.067293215543,0.0,-10943.390765373624,22824.458058589167
240,2030-01-03 12:00:00,11726.728811061366,0.0,-10962.715373078023,22689.44418413939
241,2030-01-03 12:15:00,11367.300117497405,0.0,-11256.77340078884,22624.073518286245
242,2030-01-03 12:30:00,11368.49166712662,0.0,-11222.707513647796,22591.199180774416
243,2030-01-03 12:45:00,11526.073766564925,0.0,-11286.91162274902,22812.985389313944
244,2030-01-03 13:00:00,11570.334210278945,0.0,-11750.0,23320.334210278947
245,2030-01-03 13:15:00,11783.05402054304,0.0,-11750.0,23533.05402054304
246,2030-01-03 13:30:00,12059.511564028708,0.0,-11500.0,23559.511564028708
247,2030-01-03 13:45:00,12595.495415403468,0.0,-10841.615561564504,23437.11097696797
248,2030-01-03 14:00:00,12711.216475177784,0.0,-10309.574121227504,23020.790596405288
249,2030-01-03 14:15:00,12180.017957413515,0.0,-10723.165471378845,22903.18342879236
250,2030-01-03 14:30:00,11528.604981777135,0.0,-11254.320831046221,22782.925812823356
251,2030-01-03 14:45:00,10881.980482274077,0.0,-11750.0,22631.980482274077
252,2030-01-03 15:00:00,10324.95930379312,0.0,-11750.0,22074.95930379312
253,2030-01-03 15:15:00,9890.210301035118,0.0,-11750.0,21640.21030103512
254,2030-01-03 15:30:00,9974.386214597227,0.0,-11750.0,21724.386214597227
255,2030-01-03 15:45:00,10291.96821681212,0.0,-11750.0,22041.96821681212
256,2030-01-03 16:00:00,10541.26206677089,0.0,-11750.0,22291.26206677089
257,2030-01-03 16:15:00,10675.292250740957,0.0,-11750.0,22425.292250740957
258,2030-01-03 16:30:00,10842.82367130828,0.0,-11750.0,22592.82367130828
259,2030-01-03 16:45:00,11378.518092678529,0.0,-11750.0,23128.51809267853
260,2030-01-03 17:00:00,11828.654360941588,0.0,-11750.0,23578.65436094159
261,2030-01-03 17:15:00,12174.96316480054,0.0,-11750.0,23924.963164800538
262,2030-01-03 17:30:00,12315.506004041565,0.0,-11750.0,24065.506004041563
263,2030-01-03 17:45:00,12332.063815581865,0.0,-11750.0,24082.063815581867
264,2030-01-03 18:00:00,12642.708837883278,0.0,-11298.139569942978,23940.848407826255
265,2030-01-03 18:15:00,12751.614388719956,0.0,-11160.844845275775,23912.45923399573
266,2030-01-03 18:30:00,13015.099420355727,0.0,-10956.487827783414,23971.58724813914
267,2030-01-03 18:45:00,13247.574435204062,0.0,-10607.655912521981,23855.230347726043
268,2030-01-03 19:00:00,13703.50614367078,0.0,-10127.887287196365,23831.393430867145
269,2030-01-03 19:15:00,14172.135992852132,0.0,-9365.760761579962,23537.896754432095
270,2030-01-03 19:30:00,14369.025139505518,0.0,-8967.786347740252,23336.81148724577
271,2030-01-03 19:45:00,14444.547263268405,0.0,-8638.246250641992,23082.793513910397
272,2030-01-03 20:00:00,14875.60669513516,0.0,-8009.356696654566,22884.963391789726
273,2030-01-03 20:15:00,15301.500036164069,0.0,-7229.843778498967,22531.343814663036
274,2030-01-03 20:30:00,15883.693289406474,0.0,-6361.68822829784,22245.381517704314
275,2030-01-03 20:45:00,16257.0956110935,0.0,-5681.929384629595,21939.024995723095
276,2030-01-03 21:00:00,16401.64057576322,0.0,-5287.096330158642,21688.73690592186
277,2030-01-03 21:15:00,16770.98579258198,0.0,-4657.615421652801,21428.601214234783
278,2030-01-03 21:30:00,16986.39812155002,0.0,-4269.215938520098,21255.61406007012
279,2030-01-03 21:45:00,17086.175378590626,0.0,-3947.174312737683,21033.34969132831
