,Datum,Produktion EE in MWh,Laden/Einspeisen in MWh,Flexipowerplant Einspeisung in MWh,EE + Speicher + Flexible in MWh
173,2030-01-02 19:15:00,17999.250267590163,0.0,-5895.569685396935,23894.819952987098
174,2030-01-02 19:30:00,17922.14330695702,0.0,-5760.764782032911,23682.90808898993
175,2030-01-02 19:45:00,17818.592087677574,0.0,-5649.012178869576,23467.60426654715
176,2030-01-02 20:00:00,17715.65694562978,0.0,-5344.257978501471,23059.91492413125
177,2030-01-02 20:15:00,17698.877082810406,0.0,-4877.8446343016985,22576.721717112105
178,2030-01-02 20:30:00,17700.205098942468,0.0,-4472.77772295379,22172.982821896258
179,2030-01-02 20:45:00,17736.13269098411,0.0,-4146.976194700328,21883.108885684436
180,2030-01-02 21:00:00,17582.77177650898,0.0,-4276.705719425856,21859.477495934836
181,2030-01-02 21:15:00,17475.8567329952,0.0,-4105.634951107269,21581.491684102468
182,2030-01-02 21:30:00,17347.853184613217,0.0,-3954.215206630033,21302.06839124325
183,2030-01-02 21:45:00,16985.866927905485,0.0,-4019.5347090257965,21005.40163693128
184,2030-01-02 22:00:00,16790.070513042843,0.0,-4125.343151961282,20915.413665004126
185,2030-01-02 22:15:00,16734.306437080275,0.0,-3924.414229589649,20658.720666669924
186,2030-01-02 22:30:00,16682.447700720073,0.0,-3654.4225258647493,20336.870226584822
187,2030-01-02 22:45:00,16687.369292071748,0.0,-3312.2507707279474,19999.620062799695
188,2030-01-02 23:00:00,16596.283382735233,0.0,-3148.4420538238555,19744.72543655909
189,2030-01-02 23:15:00,16541.314656790575,0.0,-3000.3969776162303,19541.711634406805
190,2030-01-02 23:30:00,16426.067237812353,0.0,-2838.262079933349,19264.3293177457
191,2030-01-02 23:45:00,16367.779395884603,0.0,-2643.2157101809553,19010.99510606556
192,2030-01-03 00:00:00,16181.456695193678,0.0,-2512.2175972547902,18693.674292448468
193,2030-01-03 00:15:00,16161.349518621715,0.0,-2247.312524580826,18408.66204320254
194,2030-01-03 00:30:00,16147.587183359406,0.0,-2061.350258765655,18208.93744212506
195,2030-01-03 00:45:00,15981.724234742649,0.0,-2040.7174671056073,18022.441701848256
196,2030-01-03 01:00:00,15828.607808173074,0.0,-2038.7303684856233,17867.338176658697
197,2030-01-03 01:15:00,15768.332716630777,0.0,-1911.0420630212811,17679.37477965206
198,2030-01-03 01:30:00,15628.16904774281,0.0,-2001.3536108352964,17629.522658578106
199,2030-01-03 01:45:00,15544.178253771714,0.0,-2067.5777221212793,17611.755975892993
200,2030-01-03 02:00:00,15400.611382564695,0.0,-2075.995336111313,17476.60671867601
201,2030-01-03 02:15:00,15180.696484531636,0.0,-2248.1732223814834,17428.86970691312
202,2030-01-03 02:30:00,14904.34680894188,0.0,-2645.670212773157,17550.017021715037
203,2030-01-03 02:45:00,14645.185475557293,0.0,-2911.894634627526,17557.08011018482
204,2030-01-03 03:00:00,14489.49455655861,0.0,-3142.3365202979876,17631.831076856597
205,2030-01-03 03:15:00,14394.529938552028,0.0,-3213.6814272715183,17608.211365823547
206,2030-01-03 03:30:00,14344.36577235724,0.0,-3392.3978510445813,17736.76362340182
207,2030-01-03 03:45:00,14259.110815161945,0.0,-3609.8930138084615,17869.003828970406
208,2030-01-03 04:00:00,14058.2503430504,0.0,-4119.793740563458,18178.04408361386
209,2030-01-03 04:15:00,13865.454112600593,0.0,-4522.646589328317,18388.10070192891
210,2030-01-03 04:30:00,13705.286544742135,0.0,-4962.439379791904,18667.72592453404
211,2030-01-03 04:45:00,13594.599955710928,0.0,-5202.864638444211,18797.46459415514
212,2030-01-03 05:00:00,13425.862608785745,0.0,-5707.237512097603,19133.100120883348
213,2030-01-03 05:15:00,13399.552606686548,0.0,-5966.067983735806,19365.620590422353
214,2030-01-03 05:30:00,13342.2774981875,0.0,-6280.053788159974,19622.331286347475
215,2030-01-03 05:45:00,13250.185430368078,0.0,-6868.207599803918,20118.393030171996
216,2030-01-03 06:00:00,13230.188817070437,0.0,-7597.086028853075,20827.27484592351
217,2030-01-03 06:15:00,13148.356514071951,0.0,-8118.374224808344,21266.730738880295
218,2030-01-03 06:30:00,13086.77304806432,0.0,-8645.559728788621,21732.33277685294
219,2030-01-03 06:45:00,13028.21152845039,0.0,-9160.11297104434,22188.32449949473
220,2030-01-03 07:00:00,13020.071575663784,0.0,-9757.174246043276,22777.24582170706
221,2030-01-03 07:15:00,12952.452284091953,0.0,-10341.12344769197,23293.575731783923
222,2030-01-03 07:30:00,12955.655244774858,0.0,-10665.405447565274,23621.060692340132
223,2030-01-03 07:45:00,12903.06843410719,0.0,-10980.760434806878,23883.828868914068
224,2030-01-03 08:00:00,12779.389722749314,0.0,-11249.199231937157,24028.58895468647
225,2030-01-03 08:15:00,12684.253684479534,0.0,-11421.351039571035,24105.60472405057
226,2030-01-03 08:30:00,12570.831206750336,0.0,-11626.986506321395,24197.81771307173
227,2030-01-03 08:45:00,12584.46780734981,0.0,-11621.721131610371,24206.188938960182
228,2030-01-03 09:00:00,12633.631730394478,0.0,-11415.828913537829,24049.460643932307
229,2030-01-03 09:15:00,12597.938138207377,0.0,-11656.818831998698,24254.756970206075
230,2030-01-03 09:30:00,12474.918570583923,0.0,-11784.673504424434,24259.592075008357
231,2030-01-03 09:45:00,12442.820217762013,0.0,-11755.590831887637,24198.41104964965
232,2030-01-03 10:00:00,12363.562650780264,0.0,-11623.44631077926,23987.008961559524
233,2030-01-03 10:15:00,12238.937032064556,0.0,-11811.898300229854,24050.83533229441
234,2030-01-03 10:30:00,12282.501163105737,0.0,-11753.898418986313,24036.39958209205
235,2030-01-03 10:45:00,12077.469700085325,0.0,-11935.908048065643,24013.377748150968
236,2030-01-03 11:00:00,11902.0598150689,0.0,-10653.941386268023,22556.001201336923
237,2030-01-03 11:15:00,12200.750390370833,0.0,-10512.370058462888,22713.12044883372
238,2030-01-03 11:30:00,11902.656958194388,0.0,-10938.4901916663,22841.147149860688
239,2030-01-03 11:45:00,11881.067293215543,0.0,-10990.378947508118,22871.44624072366
240,2030-01-03 12:00:00,11726.728811061366,0.0,-11008.529805680526,22735.258616741892
241,2030-01-03 12:15:00,11367.300117497405,0.0,-11300.232809375251,22667.532926872656
242,2030-01-03 12:30:00,11368.49166712662,0.0,-11263.017289999303,22631.508957125923
243,2030-01-03 12:45:00,11526.073766564925,0.0,-11325.416714531231,22851.490481096156
244,2030-01-03 13:00:00,11570.334210278945,0.0,-12622.43303691195,24192.767247190895
245,2030-01-03 13:15:00,11783.05402054304,0.0,-12124.59121013818,23907.64523068122
246,2030-01-03 13:30:00,12059.511564028708,0.0,-11580.7502034446,23640.26176747331
247,2030-01-03 13:45:00,12595.495415403468,0.0,-10873.574939134622,23469.07035453809
248,2030-01-03 14:00:00,12711.216475177784,0.0,-10341.467548770104,23052.684023947888
249,2030-01-03 14:15:00,12180.017957413515,0.0,-10754.379278797616,22934.39723621113
250,2030-01-03 14:30:00,11528.604981777135,0.0,-11284.758187560972,22813.363169338107
251,2030-01-03 14:45:00,10881.980482274077,0.0,-11897.448633656342,22779.42911593042
252,2030-01-03 15:00:00,10324.95930379312,0.0,-12463.266254421002,22788.225558214122
253,2030-01-03 15:15:00,9890.210301035118,0.0,-12755.418277722072,22645.62857875719
254,2030-01-03 15:30:00,9974.386214597227,0.0,-12648.780551296757,22623.166765893984
255,2030-01-03 15:45:00,10291.96821681212,0.0,-12231.297240492242,22523.265457304362
256,2030-01-03 16:00:00,10541.26206677089,0.0,-12212.935598267126,22754.197665038017
257,2030-01-03 16:15:00,10675.292250740957,0.0,-12211.367380942549,22886.659631683506
258,2030-01-03 16:30:00,10842.82367130828,0.0,-12293.245629390127,23136.069300698407
259,2030-01-03 16:45:00,11378.518092678529,0.0,-11992.968870327033,23371.486963005562
260,2030-01-03 17:00:00,11828.654360941588,0.0,-11933.146881150215,23761.801242091802
261,2030-01-03 17:15:00,12174.96316480054,0.0,-11783.551092185293,23958.514256985833
262,2030-01-03 17:30:00,12315.506004041565,0.0,-11862.707900600346,24178.21390464191
263,2030-01-03 17:45:00,12332.063815581865,0.0,-11833.21912022012,24165.282935801984
264,2030-01-03 18:00:00,12642.708837883278,0.0,-11313.455790480664,23956.164628363942
265,2030-01-03 18:15:00,12751.614388719956,0.0,-11176.709773009656,23928.32416172961
266,2030-01-03 18:30:00,13015.099420355727,0.0,-10972.994689222469,23988.094109578196
267,2030-01-03 18:45:00,13247.574435204062,0.0,-10626.260414211649,23873.83484941571
268,2030-01-03 19:00:00,13703.50614367078,0.0,-10148.700368520822,23852.206512191602
269,2030-01-03 19:15:00,14172.135992852132,0.0,-9388.621038247458,23560.75703109959
270,2030-01-03 19:30:00,14369.025139505518,0.0,-8994.19130275475,23363.21644226027
271,2030-01-03 19:45:00,14444.547263268405,0.0,-8666.94447803857,23111.491741306974
272,2030-01-03 20:00:00,14875.60669513516,0.0,-8040.185199036328,22915.79189417149
273,2030-01-03 20:15:00,15301.500036164069,0.0,-7262.189295088328,22563.689331252397
274,2030-01-03 20:30:00,15883.693289406474,0.0,-6395.368332330807,22279.06162173728
275,2030-01-03 20:45:00,16257.0956110935,0.0,-5714.888413204604,21971.984024298104
276,2030-01-03 21:00:00,16401.64057576322,0.0,-5319.187144333566,21720.827720096786
277,2030-01-03 21:15:00,16770.98579258198,0.0,-4688.434171849771,21459.419964431752
278,2030-01-03 21:30:00,16986.39812155002,0.0,-4298.085696862076,21284.483818412096
279,2030-01-03 21:45:00,17086.175378590626,0.0,-3972.977923182243,21059.15330177287
280,2030-01-03 22:00:00,17156.379267725002,0.0,-3872.9684920606633,21029.347759785665
281,2030-01-03 22:15:00,17450.593424379207,0.0,-3327.4017006969625,20777.99512507617
282,2030-01-03 22:30:00,17500.524640550193,0.0,-2906.4007835324956,20406.92542408269
283,2030-01-03 22:45:00,17662.71861052393,0.0,-2423.086055791631,20085.804666315562
284,2030-01-03 23:00:00,17941.598970040824,0.0,-2042.3653250260977,19983.964295066922
285,2030-01-03 23:15:00,18307.24656330201,0.0,-1329.562702822841,19636.809266124852
286,2030-01-03 23:30:00,18543.030849898674,0.0,-986.8467516380188,19529.877601536693
287,2030-01-03 23:45:00,18338.185179076536,0.0,-907.5023075794452,19245.68748665598
288,2030-01-04 00:00:00,18391.47169056323,0.0,-573.1061771329041,18964.577867696134
289,2030-01-04 00:15:00,18656.58916966532,0.0,-184.4627308982017,18841.05190056352
290,2030-01-04 00:30:00,18860.890989748736,-380.4713683529735,0.0,19241.36235810171
291,2030-01-04 00:45:00,18938.24297157289,-508.34004070781157,0.0,19446.583012280702
292,2030-01-04 01:00:00,19049.588817247815,-678.6921846555051,0.0,19728.28100190332
293,2030-01-04 01:15:00,19244.50106816531,-971.6712658277902,0.0,20216.1723339931
294,2030-01-04 01:30:00,19349.774353263474,-1081.2598389750092,0.0,20431.034192238483
295,2030-01-04 01:45:00,19421.72834873595,-1177.240649008283,0.0,20598.968997744232
296,2030-01-04 02:00:00,19372.77155371312,-1265.71685641789,0.0,20638.48841013101
297,2030-01-04 02:15:00,19458.53958273148,-1347.5871708231498,0.0,20806.12675355463
298,2030-01-04 02:30:00,19452.12478789738,-1267.452664460052,0.0,20719.577452357433
299,2030-01-04 02:45:00,19071.658838094878,-857.5321322044292,0.0,19929.190970299307
300,2030-01-04 03:00:00,18517.937170344496,-192.65783116163584,0.0,18710.59500150613
301,2030-01-04 03:15:00,18634.182858024025,-109.85760482557089,0.0,18744.040462849596
302,2030-01-04 03:30:00,18717.013264149256,-5.315261324209132,0.0,18722.328525473466
303,2030-01-04 03:45:00,18762.39671814733,136.97419125628585,0.0,18625.422526891045
304,2030-01-04 04:00:00,18675.737394558088,611.7196651300328,0.0,18064.017729428055
305,2030-01-04 04:15:00,19127.490914662245,321.42768796539167,0.0,18806.063226696853
306,2030-01-04 04:30:00,19404.73404093204,222.21143855768605,0.0,19182.522602374353
307,2030-01-04 04:45:00,19634.83012582495,218.98952747596923,0.0,19415.84059834898
308,2030-01-04 05:00:00,20521.47737356879,-194.0268954454441,0.0,20715.504269014233
