,Datum,Produktion EE in MWh,Laden/Einspeisen in MWh,Flexipowerplant Einspeisung in MWh,EE + Speicher + Flexible in MWh
137,2030-01-02 10:15:00,7949.0595716113585,0.0,-16099.180463296942,24048.2400349083
138,2030-01-02 10:30:00,8050.250401472266,0.0,-16199.758124114494,24250.00852558676
139,2030-01-02 10:45:00,8100.102770358899,0.0,-16304.012520786597,24404.115291145496
140,2030-01-02 11:00:00,8113.692036695277,0.0,-16266.183725726129,24379.875762421405
141,2030-01-02 11:15:00,8122.888158603391,0.0,-16542.014443122862,24664.90260172625
142,2030-01-02 11:30:00,8184.351610958363,0.0,-16587.88105850751,24772.232669465877
143,2030-01-02 11:45:00,8246.170551282536,0.0,-16737.365159524245,24983.53571080678
144,2030-01-02 12:00:00,8220.144121774412,0.0,-16872.76104410969,25092.905165884105
145,2030-01-02 12:15:00,8197.56872838304,0.0,-16807.394878956504,25004.963607339545
146,2030-01-02 12:30:00,8208.342671592782,0.0,-16844.72501516042,25053.067686753202
147,2030-01-02 12:45:00,8199.80502299989,0.0,-16720.889401780063,24920.694424779955
148,2030-01-02 13:00:00,8201.191020528462,0.0,-16557.94005712436,24759.131077652823
149,2030-01-02 13:15:00,8231.336023097287,0.0,-16361.546783476926,24592.882806574213
150,2030-01-02 13:30:00,8230.160254611348,0.0,-16309.863073717244,24540.023328328592
151,2030-01-02 13:45:00,8242.267074008521,0.0,-16093.338253591506,24335.605327600028
152,2030-01-02 14:00:00,8279.94029906387,0.0,-15836.580704545519,24116.52100360939
153,2030-01-02 14:15:00,8325.617843055828,0.0,-15705.9704863745,24031.588329430328
154,2030-01-02 14:30:00,8358.209808983369,0.0,-15721.510427906594,24079.720236889963
155,2030-01-02 14:45:00,8385.169672667376,0.0,-15634.680714358376,24019.850387025752
156,2030-01-02 15:00:00,8381.78892798475,0.0,-15804.879152002128,24186.668079986877
157,2030-01-02 15:15:00,8414.498415232012,0.0,-15592.53624475953,24007.034659991543
158,2030-01-02 15:30:00,8454.654378557012,0.0,-15441.467350703138,23896.12172926015
159,2030-01-02 15:45:00,8522.101983354694,0.0,-15403.287205019524,23925.389188374218
160,2030-01-02 16:00:00,8594.27995359133,0.0,-15482.1931758038,24076.47312939513
161,2030-01-02 16:15:00,8646.068619188058,0.0,-15625.580283893627,24271.648903081685
162,2030-01-02 16:30:00,8706.294287052975,0.0,-15700.271071680012,24406.565358732987
163,2030-01-02 16:45:00,8782.246694030311,0.0,-15891.99878886408,24674.245482894392
164,2030-01-02 17:00:00,8847.545412795427,0.0,-16047.34521578198,24894.890628577406
165,2030-01-02 17:15:00,8916.955095181385,0.0,-15935.337513429842,24852.292608611227
166,2030-01-02 17:30:00,9026.715035019337,0.0,-15781.936893735143,24808.65192875448
167,2030-01-02 17:45:00,9073.759831671356,0.0,-15714.956366759448,24788.716198430804
168,2030-01-02 18:00:00,9123.107877033483,0.0,-15710.799804021073,24833.907681054556
169,2030-01-02 18:15:00,9120.360643767133,0.0,-15586.47664662913,24706.837290396263
170,2030-01-02 18:30:00,9092.312549369595,0.0,-15494.3974001323,24586.709949501896
171,2030-01-02 18:45:00,9119.648406561942,0.0,-15458.078890015438,24577.72729657738
172,2030-01-02 19:00:00,9160.795457686101,0.0,-15340.660754789824,24501.456212475925
173,2030-01-02 19:15:00,9128.781664517854,0.0,-15315.89429264985,24444.675957167703
174,2030-01-02 19:30:00,9120.371072982061,0.0,-15090.232236806865,24210.603309788927
175,2030-01-02 19:45:00,9048.471754397311,0.0,-14925.497298694156,23973.969053091467
176,2030-01-02 20:00:00,8970.339603287182,0.0,-14571.982013862624,23542.321617149806
177,2030-01-02 20:15:00,8912.289386506121,0.0,-14138.183581399118,23050.47296790524
178,2030-01-02 20:30:00,8918.386637433954,0.0,-13717.177192580928,22635.563830014882
179,2030-01-02 20:45:00,8861.228763690502,0.0,-13465.58997543926,22326.81873912976
180,2030-01-02 21:00:00,8799.355723944931,0.0,-13384.66867659717,22184.0244005421
181,2030-01-02 21:15:00,8702.962772285358,0.0,-13199.225242604094,21902.188014889452
182,2030-01-02 21:30:00,8610.79625342808,0.0,-13002.923286884254,21613.719540312333
183,2030-01-02 21:45:00,8614.922653946964,0.0,-12684.131537393947,21299.05419134091
184,2030-01-02 22:00:00,8354.479339356629,0.0,-12663.268609755272,21017.7479491119
185,2030-01-02 22:15:00,8332.643894993933,0.0,-12401.21776446372,20733.861659457652
186,2030-01-02 22:30:00,8376.983848516866,0.0,-11993.819176211062,20370.803024727928
187,2030-01-02 22:45:00,8383.179338811671,0.0,-11612.675746140158,19995.85508495183
188,2030-01-02 23:00:00,8404.80282927656,0.0,-11265.753798150265,19670.556627426824
189,2030-01-02 23:15:00,8435.996725998584,0.0,-11029.369206408455,19465.36593240704
190,2030-01-02 23:30:00,8450.43268685954,0.0,-10712.76497722673,19163.19766408627
191,2030-01-02 23:45:00,8533.355591391306,0.0,-10361.605282424467,18894.960873815773
192,2030-01-03 00:00:00,8503.299481864136,0.0,-9876.350575596685,18379.65005746082
193,2030-01-03 00:15:00,8494.372496037402,0.0,-9584.232425466736,18078.60492150414
194,2030-01-03 00:30:00,8496.553805431588,0.0,-9365.298384421054,17861.85218985264
195,2030-01-03 00:45:00,8476.18579733729,0.0,-9175.967608274841,17652.15340561213
196,2030-01-03 01:00:00,8354.896936500189,0.0,-9075.038531197713,17429.935467697902
197,2030-01-03 01:15:00,8376.800834466905,0.0,-8848.174065190038,17224.974899656943
198,2030-01-03 01:30:00,8377.76059792122,0.0,-8789.158333110281,17166.9189310315
199,2030-01-03 01:45:00,8380.286937061588,0.0,-8750.769600653224,17131.056537714812
200,2030-01-03 02:00:00,8367.270018009223,0.0,-8654.87395375221,17022.143971761434
201,2030-01-03 02:15:00,8432.08439547817,0.0,-8509.053707075669,16941.13810255384
202,2030-01-03 02:30:00,8447.909660332392,0.0,-8576.712250986377,17024.62191131877
203,2030-01-03 02:45:00,8409.32781813839,0.0,-8579.410765814118,16988.73858395251
204,2030-01-03 03:00:00,8376.824926035057,0.0,-8597.514118916573,16974.33904495163
205,2030-01-03 03:15:00,8341.661664914925,0.0,-8579.118152420251,16920.779817335177
206,2030-01-03 03:30:00,8309.504371371022,0.0,-8706.404214491897,17015.90858586292
207,2030-01-03 03:45:00,8275.682549554149,0.0,-8822.442988526302,17098.12553808045
208,2030-01-03 04:00:00,8269.00655268243,0.0,-9076.904226861207,17345.910779543636
209,2030-01-03 04:15:00,8229.303719527428,0.0,-9301.751841600724,17531.055561128152
210,2030-01-03 04:30:00,8256.442064435672,0.0,-9533.329070405161,17789.771134840834
211,2030-01-03 04:45:00,8238.825025281947,0.0,-9658.420091040827,17897.245116322774
212,2030-01-03 05:00:00,8243.055582629491,0.0,-9969.567002649881,18212.622585279372
213,2030-01-03 05:15:00,8234.181664832342,0.0,-10190.855088749495,18425.036753581837
214,2030-01-03 05:30:00,8248.68172270572,0.0,-10419.361892292973,18668.043614998693
215,2030-01-03 05:45:00,8256.525439070061,0.0,-10898.484586212639,19155.0100252827
216,2030-01-03 06:00:00,8416.969920874837,0.0,-11494.011020024778,19910.980940899615
217,2030-01-03 06:15:00,8369.554167796065,0.0,-11987.31864690251,20356.872814698574
218,2030-01-03 06:30:00,8303.30699268243,0.0,-12525.669359425667,20828.976352108097
219,2030-01-03 06:45:00,8270.981687781948,0.0,-13037.26130087398,21308.24298865593
220,2030-01-03 07:00:00,8279.905377942165,0.0,-13622.362690092008,21902.268068034173
221,2030-01-03 07:15:00,8286.12850256879,0.0,-14177.07624188819,22463.20474445698
222,2030-01-03 07:30:00,8278.972370678615,0.0,-14553.637662102568,22832.610032781184
223,2030-01-03 07:45:00,8270.000627668309,0.0,-14872.749061410796,23142.749689079104
224,2030-01-03 08:00:00,8186.607846026393,0.0,-15179.016838509335,23365.624684535727
225,2030-01-03 08:15:00,8132.302167410309,0.0,-15360.762790003924,23493.064957414234
226,2030-01-03 08:30:00,8100.05044135439,0.0,-15551.758948592716,23651.809389947106
227,2030-01-03 08:45:00,8062.039638505173,0.0,-15641.917349787796,23703.956988292968
228,2030-01-03 09:00:00,8015.708071892494,0.0,-15744.084726986799,23759.792798879294
229,2030-01-03 09:15:00,7941.447134562523,0.0,-16084.655264118574,24026.102398681098
230,2030-01-03 09:30:00,7822.361491496505,0.0,-16280.967103755862,24103.328595252366
231,2030-01-03 09:45:00,7755.03103252188,0.0,-16343.850301842243,24098.881334364123
232,2030-01-03 10:00:00,7713.123448505769,0.0,-16480.801001669974,24193.924450175742
233,2030-01-03 10:15:00,7715.485637123373,0.0,-16596.35815996822,24311.84379709159
234,2030-01-03 10:30:00,7690.310885491423,0.0,-16698.277528098646,24388.58841359007
235,2030-01-03 10:45:00,7588.4776661324595,0.0,-16895.39699979899,24483.87466593145
236,2030-01-03 11:00:00,7429.801368410166,0.0,-17087.480051088576,24517.281419498744
237,2030-01-03 11:15:00,7337.6614779355905,0.0,-17336.124900599534,24673.786378535126
238,2030-01-03 11:30:00,7226.646418345242,0.0,-17573.69571002889,24800.34212837413
239,2030-01-03 11:45:00,7111.011015825651,0.0,-17708.20172818583,24819.212744011482
240,2030-01-03 12:00:00,6886.635383614484,0.0,-17781.70520314267,24668.340586757153
241,2030-01-03 12:15:00,6879.263431443994,0.0,-17711.97817351072,24591.241604954714
242,2030-01-03 12:30:00,6827.453430830962,0.0,-17715.737730116012,24543.191160946975
243,2030-01-03 12:45:00,6767.583276509559,0.0,-17640.169391867475,24407.752668377034
244,2030-01-03 13:00:00,6754.519045315507,0.0,-17430.332730889084,24184.851776204592
245,2030-01-03 13:15:00,6772.886669562281,0.0,-17208.783309185696,23981.669978747977
246,2030-01-03 13:30:00,6742.693786223672,0.0,-17099.600279657076,23842.29406588075
247,2030-01-03 13:45:00,6732.335524377254,0.0,-17071.147556084044,23803.483080461298
248,2030-01-03 14:00:00,6740.466325729946,0.0,-16976.935278035824,23717.40160376577
249,2030-01-03 14:15:00,6740.231030365736,0.0,-16910.924225846287,23651.155256212023
250,2030-01-03 14:30:00,6804.528439406945,0.0,-16776.98983589734,23581.518275304286
251,2030-01-03 14:45:00,6879.870635119544,0.0,-16702.280993835408,23582.15162895495
252,2030-01-03 15:00:00,6948.987825637418,0.0,-16672.514252579378,23621.502078216796
253,2030-01-03 15:15:00,7003.587424365433,0.0,-16482.938188089825,23486.525612455258
254,2030-01-03 15:30:00,7066.2018294497875,0.0,-16435.26597195412,23501.467801403905
255,2030-01-03 15:45:00,7145.062938304877,0.0,-16285.82813221445,23430.891070519327
256,2030-01-03 16:00:00,7170.737058431839,0.0,-16532.1120142189,23702.849072650737
257,2030-01-03 16:15:00,7216.089678912413,0.0,-16639.017130807144,23855.106809719557
258,2030-01-03 16:30:00,7249.045896834161,0.0,-16878.703157137155,24127.749053971318
259,2030-01-03 16:45:00,7434.8644818359635,0.0,-16937.7074626927,24372.571944528663
260,2030-01-03 17:00:00,7528.749763281043,0.0,-17247.46545655725,24776.21521983829
261,2030-01-03 17:15:00,7556.799050215062,0.0,-17423.336293455694,24980.135343670758
262,2030-01-03 17:30:00,7842.960506835744,0.0,-17357.98927506758,25200.949781903324
263,2030-01-03 17:45:00,7936.093241244307,0.0,-17240.67057078541,25176.763812029716
264,2030-01-03 18:00:00,7992.499561886963,0.0,-16953.61949741756,24946.119059304525
265,2030-01-03 18:15:00,8056.650191702368,0.0,-16848.26892794998,24904.919119652346
266,2030-01-03 18:30:00,8116.580408829749,0.0,-16833.435377591635,24950.015786421383
267,2030-01-03 18:45:00,8103.378739515803,0.0,-16716.17458308209,24819.553322597894
268,2030-01-03 19:00:00,8122.337976390451,0.0,-16529.68742482656,24652.02540121701
269,2030-01-03 19:15:00,8132.332695544178,0.0,-16195.424464978081,24327.75716052226
270,2030-01-03 19:30:00,8183.999419750844,0.0,-15923.863465639033,24107.862885389877
271,2030-01-03 19:45:00,8227.16781434641,0.0,-15597.921105744112,23825.088920090522
272,2030-01-03 20:00:00,8233.615947982069,0.0,-15281.70762872047,23515.32357670254
273,2030-01-03 20:15:00,8214.318337837376,0.0,-14936.45298829376,23150.771326131136
274,2030-01-03 20:30:00,8182.32544300536,0.0,-14674.632698630445,22856.958141635805
275,2030-01-03 20:45:00,8111.277354810784,0.0,-14413.85374981986,22525.131104630644
276,2030-01-03 21:00:00,8063.288391771592,0.0,-14141.903439494083,22205.191831265674
277,2030-01-03 21:15:00,8102.548432197906,0.0,-13827.587008375693,21930.1354405736
278,2030-01-03 21:30:00,8092.990101131795,0.0,-13639.02304799281,21732.013149124607
279,2030-01-03 21:45:00,8049.6205343478205,0.0,-13440.134593350565,21489.755127698387
280,2030-01-03 22:00:00,7888.743025265049,0.0,-13531.507000860762,21420.25002612581
281,2030-01-03 22:15:00,7804.017062360943,0.0,-13337.87023680069,21141.887299161634
282,2030-01-03 22:30:00,7782.344261066149,0.0,-12949.081372108176,20731.425633174324
283,2030-01-03 22:45:00,7777.808301675973,0.0,-12600.221432889084,20378.029734565058
284,2030-01-03 23:00:00,7754.839903818122,0.0,-12319.658136951595,20074.49804076972
285,2030-01-03 23:15:00,7749.89177236979,0.0,-11969.384325497078,19719.276097866867
286,2030-01-03 23:30:00,7711.232139534147,0.0,-11885.86567697701,19597.097816511156
287,2030-01-03 23:45:00,7652.926316393593,0.0,-11644.68445768017,19297.610774073764
288,2030-01-04 00:00:00,7581.923437819304,0.0,-11470.110935137509,19052.034372956812
289,2030-01-04 00:15:00,7562.414316983707,0.0,-11356.718356766498,18919.132673750206
290,2030-01-04 00:30:00,7531.349656107963,0.0,-11003.6662529016,18535.015909009562
291,2030-01-04 00:45:00,7513.461126264791,0.0,-10957.76263075048,18471.223757015272
292,2030-01-04 01:00:00,7378.361535221665,0.0,-10878.44693061912,18256.808465840786
293,2030-01-04 01:15:00,7300.748025255025,0.0,-10844.730556400858,18145.478581655883
294,2030-01-04 01:30:00,7208.827089571733,0.0,-10926.580830479008,18135.40792005074
295,2030-01-04 01:45:00,7125.604674643737,0.0,-10968.868441372624,18094.47311601636
296,2030-01-04 02:00:00,7075.820753964968,0.0,-10876.968863784006,17952.789617748975
297,2030-01-04 02:15:00,6988.921111259701,0.0,-10939.430712201261,17928.351823460962
298,2030-01-04 02:30:00,6970.434287171075,0.0,-10990.295595827389,17960.729882998465
299,2030-01-04 02:45:00,6935.985529152151,0.0,-11010.707524847361,17946.693053999512
300,2030-01-04 03:00:00,6881.160811092326,0.0,-11164.657258240211,18045.818069332538
301,2030-01-04 03:15:00,6744.681206397689,0.0,-11478.919224850642,18223.60043124833
302,2030-01-04 03:30:00,6647.411597978051,0.0,-11727.885723914307,18375.297321892358
303,2030-01-04 03:45:00,6598.41194765457,0.0,-11914.890501830007,18513.302449484578
304,2030-01-04 04:00:00,6527.961487250044,0.0,-12236.637512909865,18764.59900015991
305,2030-01-04 04:15:00,6475.8132255394585,0.0,-12419.703722071441,18895.5169476109
306,2030-01-04 04:30:00,6359.236235927398,0.0,-12684.980961944886,19044.217197872284
307,2030-01-04 04:45:00,6323.196902472884,0.0,-12928.755641085949,19251.952543558833
308,2030-01-04 05:00:00,6275.397731991071,0.0,-13447.591682059421,19722.98941405049
309,2030-01-04 05:15:00,6230.971644487304,0.0,-13594.807554508407,19825.77919899571
