Datum,Produktion EE in MWh,Laden/Einspeisen in MWh,Speicher + Erneuerbare in MWh,Restenergiebedarf in MWh
2030-08-29 15:30:00,5760.645103280881,0.0,5760.645103280881,8589.14526853945
2030-08-29 15:45:00,5794.739981194137,0.0,5794.739981194137,8416.300687867108
2030-08-29 16:00:00,5656.531276269758,0.0,5656.531276269758,8451.009792690224
2030-08-29 16:15:00,5541.1130950778415,0.0,5541.1130950778415,8408.928676300526
2030-08-29 16:30:00,5441.4345783438,0.0,5441.4345783438,8488.357913487085
2030-08-29 16:45:00,5433.363702504557,0.0,5433.363702504557,8529.679046486843
2030-08-29 17:00:00,5237.881595737897,0.0,5237.881595737897,8683.162266940213
2030-08-29 17:15:00,5052.022650377754,0.0,5052.022650377754,8866.021993050423
2030-08-29 17:30:00,4882.07619843656,0.0,4882.07619843656,9021.21948491758
2030-08-29 17:45:00,4598.417889911758,0.0,4598.417889911758,9407.12843069054
2030-08-29 18:00:00,4456.274537445506,0.0,4456.274537445506,9596.771936821291
2030-08-29 18:15:00,4253.596692511826,0.0,4253.596692511826,9717.949915306628
2030-08-29 18:30:00,4085.368551996079,0.0,4085.368551996079,9867.67894189385
2030-08-29 18:45:00,3934.561197673327,0.0,3934.561197673327,10015.9876176404
2030-08-29 19:00:00,3820.0239652762857,0.0,3820.0239652762857,10082.525349449857
2030-08-29 19:15:00,3746.9895171510643,0.0,3746.9895171510643,10056.310174663864
2030-08-29 19:30:00,3709.992585724522,0.0,3709.992585724522,10037.557696720283
2030-08-29 19:45:00,3716.539404406388,0.0,3716.539404406388,10024.511644043785
2030-08-29 20:00:00,3665.995697521089,0.0,3665.995697521089,9914.805101360711
2030-08-29 20:15:00,3616.4027133308164,0.0,3616.4027133308164,9856.398401008566
2030-08-29 20:30:00,3625.738755969249,0.0,3625.738755969249,9862.562735250302
2030-08-29 20:45:00,3593.820298937999,0.0,3593.820298937999,9749.981615217484
2030-08-29 21:00:00,3587.9242396061195,0.0,3587.9242396061195,9571.376993149064
2030-08-29 21:15:00,3515.7279704672846,0.0,3515.7279704672846,9468.07303245239
2030-08-29 21:30:00,3532.1223501770855,0.0,3532.1223501770855,9202.929027767563
2030-08-29 21:45:00,3602.2168369638975,0.0,3602.2168369638975,8862.584942440386
2030-08-29 22:00:00,3585.683674614257,0.0,3585.683674614257,8681.617092144363
2030-08-29 22:15:00,3550.553939175303,0.0,3550.553939175303,8507.246343347733
2030-08-29 22:30:00,3542.7507572619943,0.0,3542.7507572619943,8266.049077145872
2030-08-29 22:45:00,3498.420993373765,0.0,3498.420993373765,8086.12910948597
2030-08-29 23:00:00,3485.1086164170574,0.0,3485.1086164170574,7868.940380977683
2030-08-29 23:15:00,3461.5023202959137,0.0,3461.5023202959137,7619.5469305899305
2030-08-29 23:30:00,3456.117187279479,0.0,3456.117187279479,7488.932507277264
2030-08-29 23:45:00,3476.6549784785147,0.0,3476.6549784785147,7348.894513273424
2030-08-30 00:00:00,3423.2817050483063,0.0,3423.2817050483063,7168.518512900548
2030-08-30 00:15:00,3376.890699470897,0.0,3376.890699470897,7165.409459510337
2030-08-30 00:30:00,3334.1769304070745,0.0,3334.1769304070745,7006.373206792387
2030-08-30 00:45:00,3307.5539935203406,0.0,3307.5539935203406,6932.99648059065
2030-08-30 01:00:00,3265.9934292329217,0.0,3265.9934292329217,6935.806848629776
2030-08-30 01:15:00,3248.500365351063,0.0,3248.500365351063,6874.299391410577
2030-08-30 01:30:00,3204.736075770282,0.0,3204.736075770282,6832.063361570067
2030-08-30 01:45:00,3194.3007295278694,0.0,3194.3007295278694,6725.498571228436
2030-08-30 02:00:00,3173.8091402707837,0.0,3173.8091402707837,6746.990122223066
2030-08-30 02:15:00,3165.3350552751344,0.0,3165.3350552751344,6754.214627312251
2030-08-30 02:30:00,3150.539012283052,0.0,3150.539012283052,6778.762170091306
2030-08-30 02:45:00,3134.0706651628716,0.0,3134.0706651628716,6806.981297939201
2030-08-30 03:00:00,3137.1966364396712,0.0,3137.1966364396712,6807.355779620449
2030-08-30 03:15:00,3219.8827641050284,0.0,3219.8827641050284,6700.170315626734
2030-08-30 03:30:00,3248.5756932301356,0.0,3248.5756932301356,6678.229208161132
2030-08-30 03:45:00,3253.4391155349367,0.0,3253.4391155349367,6704.61671095022
2030-08-30 04:00:00,3253.3263376567284,0.0,3253.3263376567284,6809.22985752786
2030-08-30 04:15:00,3236.2164118588744,0.0,3236.2164118588744,6881.840046625507
2030-08-30 04:30:00,3238.831439496401,0.0,3238.831439496401,6990.72525811809
2030-08-30 04:45:00,3261.382355975574,0.0,3261.382355975574,7144.424658344472
2030-08-30 05:00:00,3259.114995842322,0.0,3259.114995842322,7382.441573808447
2030-08-30 05:15:00,3241.3203933302025,0.0,3241.3203933302025,7565.9862374451295
2030-08-30 05:30:00,3307.8895876463544,0.0,3307.8895876463544,7849.6675284448975
2030-08-30 05:45:00,3322.295838896939,0.0,3322.295838896939,8174.011175039402
2030-08-30 06:00:00,3309.4820090901785,0.0,3309.4820090901785,8902.32474328608
2030-08-30 06:15:00,3291.5188997776404,0.0,3291.5188997776404,9313.037813762467
2030-08-30 06:30:00,3217.717894470815,0.0,3217.717894470815,9597.088944350806
2030-08-30 06:45:00,3142.0533797121725,0.0,3142.0533797121725,9895.253148029082
2030-08-30 07:00:00,3069.917892217853,0.0,3069.917892217853,10356.38756636136
2030-08-30 07:15:00,2940.1798773987084,0.0,2940.1798773987084,10697.875457582822
2030-08-30 07:30:00,2761.853027719764,0.0,2761.853027719764,11139.201690793278
2030-08-30 07:45:00,2676.982684581465,0.0,2676.982684581465,11341.071682118887
2030-08-30 08:00:00,2698.038055873617,0.0,2698.038055873617,11577.015689455762
2030-08-30 08:15:00,2665.7925123096793,0.0,2665.7925123096793,11786.510185825697
2030-08-30 08:30:00,2687.8071280967265,0.0,2687.8071280967265,11803.745060314628
2030-08-30 08:45:00,2719.8652782334857,0.0,2719.8652782334857,11833.435808698934
2030-08-30 09:00:00,2758.262041945951,0.0,2758.262041945951,11807.037579759015
2030-08-30 09:15:00,2793.1242028147703,0.0,2793.1242028147703,11769.174009836393
2030-08-30 09:30:00,2850.2401435505667,0.0,2850.2401435505667,11841.307296192266
2030-08-30 09:45:00,2892.7109745313037,0.0,2892.7109745313037,11822.835148012211
2030-08-30 10:00:00,2914.061710810108,0.0,2914.061710810108,11813.982704924601
2030-08-30 10:15:00,2892.135313928507,0.0,2892.135313928507,11841.908493421592
2030-08-30 10:30:00,2917.559649489694,0.0,2917.559649489694,11862.984419107563
2030-08-30 10:45:00,2912.7457780982663,0.0,2912.7457780982663,12009.547781911184
2030-08-30 11:00:00,2904.9339930113592,0.0,2904.9339930113592,12114.358783148582
2030-08-30 11:15:00,2942.409983805219,0.0,2942.409983805219,12055.132599097838
2030-08-30 11:30:00,2931.5730023399337,0.0,2931.5730023399337,12169.96925919723
2030-08-30 11:45:00,2894.0848034003884,0.0,2894.0848034003884,12179.457215150991
2030-08-30 12:00:00,2909.2305600971235,0.0,2909.2305600971235,12197.561211802786
2030-08-30 12:15:00,2934.291566257084,0.0,2934.291566257084,12052.499667260145
