,Datum,Differenz in MWh,Kapazität in MWh,Laden/Einspeisen in MWh
107,2030-01-02 02:45:00,-5975.9823766522095,349867.8971230758,-5975.9823766522095
108,2030-01-02 03:00:00,-6130.341019894804,355998.2381429706,-6130.341019894804
109,2030-01-02 03:15:00,-6330.230646811035,362328.4687897816,-6330.230646811035
110,2030-01-02 03:30:00,-6549.937135858081,368878.4059256397,-6549.937135858081
111,2030-01-02 03:45:00,-6686.847274905442,375565.2532005451,-6686.847274905442
112,2030-01-02 04:00:00,-6961.657417704246,382526.9106182493,-6961.657417704246
113,2030-01-02 04:15:00,-6995.2093050526055,389522.1199233019,-6995.2093050526055
114,2030-01-02 04:30:00,-6854.653842306874,396376.7737656088,-6854.653842306874
115,2030-01-02 04:45:00,-6854.764334318383,400000.0,-3623.2262343912153
116,2030-01-02 05:00:00,-6475.943655478246,400000.0,0.0
117,2030-01-02 05:15:00,-6177.00580877723,400000.0,0.0
118,2030-01-02 05:30:00,-5957.01895010634,400000.0,0.0
119,2030-01-02 05:45:00,-5768.46516317187,400000.0,0.0
120,2030-01-02 06:00:00,-5411.194651084235,400000.0,0.0
121,2030-01-02 06:15:00,-5348.80041713145,400000.0,0.0
122,2030-01-02 06:30:00,-4955.262953344245,400000.0,0.0
123,2030-01-02 06:45:00,-4738.721075016198,400000.0,0.0
124,2030-01-02 07:00:00,-4427.154188663666,400000.0,0.0
125,2030-01-02 07:15:00,-4130.7658855101545,400000.0,0.0
126,2030-01-02 07:30:00,-3808.5627389,400000.0,0.0
127,2030-01-02 07:45:00,-3822.9276656640723,400000.0,0.0
128,2030-01-02 08:00:00,-3502.752796582561,400000.0,0.0
129,2030-01-02 08:15:00,-3499.715243900064,400000.0,0.0
130,2030-01-02 08:30:00,-3552.4522589864428,400000.0,0.0
131,2030-01-02 08:45:00,-3832.9295567202826,400000.0,0.0
132,2030-01-02 09:00:00,-4389.435419271031,400000.0,0.0
133,2030-01-02 09:15:00,-4821.675801364727,400000.0,0.0
134,2030-01-02 09:30:00,-4959.034274200811,400000.0,0.0
135,2030-01-02 09:45:00,-4640.16320176264,400000.0,0.0
136,2030-01-02 10:00:00,-4642.665832798131,400000.0,0.0
137,2030-01-02 10:15:00,-5048.9077533606,400000.0,0.0
138,2030-01-02 10:30:00,-4942.492599449961,400000.0,0.0
139,2030-01-02 10:45:00,-5012.179904008452,400000.0,0.0
140,2030-01-02 11:00:00,-5448.578935361569,400000.0,0.0
141,2030-01-02 11:15:00,-5469.626442601708,400000.0,0.0
142,2030-01-02 11:30:00,-5422.51319631717,400000.0,0.0
143,2030-01-02 11:45:00,-5320.298347101147,400000.0,0.0
144,2030-01-02 12:00:00,-5113.191640080593,400000.0,0.0
145,2030-01-02 12:15:00,-5168.677147582817,400000.0,0.0
146,2030-01-02 12:30:00,-5184.16619389108,400000.0,0.0
147,2030-01-02 12:45:00,-5147.0009274218755,400000.0,0.0
148,2030-01-02 13:00:00,-5130.2404283236065,400000.0,0.0
149,2030-01-02 13:15:00,-4953.840989578555,400000.0,0.0
150,2030-01-02 13:30:00,-4603.304966789205,400000.0,0.0
151,2030-01-02 13:45:00,-4497.767281149394,400000.0,0.0
152,2030-01-02 14:00:00,-4585.407693078123,400000.0,0.0
153,2030-01-02 14:15:00,-4349.233561578007,400000.0,0.0
154,2030-01-02 14:30:00,-3698.7811325244875,400000.0,0.0
155,2030-01-02 14:45:00,-3038.22301560883,400000.0,0.0
156,2030-01-02 15:00:00,-2042.5087508064535,400000.0,0.0
157,2030-01-02 15:15:00,-1613.6763185675009,400000.0,0.0
158,2030-01-02 15:30:00,-1326.2108464777302,400000.0,0.0
159,2030-01-02 15:45:00,-1116.1705014054496,400000.0,0.0
160,2030-01-02 16:00:00,-598.1934997525314,400000.0,0.0
161,2030-01-02 16:15:00,-34.670899144588475,400000.0,0.0
162,2030-01-02 16:30:00,253.02181793107593,399746.9781820689,253.02181793107593
163,2030-01-02 16:45:00,562.1820876999627,399184.79609436897,562.1820876999627
164,2030-01-02 17:00:00,729.6631507014463,398455.13294366753,729.6631507014463
165,2030-01-02 17:15:00,609.9514387327072,397845.1815049348,609.9514387327072
166,2030-01-02 17:30:00,287.8230771313065,397557.3584278035,287.8230771313065
167,2030-01-02 17:45:00,-28.7305020681124,397586.0889298716,-28.7305020681124
168,2030-01-02 18:00:00,-10.819530842371023,397596.908460714,-10.819530842371023
169,2030-01-02 18:15:00,-102.15668204538451,397699.06514275935,-102.15668204538451
170,2030-01-02 18:30:00,-273.2059727594751,397972.2711155188,-273.2059727594751
171,2030-01-02 18:45:00,-389.16253554326613,398361.4336510621,-389.16253554326613
172,2030-01-02 19:00:00,-489.3581493478523,398850.7918004099,-489.3581493478523
173,2030-01-02 19:15:00,-368.27527507294144,399219.06707548286,-368.27527507294144
174,2030-01-02 19:30:00,-505.2715361189621,399724.33861160185,-505.2715361189621
175,2030-01-02 19:45:00,-598.9706061258184,400000.0,-275.6613883981481
176,2030-01-02 20:00:00,-876.9206853638498,400000.0,0.0
177,2030-01-02 20:15:00,-1316.8947805016942,400000.0,0.0
178,2030-01-02 20:30:00,-1707.916568724384,400000.0,0.0
179,2030-01-02 20:45:00,-2029.6145276070129,400000.0,0.0
180,2030-01-02 21:00:00,-1993.9465517340723,400000.0,0.0
181,2030-01-02 21:15:00,-2137.9275270077815,400000.0,0.0
182,2030-01-02 21:30:00,-2259.968903607878,400000.0,0.0
183,2030-01-02 21:45:00,-2030.7628593665577,400000.0,0.0
184,2030-01-02 22:00:00,-2054.9354223214796,400000.0,0.0
185,2030-01-02 22:15:00,-2252.145173688379,400000.0,0.0
186,2030-01-02 22:30:00,-2522.969244233198,400000.0,0.0
187,2030-01-02 22:45:00,-2860.257807783004,400000.0,0.0
188,2030-01-02 23:00:00,-3047.998866328133,400000.0,0.0
189,2030-01-02 23:15:00,-3094.76227637762,400000.0,0.0
190,2030-01-02 23:30:00,-3213.2612991883907,400000.0,0.0
191,2030-01-02 23:45:00,-3355.4816351806257,400000.0,0.0
192,2030-01-03 00:00:00,-3754.544077257102,400000.0,0.0
193,2030-01-03 00:15:00,-4006.8812670299903,400000.0,0.0
194,2030-01-03 00:30:00,-4194.785180104038,400000.0,0.0
195,2030-01-03 00:45:00,-4196.844963756914,400000.0,0.0
196,2030-01-03 01:00:00,-4228.338622849231,400000.0,0.0
197,2030-01-03 01:15:00,-4347.860250780786,400000.0,0.0
198,2030-01-03 01:30:00,-4248.0081270351475,400000.0,0.0
199,2030-01-03 01:45:00,-4183.2491663036,400000.0,0.0
200,2030-01-03 02:00:00,-4115.107802279284,400000.0,0.0
201,2030-01-03 02:15:00,-3941.583276924881,400000.0,0.0
202,2030-01-03 02:30:00,-3538.115365808899,400000.0,0.0
203,2030-01-03 02:45:00,-3267.2138836707436,400000.0,0.0
204,2030-01-03 03:00:00,-3102.4645318918756,400000.0,0.0
205,2030-01-03 03:15:00,-3041.000240372179,400000.0,0.0
206,2030-01-03 03:30:00,-2899.623587862534,400000.0,0.0
207,2030-01-03 03:45:00,-2728.5608150667595,400000.0,0.0
208,2030-01-03 04:00:00,-2273.3076385362256,400000.0,0.0
209,2030-01-03 04:15:00,-1876.0801982112898,400000.0,0.0
210,2030-01-03 04:30:00,-1448.0663490941442,400000.0,0.0
211,2030-01-03 04:45:00,-1212.6403992572632,400000.0,0.0
212,2030-01-03 05:00:00,-720.9416324627528,400000.0,0.0
213,2030-01-03 05:15:00,-474.6763297967009,400000.0,0.0
214,2030-01-03 05:30:00,-178.25121900115118,400000.0,0.0
215,2030-01-03 05:45:00,382.2446757773614,399617.7553242226,382.2446757773614
216,2030-01-03 06:00:00,1090.759145001237,398526.9961792214,1090.759145001237
217,2030-01-03 06:15:00,1584.2312784655223,396942.76490075584,1584.2312784655223
218,2030-01-03 06:30:00,2081.772402005474,394860.99249875033,2081.772402005474
219,2030-01-03 06:45:00,2582.8979987787534,392278.0944999716,2582.8979987787534
220,2030-01-03 07:00:00,3122.0332789380373,389156.06122103357,3122.0332789380373
221,2030-01-03 07:15:00,3699.2501369231068,385456.81108411046,3699.2501369231068
222,2030-01-03 07:30:00,4039.0404012961335,381417.77068281436,4039.0404012961335
