Datum,Differenz in MWh,Year Month,Day,Sign,Group
2030-10-17 23:45:00,15085.675700153492,2030 10,17,Positive,45
2030-10-18 00:00:00,14909.251156659715,2030 10,18,Positive,45
2030-10-18 00:15:00,14741.50566216047,2030 10,18,Positive,45
2030-10-18 00:30:00,14507.541906688894,2030 10,18,Positive,45
2030-10-18 00:45:00,14352.880136473483,2030 10,18,Positive,45
2030-10-18 01:00:00,14208.824803416384,2030 10,18,Positive,45
2030-10-18 01:15:00,14052.528868104899,2030 10,18,Positive,45
2030-10-18 01:30:00,13874.91972932877,2030 10,18,Positive,45
2030-10-18 01:45:00,13822.091729558095,2030 10,18,Positive,45
2030-10-18 02:00:00,13652.707839595905,2030 10,18,Positive,45
2030-10-18 02:15:00,13507.568316080919,2030 10,18,Positive,45
2030-10-18 02:30:00,13558.831699485618,2030 10,18,Positive,45
2030-10-18 02:45:00,13588.399168193164,2030 10,18,Positive,45
2030-10-18 03:00:00,13610.588399073898,2030 10,18,Positive,45
2030-10-18 03:15:00,13642.782613796324,2030 10,18,Positive,45
2030-10-18 03:30:00,13733.115336657309,2030 10,18,Positive,45
2030-10-18 03:45:00,13854.11399238053,2030 10,18,Positive,45
2030-10-18 04:00:00,13947.535447737482,2030 10,18,Positive,45
2030-10-18 04:15:00,13930.883948681922,2030 10,18,Positive,45
2030-10-18 04:30:00,14169.617380093356,2030 10,18,Positive,45
2030-10-18 04:45:00,14354.197770903176,2030 10,18,Positive,45
2030-10-18 05:00:00,14721.263140943869,2030 10,18,Positive,45
2030-10-18 05:15:00,14958.417988386347,2030 10,18,Positive,45
2030-10-18 05:30:00,15336.844225600806,2030 10,18,Positive,45
2030-10-18 05:45:00,15777.400781077406,2030 10,18,Positive,45
2030-10-18 06:00:00,16938.19950508822,2030 10,18,Positive,45
2030-10-18 06:15:00,17603.213840969536,2030 10,18,Positive,45
2030-10-18 06:30:00,18237.310001520298,2030 10,18,Positive,45
2030-10-18 06:45:00,18838.108070362996,2030 10,18,Positive,45
2030-10-18 07:00:00,19222.144654210275,2030 10,18,Positive,45
2030-10-18 07:15:00,19335.939743277835,2030 10,18,Positive,45
2030-10-18 07:30:00,19313.81888890898,2030 10,18,Positive,45
2030-10-18 07:45:00,19195.883489628373,2030 10,18,Positive,45
2030-10-18 08:00:00,18955.419717776716,2030 10,18,Positive,45
2030-10-18 08:15:00,18669.597169716977,2030 10,18,Positive,45
2030-10-18 08:30:00,18293.82024841149,2030 10,18,Positive,45
2030-10-18 08:45:00,17849.452940642084,2030 10,18,Positive,45
2030-10-18 09:00:00,17159.36724123382,2030 10,18,Positive,45
2030-10-18 09:15:00,16700.665123951807,2030 10,18,Positive,45
2030-10-18 09:30:00,16267.717679181476,2030 10,18,Positive,45
2030-10-18 09:45:00,15646.643294891492,2030 10,18,Positive,45
2030-10-18 10:00:00,14942.360643414982,2030 10,18,Positive,45
2030-10-18 10:15:00,14408.860468639274,2030 10,18,Positive,45
2030-10-18 10:30:00,14061.585884181513,2030 10,18,Positive,45
2030-10-18 10:45:00,13655.210125149131,2030 10,18,Positive,45
2030-10-18 11:00:00,13456.830821562698,2030 10,18,Positive,45
2030-10-18 11:15:00,13308.894708949872,2030 10,18,Positive,45
2030-10-18 11:30:00,13129.848445326636,2030 10,18,Positive,45
2030-10-18 11:45:00,12967.387350054501,2030 10,18,Positive,45
2030-10-18 12:00:00,12470.12343668361,2030 10,18,Positive,45
2030-10-18 12:15:00,12549.889266379309,2030 10,18,Positive,45
2030-10-18 12:30:00,12723.192767250956,2030 10,18,Positive,45
2030-10-18 12:45:00,12849.050334188256,2030 10,18,Positive,45
2030-10-18 13:00:00,12761.712671149186,2030 10,18,Positive,45
2030-10-18 13:15:00,12732.707150025572,2030 10,18,Positive,45
2030-10-18 13:30:00,12878.98628232656,2030 10,18,Positive,45
2030-10-18 13:45:00,13136.290725766452,2030 10,18,Positive,45
2030-10-18 14:00:00,13371.167336937851,2030 10,18,Positive,45
2030-10-18 14:15:00,13769.139264957006,2030 10,18,Positive,45
2030-10-18 14:30:00,13949.324009020127,2030 10,18,Positive,45
2030-10-18 14:45:00,14363.67970894644,2030 10,18,Positive,45
2030-10-18 15:00:00,14900.897284976478,2030 10,18,Positive,45
2030-10-18 15:15:00,15176.912648095702,2030 10,18,Positive,45
2030-10-18 15:30:00,15707.275760708453,2030 10,18,Positive,45
2030-10-18 15:45:00,16060.600867132422,2030 10,18,Positive,45
2030-10-18 16:00:00,16814.66403616644,2030 10,18,Positive,45
2030-10-18 16:15:00,17282.923432096562,2030 10,18,Positive,45
2030-10-18 16:30:00,17793.277437450874,2030 10,18,Positive,45
2030-10-18 16:45:00,18169.283735006513,2030 10,18,Positive,45
2030-10-18 17:00:00,18395.25922930058,2030 10,18,Positive,45
2030-10-18 17:15:00,18415.767046511173,2030 10,18,Positive,45
2030-10-18 17:30:00,18622.969654072287,2030 10,18,Positive,45
2030-10-18 17:45:00,18733.616009692538,2030 10,18,Positive,45
2030-10-18 18:00:00,19090.827231615465,2030 10,18,Positive,45
2030-10-18 18:15:00,19230.815165949694,2030 10,18,Positive,45
2030-10-18 18:30:00,19644.31240229001,2030 10,18,Positive,45
2030-10-18 18:45:00,19833.377075354492,2030 10,18,Positive,45
2030-10-18 19:00:00,19650.828065495363,2030 10,18,Positive,45
2030-10-18 19:15:00,19587.640021456402,2030 10,18,Positive,45
2030-10-18 19:30:00,19426.61705981555,2030 10,18,Positive,45
2030-10-18 19:45:00,19208.85626535878,2030 10,18,Positive,45
2030-10-18 20:00:00,18941.388015801473,2030 10,18,Positive,45
2030-10-18 20:15:00,18504.51699743962,2030 10,18,Positive,45
2030-10-18 20:30:00,18119.888258635834,2030 10,18,Positive,45
2030-10-18 20:45:00,17713.04658340122,2030 10,18,Positive,45
2030-10-18 21:00:00,17622.197116359603,2030 10,18,Positive,45
2030-10-18 21:15:00,17426.590929699432,2030 10,18,Positive,45
2030-10-18 21:30:00,17079.03497274896,2030 10,18,Positive,45
2030-10-18 21:45:00,16704.263667853018,2030 10,18,Positive,45
2030-10-18 22:00:00,16509.741823732184,2030 10,18,Positive,45
2030-10-18 22:15:00,16260.141609930595,2030 10,18,Positive,45
2030-10-18 22:30:00,16080.682168495141,2030 10,18,Positive,45
2030-10-18 22:45:00,15728.994443655363,2030 10,18,Positive,45
2030-10-18 23:00:00,15471.614215700218,2030 10,18,Positive,45
2030-10-18 23:15:00,15345.187676504709,2030 10,18,Positive,45
2030-10-18 23:30:00,15080.658243284695,2030 10,18,Positive,45
2030-10-18 23:45:00,14811.400434063862,2030 10,18,Positive,45
2030-10-19 00:00:00,14291.803927441417,2030 10,19,Positive,45
2030-10-19 00:15:00,14212.0493144385,2030 10,19,Positive,45
2030-10-19 00:30:00,13985.202964671422,2030 10,19,Positive,45
2030-10-19 00:45:00,13871.6653731553,2030 10,19,Positive,45
2030-10-19 01:00:00,13712.864268055133,2030 10,19,Positive,45
2030-10-19 01:15:00,13639.382798583778,2030 10,19,Positive,45
2030-10-19 01:30:00,13605.25291910768,2030 10,19,Positive,45
2030-10-19 01:45:00,13449.010748317522,2030 10,19,Positive,45
2030-10-19 02:00:00,13133.86810847468,2030 10,19,Positive,45
2030-10-19 02:15:00,13187.134907609641,2030 10,19,Positive,45
2030-10-19 02:30:00,13231.038300985983,2030 10,19,Positive,45
2030-10-19 02:45:00,13253.335157511847,2030 10,19,Positive,45
2030-10-19 03:00:00,13305.817594575294,2030 10,19,Positive,45
2030-10-19 03:15:00,13241.6868964465,2030 10,19,Positive,45
2030-10-19 03:30:00,13409.606872914293,2030 10,19,Positive,45
2030-10-19 03:45:00,13485.730972699828,2030 10,19,Positive,45
2030-10-19 04:00:00,13668.583403610242,2030 10,19,Positive,45
2030-10-19 04:15:00,13731.843188884595,2030 10,19,Positive,45
2030-10-19 04:30:00,13925.376680170302,2030 10,19,Positive,45
2030-10-19 04:45:00,14177.922355118106,2030 10,19,Positive,45
2030-10-19 05:00:00,14700.009485927836,2030 10,19,Positive,45
2030-10-19 05:15:00,14934.926328826088,2030 10,19,Positive,45
2030-10-19 05:30:00,15319.452026698646,2030 10,19,Positive,45
2030-10-19 05:45:00,15685.23692007774,2030 10,19,Positive,45
2030-10-19 06:00:00,16491.574567092146,2030 10,19,Positive,45
2030-10-19 06:15:00,17221.217001003766,2030 10,19,Positive,45
2030-10-19 06:30:00,17822.336790350724,2030 10,19,Positive,45
2030-10-19 06:45:00,18323.49772996432,2030 10,19,Positive,45
2030-10-19 07:00:00,19016.51465482679,2030 10,19,Positive,45
2030-10-19 07:15:00,19318.905750118618,2030 10,19,Positive,45
2030-10-19 07:30:00,19326.055725339327,2030 10,19,Positive,45
2030-10-19 07:45:00,19206.89555042664,2030 10,19,Positive,45
2030-10-19 08:00:00,19278.347757891155,2030 10,19,Positive,45
2030-10-19 08:15:00,19164.75660048791,2030 10,19,Positive,45
2030-10-19 08:30:00,18915.9187964843,2030 10,19,Positive,45
2030-10-19 08:45:00,18601.16430619106,2030 10,19,Positive,45
2030-10-19 09:00:00,18207.16494856263,2030 10,19,Positive,45
2030-10-19 09:15:00,17874.75249191111,2030 10,19,Positive,45
2030-10-19 09:30:00,17571.183496659614,2030 10,19,Positive,45
2030-10-19 09:45:00,17191.587889047558,2030 10,19,Positive,45
2030-10-19 10:00:00,16615.762869511556,2030 10,19,Positive,45
2030-10-19 10:15:00,16369.373363519673,2030 10,19,Positive,45
2030-10-19 10:30:00,16156.227982970711,2030 10,19,Positive,45
2030-10-19 10:45:00,15964.603081473078,2030 10,19,Positive,45
2030-10-19 11:00:00,15752.56687005011,2030 10,19,Positive,45
2030-10-19 11:15:00,15575.130400657916,2030 10,19,Positive,45
2030-10-19 11:30:00,15456.406309318778,2030 10,19,Positive,45
2030-10-19 11:45:00,15331.34727824318,2030 10,19,Positive,45
2030-10-19 12:00:00,15026.719188144563,2030 10,19,Positive,45
2030-10-19 12:15:00,15012.755114039668,2030 10,19,Positive,45
2030-10-19 12:30:00,15146.212693667623,2030 10,19,Positive,45
2030-10-19 12:45:00,15375.599662268294,2030 10,19,Positive,45
2030-10-19 13:00:00,15561.603470732645,2030 10,19,Positive,45
2030-10-19 13:15:00,15611.691468665718,2030 10,19,Positive,45
2030-10-19 13:30:00,15649.416658961107,2030 10,19,Positive,45
2030-10-19 13:45:00,15675.80591529961,2030 10,19,Positive,45
2030-10-19 14:00:00,16048.056398997016,2030 10,19,Positive,45
2030-10-19 14:15:00,16331.63005013013,2030 10,19,Positive,45
2030-10-19 14:30:00,16741.384682831253,2030 10,19,Positive,45
2030-10-19 14:45:00,17081.12358985163,2030 10,19,Positive,45
2030-10-19 15:00:00,17387.624020595948,2030 10,19,Positive,45
2030-10-19 15:15:00,17670.33017148752,2030 10,19,Positive,45
2030-10-19 15:30:00,17951.459442341937,2030 10,19,Positive,45
2030-10-19 15:45:00,18281.63712895367,2030 10,19,Positive,45
2030-10-19 16:00:00,18776.086930219582,2030 10,19,Positive,45
2030-10-19 16:15:00,19076.93358441845,2030 10,19,Positive,45
2030-10-19 16:30:00,19223.61287370576,2030 10,19,Positive,45
2030-10-19 16:45:00,19345.98193744094,2030 10,19,Positive,45
2030-10-19 17:00:00,19452.600400080184,2030 10,19,Positive,45
2030-10-19 17:15:00,19440.847416856628,2030 10,19,Positive,45
2030-10-19 17:30:00,19460.67240577684,2030 10,19,Positive,45
2030-10-19 17:45:00,19590.16427471717,2030 10,19,Positive,45
2030-10-19 18:00:00,19602.57311069875,2030 10,19,Positive,45
2030-10-19 18:15:00,19643.671019730926,2030 10,19,Positive,45
2030-10-19 18:30:00,19741.203592593996,2030 10,19,Positive,45
2030-10-19 18:45:00,19688.615122929317,2030 10,19,Positive,45
2030-10-19 19:00:00,19579.9147073419,2030 10,19,Positive,45
2030-10-19 19:15:00,19297.2737167369,2030 10,19,Positive,45
2030-10-19 19:30:00,19006.152489462598,2030 10,19,Positive,45
2030-10-19 19:45:00,18680.621889165355,2030 10,19,Positive,45
2030-10-19 20:00:00,18068.131905844173,2030 10,19,Positive,45
2030-10-19 20:15:00,17716.208417776026,2030 10,19,Positive,45
2030-10-19 20:30:00,17411.885178401408,2030 10,19,Positive,45
2030-10-19 20:45:00,16934.285689296627,2030 10,19,Positive,45
2030-10-19 21:00:00,16557.261829540228,2030 10,19,Positive,45
2030-10-19 21:15:00,16132.720908041421,2030 10,19,Positive,45
2030-10-19 21:30:00,15760.418970241582,2030 10,19,Positive,45
2030-10-19 21:45:00,15447.721801480002,2030 10,19,Positive,45
2030-10-19 22:00:00,15058.732909786922,2030 10,19,Positive,45
2030-10-19 22:15:00,14757.541855398951,2030 10,19,Positive,45
2030-10-19 22:30:00,14416.666840441265,2030 10,19,Positive,45
2030-10-19 22:45:00,14082.777851855135,2030 10,19,Positive,45
2030-10-19 23:00:00,13543.900478320202,2030 10,19,Positive,45
2030-10-19 23:15:00,13177.981284889414,2030 10,19,Positive,45
2030-10-19 23:30:00,12751.28776115955,2030 10,19,Positive,45
2030-10-19 23:45:00,12549.155362559131,2030 10,19,Positive,45
2030-10-20 00:00:00,12454.46706699489,2030 10,20,Positive,45
2030-10-20 00:15:00,12255.837486374843,2030 10,20,Positive,45
2030-10-20 00:30:00,12187.782648961183,2030 10,20,Positive,45
2030-10-20 00:45:00,12094.295090196956,2030 10,20,Positive,45
2030-10-20 01:00:00,11973.79711866532,2030 10,20,Positive,45
2030-10-20 01:15:00,11918.791143550638,2030 10,20,Positive,45
2030-10-20 01:30:00,11875.74541154546,2030 10,20,Positive,45
2030-10-20 01:45:00,11831.689123333757,2030 10,20,Positive,45
2030-10-20 02:00:00,11468.488967624273,2030 10,20,Positive,45
2030-10-20 02:15:00,11436.726260175623,2030 10,20,Positive,45
2030-10-20 02:30:00,11363.632273992689,2030 10,20,Positive,45
2030-10-20 02:45:00,11317.864453283657,2030 10,20,Positive,45
2030-10-20 03:00:00,11384.90081021501,2030 10,20,Positive,45
2030-10-20 03:15:00,11340.296185230545,2030 10,20,Positive,45
2030-10-20 03:30:00,11464.156184249452,2030 10,20,Positive,45
2030-10-20 03:45:00,11613.459499723696,2030 10,20,Positive,45
2030-10-20 04:00:00,11815.780096727942,2030 10,20,Positive,45
2030-10-20 04:15:00,11977.410577295534,2030 10,20,Positive,45
2030-10-20 04:30:00,12180.390462785912,2030 10,20,Positive,45
2030-10-20 04:45:00,12322.812515797526,2030 10,20,Positive,45
2030-10-20 05:00:00,12716.067255518494,2030 10,20,Positive,45
2030-10-20 05:15:00,12940.132307468944,2030 10,20,Positive,45
2030-10-20 05:30:00,13212.26594060375,2030 10,20,Positive,45
2030-10-20 05:45:00,13688.905884102762,2030 10,20,Positive,45
2030-10-20 06:00:00,14744.862587307563,2030 10,20,Positive,45
2030-10-20 06:15:00,15334.913414059862,2030 10,20,Positive,45
2030-10-20 06:30:00,15867.249408200994,2030 10,20,Positive,45
2030-10-20 06:45:00,16341.529790557108,2030 10,20,Positive,45
2030-10-20 07:00:00,17015.41960951539,2030 10,20,Positive,45
2030-10-20 07:15:00,17005.453900073197,2030 10,20,Positive,45
2030-10-20 07:30:00,16915.959848661732,2030 10,20,Positive,45
2030-10-20 07:45:00,16816.100308572764,2030 10,20,Positive,45
2030-10-20 08:00:00,16686.33221068427,2030 10,20,Positive,45
2030-10-20 08:15:00,16480.915938105147,2030 10,20,Positive,45
2030-10-20 08:30:00,16165.669390947978,2030 10,20,Positive,45
2030-10-20 08:45:00,15771.345577866701,2030 10,20,Positive,45
2030-10-20 09:00:00,15342.04560681047,2030 10,20,Positive,45
2030-10-20 09:15:00,15180.815192014052,2030 10,20,Positive,45
2030-10-20 09:30:00,14929.94281096873,2030 10,20,Positive,45
2030-10-20 09:45:00,14554.875465709885,2030 10,20,Positive,45
2030-10-20 10:00:00,14013.714306703274,2030 10,20,Positive,45
2030-10-20 10:15:00,13718.631856495138,2030 10,20,Positive,45
2030-10-20 10:30:00,13475.126555466364,2030 10,20,Positive,45
2030-10-20 10:45:00,13361.003924513383,2030 10,20,Positive,45
2030-10-20 11:00:00,13262.362028529797,2030 10,20,Positive,45
2030-10-20 11:15:00,13158.07403865246,2030 10,20,Positive,45
2030-10-20 11:30:00,13131.906557041902,2030 10,20,Positive,45
2030-10-20 11:45:00,13005.47089836303,2030 10,20,Positive,45
2030-10-20 12:00:00,12709.364100684388,2030 10,20,Positive,45
2030-10-20 12:15:00,12666.985305743678,2030 10,20,Positive,45
2030-10-20 12:30:00,12808.878792630609,2030 10,20,Positive,45
2030-10-20 12:45:00,12839.768821204365,2030 10,20,Positive,45
2030-10-20 13:00:00,13027.25164306934,2030 10,20,Positive,45
2030-10-20 13:15:00,13127.338764276063,2030 10,20,Positive,45
2030-10-20 13:30:00,13270.413158509098,2030 10,20,Positive,45
2030-10-20 13:45:00,13447.690602709772,2030 10,20,Positive,45
2030-10-20 14:00:00,13745.815369837552,2030 10,20,Positive,45
2030-10-20 14:15:00,13840.844435934212,2030 10,20,Positive,45
2030-10-20 14:30:00,14173.637228602925,2030 10,20,Positive,45
2030-10-20 14:45:00,14358.432541240041,2030 10,20,Positive,45
2030-10-20 15:00:00,14749.527744333353,2030 10,20,Positive,45
2030-10-20 15:15:00,15055.474337097341,2030 10,20,Positive,45
2030-10-20 15:30:00,15352.036887058046,2030 10,20,Positive,45
2030-10-20 15:45:00,15627.38445155615,2030 10,20,Positive,45
2030-10-20 16:00:00,16005.543069059822,2030 10,20,Positive,45
2030-10-20 16:15:00,16377.418334901544,2030 10,20,Positive,45
2030-10-20 16:30:00,16631.4241473698,2030 10,20,Positive,45
2030-10-20 16:45:00,16819.80512536316,2030 10,20,Positive,45
2030-10-20 17:00:00,17367.96197145178,2030 10,20,Positive,45
2030-10-20 17:15:00,17504.652203522845,2030 10,20,Positive,45
2030-10-20 17:30:00,17612.41110736059,2030 10,20,Positive,45
2030-10-20 17:45:00,17801.303697433334,2030 10,20,Positive,45
2030-10-20 18:00:00,17920.44949550709,2030 10,20,Positive,45
2030-10-20 18:15:00,18110.194818898566,2030 10,20,Positive,45
2030-10-20 18:30:00,18265.353890216073,2030 10,20,Positive,45
2030-10-20 18:45:00,18310.41001753864,2030 10,20,Positive,45
2030-10-20 19:00:00,18403.72319209739,2030 10,20,Positive,45
2030-10-20 19:15:00,18145.48561371791,2030 10,20,Positive,45
2030-10-20 19:30:00,17719.708491975056,2030 10,20,Positive,45
2030-10-20 19:45:00,17349.866544725955,2030 10,20,Positive,45
2030-10-20 20:00:00,17018.07490355058,2030 10,20,Positive,45
2030-10-20 20:15:00,16588.13290422768,2030 10,20,Positive,45
2030-10-20 20:30:00,16195.483724556347,2030 10,20,Positive,45
2030-10-20 20:45:00,15904.050678901647,2030 10,20,Positive,45
2030-10-20 21:00:00,15776.901192998655,2030 10,20,Positive,45
2030-10-20 21:15:00,15357.967551078145,2030 10,20,Positive,45
2030-10-20 21:30:00,14952.37907158916,2030 10,20,Positive,45
2030-10-20 21:45:00,14469.18204795086,2030 10,20,Positive,45
2030-10-20 22:00:00,14370.695043246284,2030 10,20,Positive,45
2030-10-20 22:15:00,14118.473850887382,2030 10,20,Positive,45
2030-10-20 22:30:00,13890.689555782474,2030 10,20,Positive,45
2030-10-20 22:45:00,13594.523976639019,2030 10,20,Positive,45
2030-10-20 23:00:00,13194.52709975894,2030 10,20,Positive,45
2030-10-20 23:15:00,12944.129196077998,2030 10,20,Positive,45
2030-10-20 23:30:00,12673.544397399137,2030 10,20,Positive,45
2030-10-20 23:45:00,12495.629422729002,2030 10,20,Positive,45
2030-10-21 00:00:00,12338.245103397403,2030 10,21,Positive,45
2030-10-21 00:15:00,12153.9124443129,2030 10,21,Positive,45
2030-10-21 00:30:00,12053.102125098081,2030 10,21,Positive,45
2030-10-21 00:45:00,11930.195811602476,2030 10,21,Positive,45
2030-10-21 01:00:00,11762.14999295148,2030 10,21,Positive,45
2030-10-21 01:15:00,11674.403688828232,2030 10,21,Positive,45
2030-10-21 01:30:00,11681.293265955872,2030 10,21,Positive,45
2030-10-21 01:45:00,11515.244328523575,2030 10,21,Positive,45
2030-10-21 02:00:00,11542.011208690483,2030 10,21,Positive,45
2030-10-21 02:15:00,11474.456148996906,2030 10,21,Positive,45
2030-10-21 02:30:00,11448.570054714004,2030 10,21,Positive,45
2030-10-21 02:45:00,11323.156789335706,2030 10,21,Positive,45
2030-10-21 03:00:00,11319.388369869965,2030 10,21,Positive,45
2030-10-21 03:15:00,11373.888473566987,2030 10,21,Positive,45
2030-10-21 03:30:00,11265.435721405003,2030 10,21,Positive,45
2030-10-21 03:45:00,11293.367418278183,2030 10,21,Positive,45
2030-10-21 04:00:00,11425.200598354768,2030 10,21,Positive,45
2030-10-21 04:15:00,11271.305920167411,2030 10,21,Positive,45
2030-10-21 04:30:00,11300.085570095354,2030 10,21,Positive,45
2030-10-21 04:45:00,11242.177365645857,2030 10,21,Positive,45
2030-10-21 05:00:00,11427.054650867038,2030 10,21,Positive,45
2030-10-21 05:15:00,11608.954558079824,2030 10,21,Positive,45
2030-10-21 05:30:00,11570.374957936037,2030 10,21,Positive,45
2030-10-21 05:45:00,11663.749336259882,2030 10,21,Positive,45
2030-10-21 06:00:00,11958.003966299082,2030 10,21,Positive,45
2030-10-21 06:15:00,11982.342126327603,2030 10,21,Positive,45
2030-10-21 06:30:00,12024.43927841829,2030 10,21,Positive,45
2030-10-21 06:45:00,12197.908904765967,2030 10,21,Positive,45
2030-10-21 07:00:00,12413.235174823672,2030 10,21,Positive,45
2030-10-21 07:15:00,12310.503359800085,2030 10,21,Positive,45
2030-10-21 07:30:00,12160.538790327228,2030 10,21,Positive,45
2030-10-21 07:45:00,11929.988542313775,2030 10,21,Positive,45
2030-10-21 08:00:00,11721.095392491541,2030 10,21,Positive,45
2030-10-21 08:15:00,11535.18506268946,2030 10,21,Positive,45
2030-10-21 08:30:00,11490.345300708781,2030 10,21,Positive,45
2030-10-21 08:45:00,11168.826322915318,2030 10,21,Positive,45
2030-10-21 09:00:00,10794.714624439854,2030 10,21,Positive,45
2030-10-21 09:15:00,10495.040313837475,2030 10,21,Positive,45
2030-10-21 09:30:00,10338.897423702787,2030 10,21,Positive,45
2030-10-21 09:45:00,10052.348182159873,2030 10,21,Positive,45
2030-10-21 10:00:00,9740.151113264024,2030 10,21,Positive,45
2030-10-21 10:15:00,9489.02880336324,2030 10,21,Positive,45
2030-10-21 10:30:00,9297.32379023534,2030 10,21,Positive,45
2030-10-21 10:45:00,9343.06523799692,2030 10,21,Positive,45
2030-10-21 11:00:00,9044.962434537418,2030 10,21,Positive,45
2030-10-21 11:15:00,8777.27526666836,2030 10,21,Positive,45
2030-10-21 11:30:00,8606.645041723044,2030 10,21,Positive,45
2030-10-21 11:45:00,8535.699104378058,2030 10,21,Positive,45
2030-10-21 12:00:00,8106.0603683264235,2030 10,21,Positive,45
2030-10-21 12:15:00,7942.355303132939,2030 10,21,Positive,45
2030-10-21 12:30:00,7845.625068598027,2030 10,21,Positive,45
2030-10-21 12:45:00,7794.131592007048,2030 10,21,Positive,45
2030-10-21 13:00:00,7851.567444000017,2030 10,21,Positive,45
2030-10-21 13:15:00,7759.657771084187,2030 10,21,Positive,45
2030-10-21 13:30:00,7793.050793194958,2030 10,21,Positive,45
2030-10-21 13:45:00,8199.086222592365,2030 10,21,Positive,45
2030-10-21 14:00:00,8639.993516003147,2030 10,21,Positive,45
2030-10-21 14:15:00,8697.307471291437,2030 10,21,Positive,45
2030-10-21 14:30:00,9002.961440264597,2030 10,21,Positive,45
2030-10-21 14:45:00,9187.201355489662,2030 10,21,Positive,45
2030-10-21 15:00:00,9556.323254367655,2030 10,21,Positive,45
2030-10-21 15:15:00,9863.06102559384,2030 10,21,Positive,45
2030-10-21 15:30:00,10323.8525979498,2030 10,21,Positive,45
2030-10-21 15:45:00,10849.603199718556,2030 10,21,Positive,45
2030-10-21 16:00:00,11508.327653887,2030 10,21,Positive,45
2030-10-21 16:15:00,11801.636913812996,2030 10,21,Positive,45
2030-10-21 16:30:00,12167.890498078388,2030 10,21,Positive,45
2030-10-21 16:45:00,12451.370068021019,2030 10,21,Positive,45
2030-10-21 17:00:00,12621.13979693512,2030 10,21,Positive,45
2030-10-21 17:15:00,12831.59218321686,2030 10,21,Positive,45
2030-10-21 17:30:00,13004.580448842491,2030 10,21,Positive,45
2030-10-21 17:45:00,13211.504917612043,2030 10,21,Positive,45
2030-10-21 18:00:00,13503.582167692277,2030 10,21,Positive,45
2030-10-21 18:15:00,13888.451850233318,2030 10,21,Positive,45
2030-10-21 18:30:00,14189.255081850884,2030 10,21,Positive,45
2030-10-21 18:45:00,14341.421663503479,2030 10,21,Positive,45
2030-10-21 19:00:00,14287.082287463421,2030 10,21,Positive,45
2030-10-21 19:15:00,14079.677049168882,2030 10,21,Positive,45
2030-10-21 19:30:00,13911.117082951667,2030 10,21,Positive,45
2030-10-21 19:45:00,13694.817622056278,2030 10,21,Positive,45
2030-10-21 20:00:00,13237.671472107646,2030 10,21,Positive,45
2030-10-21 20:15:00,12815.904731708368,2030 10,21,Positive,45
2030-10-21 20:30:00,12501.988822394138,2030 10,21,Positive,45
2030-10-21 20:45:00,12244.470423724655,2030 10,21,Positive,45
2030-10-21 21:00:00,12305.234209247275,2030 10,21,Positive,45
2030-10-21 21:15:00,12120.794133181416,2030 10,21,Positive,45
2030-10-21 21:30:00,11925.902600029542,2030 10,21,Positive,45
2030-10-21 21:45:00,11702.896194943973,2030 10,21,Positive,45
2030-10-21 22:00:00,11597.368658703535,2030 10,21,Positive,45
2030-10-21 22:15:00,11325.40692579813,2030 10,21,Positive,45
2030-10-21 22:30:00,11166.21631829364,2030 10,21,Positive,45
2030-10-21 22:45:00,10889.561310233246,2030 10,21,Positive,45
2030-10-21 23:00:00,10563.605484239506,2030 10,21,Positive,45
2030-10-21 23:15:00,10249.668557891635,2030 10,21,Positive,45
2030-10-21 23:30:00,9991.970695621938,2030 10,21,Positive,45
2030-10-21 23:45:00,9782.90705828755,2030 10,21,Positive,45
2030-10-22 00:00:00,9580.887822133063,2030 10,22,Positive,45
2030-10-22 00:15:00,9385.162148170599,2030 10,22,Positive,45
2030-10-22 00:30:00,9193.391693426358,2030 10,22,Positive,45
2030-10-22 00:45:00,8929.641224450828,2030 10,22,Positive,45
2030-10-22 01:00:00,8601.995766118844,2030 10,22,Positive,45
2030-10-22 01:15:00,8463.233746733204,2030 10,22,Positive,45
2030-10-22 01:30:00,8369.06492530445,2030 10,22,Positive,45
2030-10-22 01:45:00,8281.782718906594,2030 10,22,Positive,45
2030-10-22 02:00:00,8465.56549853108,2030 10,22,Positive,45
2030-10-22 02:15:00,8362.601764187928,2030 10,22,Positive,45
2030-10-22 02:30:00,8381.795670011483,2030 10,22,Positive,45
2030-10-22 02:45:00,8314.106530743862,2030 10,22,Positive,45
2030-10-22 03:00:00,8373.334342261438,2030 10,22,Positive,45
2030-10-22 03:15:00,8370.076700572139,2030 10,22,Positive,45
2030-10-22 03:30:00,8409.538085349417,2030 10,22,Positive,45
2030-10-22 03:45:00,8439.842325225272,2030 10,22,Positive,45
2030-10-22 04:00:00,8557.158383565213,2030 10,22,Positive,45
2030-10-22 04:15:00,8424.64679889919,2030 10,22,Positive,45
2030-10-22 04:30:00,8565.627438941458,2030 10,22,Positive,45
2030-10-22 04:45:00,8529.207956323527,2030 10,22,Positive,45
2030-10-22 05:00:00,8576.303145123984,2030 10,22,Positive,45
2030-10-22 05:15:00,8556.423832189059,2030 10,22,Positive,45
2030-10-22 05:30:00,8643.47644476328,2030 10,22,Positive,45
2030-10-22 05:45:00,8719.60951987567,2030 10,22,Positive,45
2030-10-22 06:00:00,8906.61639517231,2030 10,22,Positive,45
