,Datum,Photovoltaik,Wind Onshore,Wind Offshore,Wasserkraft,Biomasse,Sonstige Erneuerbare
3804,2030-02-09 15:00:00,3361.544395006333,2017.2852425717276,1481.9258130734775,292.2683325,1166.4531575,41.446365
3805,2030-02-09 15:15:00,2796.5789504674535,2062.8834638403323,1544.1589180844373,291.077345,1174.5518725,41.922760000000004
3806,2030-02-09 15:30:00,2283.125061165943,2133.647916519479,1532.4902108948825,292.03013500000003,1177.172045,42.1609575
3807,2030-02-09 15:45:00,1748.06955192618,2156.3224418497693,1573.9789475688553,308.227565,1182.888785,42.1609575
3808,2030-02-09 16:00:00,1231.2923364803228,2217.8675820319845,1680.9420968064426,322.04302,1202.6591775,42.399155
3809,2030-02-09 16:15:00,828.3390414783278,2295.359641127811,1793.7395996388068,320.613835,1209.8051025,43.828340000000004
3810,2030-02-09 16:30:00,482.71312246630737,2400.5096377144296,1841.7109514180884,330.3799325,1211.472485,43.828340000000004
3811,2030-02-09 16:45:00,200.2304001968676,2521.6065532146595,1898.1097028342706,358.0108425,1214.330855,44.0665375
3812,2030-02-09 17:00:00,43.20323987650256,2682.8199366069402,1909.7784100238255,294.6503075,1222.1913725,45.4957225
3813,2030-02-09 17:15:00,6.6466522886927,2811.8903115639755,1936.3571319555895,307.75117,1222.905965,45.4957225
3814,2030-02-09 17:30:00,0.8308315360865876,2967.372770971678,2006.3693750929192,345.86277,1222.905965,45.4957225
3815,2030-02-09 17:45:00,0.0,3118.3701594349272,2040.078973640522,385.6417525,1219.3330025,45.4957225
3816,2030-02-09 18:00:00,0.0,3273.6034482346045,2049.802896298485,384.6889625,1221.000385,45.73392
3817,2030-02-09 18:15:00,0.0,3403.919676231765,2097.774248077766,363.489385,1219.5712,45.73392
3818,2030-02-09 18:30:00,0.0,3515.5481086270383,2109.442955267321,358.725435,1217.189225,45.73392
3819,2030-02-09 18:45:00,0.0,3629.1699058865133,2121.1116624568763,341.3370175,1214.330855,45.73392
3820,2030-02-09 19:00:00,0.0,3679.004027491546,2140.559507772801,326.80697000000004,1211.7106825,45.73392
3821,2030-02-09 19:15:00,0.0,3787.8915831985432,2101.663817140951,341.09882,1209.5669050000001,45.73392
3822,2030-02-09 19:30:00,0.0,3898.7725037697405,2075.0850952091873,313.46791,1206.708535,45.73392
3823,2030-02-09 19:45:00,0.0,3992.2114817791776,2110.7394782883825,329.9035375,1203.6119675,45.73392
3824,2030-02-09 20:00:00,0.0,4062.2284226342485,2180.1034599151817,308.227565,1186.4617475,45.73392
3825,2030-02-09 20:15:00,0.0,4094.371431069494,2220.943935078624,290.3627525,1185.0325625,45.73392
3826,2030-02-09 20:30:00,0.0,4136.730434433773,2250.1157030525114,296.5558875,1181.935995,45.73392
3827,2030-02-09 20:45:00,0.0,4218.707564474052,2269.563548368436,288.9335675,1179.0776250000001,45.73392
3828,2030-02-09 21:00:00,0.0,4257.578179325977,2257.24657966835,281.549445,1161.45101,45.73392
3829,2030-02-09 21:15:00,0.0,4255.33564385375,2261.1361487315353,283.2168275,1155.9724675,45.73392
3830,2030-02-09 21:30:00,0.0,4232.910289131487,2263.7291947736585,275.5945075,1152.8759,45.73392
3831,2030-02-09 21:45:00,0.0,4175.601049285698,2257.24657966835,275.83270500000003,1150.2557275,45.73392
3832,2030-02-09 22:00:00,0.0,4136.232093217722,2244.9296109682646,328.236155,1137.8694575,45.73392
3833,2030-02-09 22:15:00,0.0,4106.331620254702,2228.723073204994,307.9893675,1137.63126,45.0193275
3834,2030-02-09 22:30:00,0.0,4044.2881388564374,2234.557426799771,279.8820625,1135.0110875,45.0193275
3835,2030-02-09 22:45:00,0.0,4002.178306100184,2222.2404580996854,269.4013725,1133.1055075,45.0193275
3836,2030-02-09 23:00:00,0.0,3955.5834023994785,2183.9930289783665,290.124555,1125.4831875,45.0193275
3837,2030-02-09 23:15:00,0.0,3927.925464908685,2143.800815325455,270.115965,1123.1012125,45.0193275
3838,2030-02-09 23:30:00,0.0,3887.5598264086084,2098.422509588297,265.352015,1120.957435,44.781130000000005
3839,2030-02-09 23:45:00,0.0,3746.5292622663655,2113.980785841037,264.87562,1120.4810400000001,44.781130000000005
3840,2030-02-10 00:00:00,0.0,3652.4936496123255,2115.563705073518,283.6932225,1110.95314,44.781130000000005
3841,2030-02-10 00:15:00,0.0,3667.6916109101667,2107.140327381035,267.0193975,1111.429535,44.781130000000005
3842,2030-02-10 00:30:00,0.0,3718.26843293413,2083.8140506941604,268.9249775,1110.00035,44.781130000000005
3843,2030-02-10 00:45:00,0.0,3687.3742165254034,2049.472587794039,263.92283000000003,1111.429535,44.781130000000005
3844,2030-02-10 01:00:00,0.0,3679.899809329744,2021.6106461958273,270.59236,1108.09477,44.5429325
3845,2030-02-10 01:15:00,0.0,3621.350286297077,2021.6106461958273,266.7812,1110.476745,44.0665375
3846,2030-02-10 01:30:00,0.0,3593.6949796731365,2044.9369228827022,282.97863,1111.429535,43.828340000000004
3847,2030-02-10 01:45:00,0.0,3510.230765988271,2053.3603005751843,273.927125,1111.429535,43.828340000000004
3848,2030-02-10 02:00:00,0.0,3491.544747999122,2030.6819760185006,270.115965,1109.5239550000001,44.0665375
3849,2030-02-10 02:15:00,0.0,3506.2444154839195,2057.895965486521,265.352015,1109.7621525,44.0665375
3850,2030-02-10 02:30:00,0.0,3545.8587736209156,2083.8140506941604,270.115965,1109.04756,43.1137475
3851,2030-02-10 02:45:00,0.0,3550.841711751355,2116.8596093338997,271.068755,1109.7621525,42.6373525
3852,2030-02-10 03:00:00,0.0,3568.281995207894,2145.3695030623026,267.4957925,1107.618375,42.875550000000004
3853,2030-02-10 03:15:00,0.0,3554.8280622557068,2177.1191574416603,266.5430025,1106.4273875000001,42.875550000000004
3854,2030-02-10 03:30:00,0.0,3597.9304770840104,2165.4560190982224,266.304805,1107.8565725,42.875550000000004
3855,2030-02-10 03:45:00,0.0,3600.4219461492303,2171.287588269941,267.257595,1110.00035,42.875550000000004
3856,2030-02-10 04:00:00,0.0,3574.510667870944,2224.4196629456005,285.59880250000003,1109.2857575,43.5901425
3857,2030-02-10 04:15:00,0.0,3533.6505752013377,2236.7307534192296,279.643865,1110.95314,43.5901425
3858,2030-02-10 04:30:00,0.0,3566.5379668622404,2273.0160727099237,269.163175,1111.9059300000001,43.351945
3859,2030-02-10 04:45:00,0.0,3574.7598147774656,2300.8780143081353,269.8777675,1112.85872,44.5429325
3860,2030-02-10 05:00:00,0.0,3599.674505429665,2292.454636615653,298.9378625,1120.7192375,44.5429325
3861,2030-02-10 05:15:00,0.0,3591.950951327483,2298.9341579175625,304.1782075,1125.0067925,44.5429325
3862,2030-02-10 05:30:00,0.0,3591.452657514439,2301.525966438326,309.8949475,1131.1999275,44.304735
3863,2030-02-10 05:45:00,0.0,3653.7393841449352,2322.2604346044373,301.08164,1139.53684,44.781130000000005
3864,2030-02-10 06:00:00,0.0,3697.838386599327,2330.035860166729,287.0279875,1166.691355,45.4957225
3865,2030-02-10 06:15:00,0.0,3710.5448788319486,2335.867429338448,278.9292725,1177.8866375,45.4957225
3866,2030-02-10 06:30:00,0.0,3730.227484447186,2369.5609401083784,303.7018125,1183.1269825,45.73392
3867,2030-02-10 06:45:00,0.0,3722.00563653196,2294.3984930062256,358.9636325,1188.605525,45.73392
3868,2030-02-10 07:00:00,0.8308986177817658,3713.5346417102123,2311.893200521382,316.32628,1204.0883625000001,45.73392
3869,2030-02-10 07:15:00,3.323594471127063,3663.7052604058154,2316.428865432719,307.0365775,1208.3759175,45.9721175
3870,2030-02-10 07:30:00,10.801682031162954,3632.0636032775224,2325.500195255392,344.433585,1210.2814975000001,46.68671
3871,2030-02-10 07:45:00,40.71403227130652,3624.340049175341,2320.316578213865,348.72114,1210.99609,46.68671
3872,2030-02-10 08:00:00,122.97299543170134,3631.8144563710007,2334.571525078066,341.3370175,1215.5218425,47.163105
3873,2030-02-10 08:15:00,238.46790330336677,3570.026023553548,2341.0510463799756,306.0837875,1216.4746325,48.115895
3874,2030-02-10 08:30:00,427.0818895398276,3446.9474517316867,2319.668626083673,287.0279875,1217.66562,48.115895
3875,2030-02-10 08:45:00,658.9026039009403,3329.100964946787,2275.6078812306873,288.218975,1215.7600400000001,48.115895
3876,2030-02-10 09:00:00,884.0761293197987,3228.1964678053823,2217.2921895135,292.2683325,1205.0411525,47.877697500000004
3877,2030-02-10 09:15:00,1162.4271662766905,3162.421684483578,2139.5379338905836,291.077345,1203.6119675,47.877697500000004
3878,2030-02-10 09:30:00,1512.2354843628136,3078.957470798712,2096.77309329798,292.50653,1197.8952275,47.877697500000004
3879,2030-02-10 09:45:00,1901.0960374846802,2945.4147289029274,2108.4362316414176,293.935715,1200.2772025,47.877697500000004
3880,2030-02-10 10:00:00,2216.837512241751,2873.1621260115508,2186.1904872643336,306.5601825,1191.2256975,46.68671
3881,2030-02-10 10:15:00,2527.5935952921313,2809.6296648484445,2222.4758065550277,296.0794925,1187.4145375,46.4485125
3882,2030-02-10 10:30:00,2812.5918211912767,2754.0699046940413,2179.7109659624243,296.5558875,1183.1269825,46.4485125
3883,2030-02-10 10:45:00,3033.6108535212265,2693.5272064091987,2054.6562048355668,297.27048,1183.6033775,45.9721175
3884,2030-02-10 11:00:00,3338.5506462471344,2647.9333225156756,2037.1614973204103,310.60954,1172.6462925,45.4957225
3885,2030-02-10 11:15:00,3522.179240776905,2613.301902509119,2021.6106461958273,297.746875,1169.7879225,45.4957225
3886,2030-02-10 11:30:00,3737.3819827823822,2644.943559637411,2011.8913642429625,297.9850725,1168.596935,45.4957225
3887,2030-02-10 11:45:00,3835.4280196806308,2685.0562115874513,2043.6410186223202,298.699665,1169.7879225,45.4957225
3888,2030-02-10 12:00:00,3953.4156234056413,2735.8821805179364,2104.548518860271,297.746875,1157.163455,45.4957225
3889,2030-02-10 12:15:00,4009.0858307970198,2825.0767730528078,2170.6396361397506,292.03013500000003,1156.4488625000001,45.4957225
3890,2030-02-10 12:30:00,3916.025185605461,2901.8140202615796,2196.557721347389,302.98722000000004,1157.8780475,45.4957225
3891,2030-02-10 12:45:00,3933.474056578879,2986.2748215725333,2216.6442373833092,296.5558875,1156.9252575,45.4957225
3892,2030-02-10 13:00:00,3919.348780076589,3055.039367772601,2231.5471363777015,306.0837875,1149.541135,45.73392
3893,2030-02-10 13:15:00,3684.2044712443494,3158.186187072704,2197.8536256077714,298.4614675,1150.493925,45.73392
3894,2030-02-10 13:30:00,3552.9224896348305,3239.9063724119155,2211.4606203417816,311.56233000000003,1150.493925,45.73392
3895,2030-02-10 13:45:00,3349.352328278298,3356.756271570727,2237.3787055494204,300.3670475,1148.8265425,45.73392
3896,2030-02-10 14:00:00,3159.076544806273,3433.4935187794995,2229.6032799871286,317.27907,1147.8737525000001,45.73392
3897,2030-02-10 14:15:00,2920.6086415029063,3522.4389644078483,2241.9143704607573,307.9893675,1149.3029375,45.73392
3898,2030-02-10 14:30:00,2557.505945532275,3622.0977270166436,2291.806684485462,308.9421575,1145.4917775000001,45.73392
3899,2030-02-10 14:45:00,2237.6099776862948,3733.7155411384933,2287.271019574125,296.794085,1146.20637,45.73392
3900,2030-02-10 15:00:00,1965.075231053876,3784.541510068979,2320.316578213865,305.13099750000003,1153.82869,45.73392
3901,2030-02-10 15:15:00,1658.4736410924045,3810.951082160309,2336.5153814686387,296.0794925,1156.9252575,45.73392
3902,2030-02-10 15:30:00,1369.32092210435,3782.050041003759,2344.2908070309304,294.17391250000003,1161.2128125,45.73392
3903,2030-02-10 15:45:00,1056.0721432006242,3811.449375973353,2342.346950640357,288.218975,1166.4531575,45.73392
3904,2030-02-10 16:00:00,803.4789633949674,3948.2310276539242,2342.346950640357,284.1696175,1185.5089575,45.73392
3905,2030-02-10 16:15:00,552.5475808248742,4035.1832980300974,2344.2908070309304,283.6932225,1191.94029,45.73392
3906,2030-02-10 16:30:00,353.9628111750322,4055.3641974583784,2354.010088983795,280.3584575,1191.94029,45.73392
3907,2030-02-10 16:45:00,174.48870973417078,4192.893289858515,2361.7855145460867,277.738285,1201.944585,45.73392
3908,2030-02-10 17:00:00,60.6555990980689,4400.183516084808,2362.433466676278,281.549445,1211.7106825,47.163105
3909,2030-02-10 17:15:00,14.956175120071784,4602.989097993705,2366.3211794574236,280.8348525,1212.425275,47.4013025
3910,2030-02-10 17:30:00,1.6617972355635315,4835.443161778718,2361.7855145460867,283.45502500000003,1210.99609,47.4013025
3911,2030-02-10 17:45:00,0.0,5080.354570889832,2344.938759161121,283.45502500000003,1213.6162625,47.4013025
3912,2030-02-10 18:00:00,0.0,5294.3717635922185,2352.714184723413,281.07305,1215.7600400000001,47.163105
3913,2030-02-10 18:15:00,0.0,5537.040850544633,2361.7855145460867,281.7876425,1211.7106825,46.9249075
3914,2030-02-10 18:30:00,0.0,5759.030744255724,2367.617083717805,278.691075,1209.8051025,46.9249075
3915,2030-02-10 18:45:00,0.0,5985.505282284209,2377.984317800861,275.1181125,1205.755745,46.9249075
3916,2030-02-10 19:00:00,0.0,6189.307451819194,2376.040461410288,276.5472975,1189.558315,46.4485125
3917,2030-02-10 19:15:00,0.0,6393.857062073746,2375.392509280097,277.738285,1184.0797725,44.781130000000005
3918,2030-02-10 19:30:00,0.0,6572.993687863054,2371.5047964989512,272.974335,1179.3158225,44.781130000000005
3919,2030-02-10 19:45:00,0.0,6716.2531591131965,2356.601897504559,270.115965,1170.97891,44.781130000000005
3920,2030-02-10 20:00:00,0.0,6852.785663887245,2341.0510463799756,267.73399,1155.73427,43.5901425
3921,2030-02-10 20:15:00,0.0,6982.840349091723,2321.6124824742465,268.4485825,1150.2557275,42.399155
3922,2030-02-10 20:30:00,0.0,7039.147549965692,2321.6124824742465,276.3091,1147.15916,42.399155
3923,2030-02-10 20:45:00,0.0,6989.816462474339,2338.459237859212,268.68678,1143.824395,42.399155
3924,2030-02-10 21:00:00,0.0,7027.437645359158,2330.68381229692,273.68892750000003,1133.343705,40.96997
3925,2030-02-10 21:15:00,0.0,7179.417258337569,2299.5821100477533,272.49794,1132.86731,39.540785
3926,2030-02-10 21:30:00,0.0,7248.430951444161,2266.536551408014,270.59236,1133.343705,39.7789825
3927,2030-02-10 21:45:00,0.0,7190.628869131059,2272.368120579733,271.068755,1130.485335,39.7789825
3928,2030-02-10 22:00:00,0.0,7124.106645089689,2306.7095834798542,273.68892750000003,1120.4810400000001,39.7789825
3929,2030-02-10 22:15:00,0.0,7178.918964524527,2422.045062653847,274.1653225,1119.051855,39.7789825
3930,2030-02-10 22:30:00,0.0,7221.523085539785,2435.004105257666,273.68892750000003,1118.3372625,39.7789825
3931,2030-02-10 22:45:00,0.0,7240.9565442485,2406.494211529264,273.927125,1115.71709,39.7789825
3932,2030-02-10 23:00:00,0.0,7291.284219365942,2371.5047964989512,274.1653225,1113.5733125,38.3497975
3933,2030-02-10 23:15:00,0.0,7325.666492465976,2379.9281741914338,275.5945075,1110.95314,35.967822500000004
3934,2030-02-10 23:30:00,0.0,7307.727915196392,2352.714184723413,273.68892750000003,1112.6205225,35.729625
3935,2030-02-10 23:45:00,0.0,7281.816636918106,2304.765727089281,274.40352,1111.6677325,35.4914275
3936,2030-02-11 00:00:00,0.0,7126.169279563045,2196.805456854786,280.3584575,1097.61408,35.25323
3937,2030-02-11 00:15:00,0.0,7166.527238776092,2214.291821045552,282.26403750000003,1098.090475,35.25323
3938,2030-02-11 00:30:00,0.0,7334.685402163788,2201.986601800198,277.738285,1094.5175125,35.4914275
3939,2030-02-11 00:45:00,0.0,7306.2853567916445,2161.185085355077,279.4056675,1096.8994875,35.4914275
3940,2030-02-11 01:00:00,0.0,7355.860874590388,2060.1527589195384,275.35631,1092.1355375,35.25323
3941,2030-02-11 01:15:00,0.0,7301.552015896287,2071.8103350467154,272.021545,1088.562575,35.4914275
3942,2030-02-11 01:30:00,0.0,7180.478138257146,2106.135420310072,273.68892750000003,1090.94455,35.4914275
3943,2030-02-11 01:45:00,0.0,7140.618425454136,2088.6490561193054,272.974335,1091.6591425,35.4914275
3944,2030-02-11 02:00:00,0.0,7026.021751145484,2065.3339038649506,284.6460125,1087.8479825,35.4914275
3945,2030-02-11 02:15:00,0.0,6938.579506183882,2025.8276736561822,278.4528775,1088.3243775,34.776835
3946,2030-02-11 02:30:00,0.0,6986.909407957531,2021.2941718289467,275.83270500000003,1089.03897,34.776835
3947,2030-02-11 02:45:00,0.0,6937.084766953769,2051.085755265067,273.2125325,1089.99176,36.20602
3948,2030-02-11 03:00:00,0.0,6840.175840201453,2062.7433313922443,272.974335,1089.7535625,36.920612500000004
3949,2030-02-11 03:15:00,0.0,6778.891531766824,2054.3239708559495,271.54515000000004,1091.420945,36.920612500000004
3950,2030-02-11 03:30:00,0.0,6747.502007934455,2047.1998965560074,270.59236,1092.1355375,36.920612500000004
3951,2030-02-11 03:45:00,0.0,6754.477457674981,2059.5051158013616,272.49794,1091.89734,36.920612500000004
3952,2030-02-11 04:00:00,0.0,6726.575658712875,2097.0684166556007,269.4013725,1091.89734,35.967822500000004
3953,2030-02-11 04:15:00,0.0,6658.315900537721,2126.860000091721,268.4485825,1094.0411175,35.729625
3954,2030-02-11 04:30:00,0.0,6562.4034666054795,2141.108148691604,270.59236,1094.279315,35.729625
3955,2030-02-11 04:45:00,0.0,6515.3191808569245,2148.232222991546,272.974335,1094.0411175,36.682415
3956,2030-02-11 05:00:00,0.0,6529.768326748015,2186.4431669639616,270.59236,1097.8522775000001,37.3970075
3957,2030-02-11 05:15:00,0.0,6567.3859307058565,2217.5300366364345,269.8777675,1097.137685,37.3970075
3958,2030-02-11 05:30:00,0.0,6498.129679710626,2205.872460509257,271.7833475,1100.7106475,37.15881
3959,2030-02-11 05:45:00,0.0,6562.154343400462,2195.5101706184328,271.068755,1099.7578575,37.15881
3960,2030-02-11 06:00:00,0.0,6636.642181701085,2228.5399696454356,272.021545,1107.14198,36.20602
3961,2030-02-11 06:15:00,0.0,6709.8844039766145,2236.959330181731,275.83270500000003,1114.2879050000001,34.776835
3962,2030-02-11 06:30:00,0.0,6728.568644353026,2224.6541109363766,272.021545,1115.0024975000001,35.015032500000004
3963,2030-02-11 06:45:00,0.0,6663.547487843116,2236.311687063554,267.9721875,1119.051855,36.920612500000004
3964,2030-02-11 07:00:00,0.8309656889314806,6712.126512821784,2282.9419915722638,267.257595,1126.9123725,37.3970075
3965,2030-02-11 07:15:00,1.6619313778629612,6759.958168185395,2278.4084897450284,267.257595,1131.6763225,37.3970075
3966,2030-02-11 07:30:00,12.464485333972208,6769.175726771092,2271.932058563263,265.1138175,1131.1999275,37.3970075
3967,2030-02-11 07:45:00,112.18036800574987,6788.607336762558,2221.415895345494,266.304805,1134.296495,37.873402500000005
3968,2030-02-11 08:00:00,249.28970667944415,6742.27042062906,2225.9493971727293,267.73399,1140.7278275,39.540785
3969,2030-02-11 08:15:00,452.8763004676569,6671.02118399368,2197.4530999729623,267.0193975,1140.966025,39.540785
3970,2030-02-11 08:30:00,761.9955367501677,6624.933391065201,2201.986601800198,271.7833475,1144.777185,39.540785
3971,2030-02-11 08:45:00,1137.592028147197,6548.701690329445,2190.976668791197,272.2597425,1146.9209625,39.540785
3972,2030-02-11 09:00:00,1546.4271471014854,6446.5611762717335,2209.7583192183165,272.974335,1146.20637,38.3497975
3973,2030-02-11 09:15:00,1961.0790258782943,6359.36805451515,2177.3761633094896,270.59236,1144.30079,37.3970075
3974,2030-02-11 09:30:00,2360.7735222543365,6255.732801227325,2182.557308254902,270.59236,1144.30079,37.3970075
3975,2030-02-11 09:45:00,2723.074562628462,6195.943232022812,2258.9791961997325,270.59236,1147.3973575,37.3970075
3976,2030-02-11 10:00:00,3006.4338625540963,6204.41342099345,2321.8005786628555,267.9721875,1142.3952100000001,37.15881
3977,2030-02-11 10:15:00,3337.158206748826,6199.430956893074,2332.810511671857,271.7833475,1141.6806175,37.15881
3978,2030-02-11 10:30:00,3628.8271635637757,6161.065983320178,2365.192667580683,269.163175,1140.48963,37.15881
3979,2030-02-11 10:45:00,3824.935066151605,6072.627245538501,2393.041321662274,272.2597425,1140.48963,37.15881
3980,2030-02-11 11:00:00,4024.3668314951606,6075.865847203744,2394.9842510168037,279.643865,1136.4402725,37.15881
3981,2030-02-11 11:15:00,4187.236106525731,6136.651909228334,2393.041321662274,275.5945075,1136.4402725,37.15881
3982,2030-02-11 11:30:00,4257.037224395975,6097.290442835362,2385.9172473623325,279.16747,1136.67847,37.15881
3983,2030-02-11 11:45:00,4319.359651065836,6105.511508600983,2380.0884592987436,276.0709025,1139.2986425000001,37.15881
3984,2030-02-11 12:00:00,4299.416474531481,6085.830775404498,2409.8800427348638,285.59880250000003,1127.15057,37.15881
3985,2030-02-11 12:15:00,4276.149435241399,6033.514902350546,2426.071120689277,278.691075,1123.33941,37.15881
3986,2030-02-11 12:30:00,4227.953425283373,5987.6762326270855,2445.5004142345733,278.4528775,1125.0067925,37.15881
3987,2030-02-11 12:45:00,4178.926449636415,6062.6623173377475,2457.1579903617503,272.974335,1135.72568,38.587995
3988,2030-02-11 13:00:00,4057.60545905242,5996.395544802745,2461.0438490708098,275.35631,1136.4402725,40.493575
3989,2030-02-11 13:15:00,3908.031635044753,6000.132392878027,2477.8825701433993,269.4013725,1140.2514325,40.96997
3990,2030-02-11 13:30:00,3651.2632371649256,5988.672725447162,2495.3689343341653,288.218975,1141.2042225,40.96997
3991,2030-02-11 13:45:00,3446.01471199885,5971.732347505883,2516.0935141158147,287.0279875,1140.48963,40.96997
3992,2030-02-11 14:00:00,3201.7107994529943,5905.714698175897,2533.5798783065807,282.26403750000003,1134.0582975,42.875550000000004
3993,2030-02-11 14:15:00,2906.717979882319,5800.5847056579605,2544.5898113155818,283.6932225,1129.532545,43.351945
3994,2030-02-11 14:30:00,2616.710954445232,5789.125038227095,2560.780889269995,289.4099625,1126.19778,43.351945
3995,2030-02-11 14:45:00,2349.1400026092956,5707.412626980926,2564.666747979054,287.266185,1123.815805,43.5901425
3996,2030-02-11 15:00:00,2110.6528498859607,5599.7914024127995,2569.20024980629,276.0709025,1123.815805,45.257525
3997,2030-02-11 15:15:00,1789.0691282694777,5446.082384916194,2575.6766809880555,268.9249775,1129.0561500000001,45.4957225
3998,2030-02-11 15:30:00,1539.7794215900335,5282.159316013818,2580.210182815291,268.68678,1134.77289,45.4957225
3999,2030-02-11 15:45:00,1287.1658521548636,5197.706549512441,2586.03897087888,277.26189,1137.3930625,45.9721175
4000,2030-02-11 16:00:00,1044.5238709868709,5021.0781971541055,2578.9148965789377,268.21038500000003,1146.9209625,47.163105
4001,2030-02-11 16:15:00,838.4443801318639,4870.856904527763,2580.857825933467,285.837,1153.1140975,47.163105
4002,2030-02-11 16:30:00,589.9856391413512,4778.432195465784,2582.800755287997,284.88421,1160.021825,47.163105
4003,2030-02-11 16:45:00,358.1462119294681,4732.842648947343,2584.0960415243503,287.0279875,1165.9767625,47.163105
4004,2030-02-11 17:00:00,150.40478969659802,4622.730192329029,2584.0960415243503,262.97004,1177.4102425,47.163105
4005,2030-02-11 17:15:00,40.71731875764255,4538.77567223769,2582.1531121698204,276.785495,1186.4617475,47.4013025
4006,2030-02-11 17:30:00,4.154828444657403,4483.968567133552,2584.7436846425267,273.68892750000003,1194.322265,47.4013025
4007,2030-02-11 17:45:00,0.8309656889314806,4421.438642673831,2578.9148965789377,282.7404325,1202.1827825,47.163105
4008,2030-02-11 18:00:00,0.0,4410.726344858022,2573.7337516335256,260.8262625,1209.5669050000001,47.163105
4009,2030-02-11 18:15:00,0.0,4329.761303226909,2578.2672534607614,263.446435,1210.7578925,47.4013025
4010,2030-02-11 18:30:00,0.0,4256.768204156398,2582.1531121698204,271.7833475,1213.378065,47.4013025
4011,2030-02-11 18:45:00,0.0,4202.2102222572785,2578.9148965789377,267.257595,1213.85446,47.4013025
4012,2030-02-11 19:00:00,0.0,4114.02060768062,2580.210182815291,265.5902125,1212.425275,47.4013025
4013,2030-02-11 19:15:00,0.0,4026.0801163089805,2578.2672534607614,269.4013725,1212.425275,46.9249075
4014,2030-02-11 19:30:00,0.0,3956.5747421087326,2575.0290378698787,267.0193975,1210.519695,46.9249075
4015,2030-02-11 19:45:00,0.0,3835.500864469591,2569.20024980629,272.974335,1207.1849300000001,46.4485125
4016,2030-02-11 20:00:00,0.0,3661.6128673664616,2565.314391097231,280.12026000000003,1196.9424375,46.4485125
4017,2030-02-11 20:15:00,0.0,3560.4688461288256,2573.086108515349,263.446435,1193.84587,46.4485125
4018,2030-02-11 20:30:00,0.0,3411.7422927325956,2575.6766809880555,261.3026575,1189.08192,46.4485125
4019,2030-02-11 20:45:00,0.0,3333.7667295617084,2573.086108515349,259.8734725,1190.2729075,46.4485125
4020,2030-02-11 21:00:00,0.0,3239.5981580645985,2571.1431791608197,280.3584575,1179.7922175,45.257525
4021,2030-02-11 21:15:00,0.0,3169.5945374543135,2571.790822278996,267.73399,1177.8866375,45.257525
4022,2030-02-11 21:30:00,0.0,3116.282171580288,2569.20024980629,273.927125,1178.3630325000001,45.4957225
4023,2030-02-11 21:45:00,0.0,3018.6258752129147,2558.8379599154655,272.7361375,1176.6956500000001,45.4957225
4024,2030-02-11 22:00:00,0.0,2974.2819447195666,2560.133246151818,278.21468,1160.2600225,45.0193275
4025,2030-02-11 22:15:00,0.0,2936.1660943516886,2555.599744324583,266.7812,1156.210665,44.5429325
4026,2030-02-11 22:30:00,0.0,2863.1729952811775,2552.3615287337,266.304805,1151.92311,43.5901425
4027,2030-02-11 22:45:00,0.0,2761.779850838522,2553.0091718518765,259.635275,1149.541135,42.875550000000004
4028,2030-02-11 23:00:00,0.0,2678.5727003622396,2542.6468819610523,270.59236,1141.918815,42.875550000000004
4029,2030-02-11 23:15:00,0.0,2581.9128968149416,2549.1233131428176,272.021545,1141.2042225,42.875550000000004
4030,2030-02-11 23:30:00,0.0,2499.4531159537155,2544.5898113155818,269.63957,1140.2514325,42.875550000000004
4031,2030-02-11 23:45:00,0.0,2394.8213698458158,2547.180383788288,259.8734725,1141.44242,42.875550000000004
4032,2030-02-12 00:00:00,0.0,2297.195621421161,2545.319151100131,259.15888,1126.4359775,42.875550000000004
4033,2030-02-12 00:15:00,0.0,2183.3571483145165,2542.0824787309803,255.34772,1127.15057,42.399155
4034,2030-02-12 00:30:00,0.0,2080.728152866076,2543.3771476786405,255.5859175,1127.3887675,40.96997
4035,2030-02-12 00:45:00,0.0,2016.7095804625585,2540.7878097833204,255.5859175,1127.8651625,40.7317725
4036,2030-02-12 01:00:00,0.0,1935.2540428129469,2545.319151100131,255.1095225,1120.7192375,40.493575
4037,2030-02-12 01:15:00,0.0,1857.2858982125538,2545.9664855739616,260.8262625,1120.2428425,40.493575
4038,2030-02-12 01:30:00,0.0,1792.0218282914584,2547.2611545216214,256.30051000000003,1124.5303975,40.493575
4039,2030-02-12 01:45:00,0.0,1739.7109325531756,2544.671816626301,253.6803375,1123.815805,39.540785
4040,2030-02-12 02:00:00,0.0,1678.6815541918456,2544.0244821524707,254.39493000000002,1124.0540025,39.3025875
4041,2030-02-12 02:15:00,0.0,1625.623359943016,2546.6138200477913,254.6331275,1123.1012125,39.3025875
4042,2030-02-12 02:30:00,0.0,1586.0165388840305,2545.319151100131,254.39493000000002,1120.004645,39.3025875
4043,2030-02-12 02:45:00,0.0,1531.7128471176227,2542.7298132048104,254.39493000000002,1116.66988,38.3497975
4044,2030-02-12 03:00:00,0.0,1449.5100109574641,2546.6138200477913,254.1567325,1116.66988,37.635205
4045,2030-02-12 03:15:00,0.0,1373.0364633781649,2551.1451613646027,254.39493000000002,1116.193485,37.635205
4046,2030-02-12 03:30:00,0.0,1324.960259199648,2549.203157943112,254.1567325,1116.193485,37.635205
