Datum,Gesamterzeugung_EE,Speicher Ladeleistung,Speicher Entladeleistung,Speicher + Erneuerbare in MWh
2030-10-03 02:30:00,18583.357161749176,0.0,0.0,18583.357161749176
2030-10-03 02:45:00,18900.639324121017,0.0,0.0,18900.639324121017
2030-10-03 03:00:00,19214.418884219325,0.0,0.0,19214.418884219325
2030-10-03 03:15:00,19543.19419285631,0.0,0.0,19543.19419285631
2030-10-03 03:30:00,19871.328590297155,0.0,0.0,19871.328590297155
2030-10-03 03:45:00,20086.91413755966,0.0,0.0,20086.91413755966
2030-10-03 04:00:00,20540.47753911913,0.0,0.0,20540.47753911913
2030-10-03 04:15:00,20695.032575867826,0.0,0.0,20695.032575867826
2030-10-03 04:30:00,21038.19615518053,0.0,0.0,21038.19615518053
2030-10-03 04:45:00,21260.87093705483,0.0,0.0,21260.87093705483
2030-10-03 05:00:00,22485.357045868375,0.0,0.0,22485.357045868375
2030-10-03 05:15:00,23080.933632473643,0.0,0.0,23080.933632473643
2030-10-03 05:30:00,23644.807549068464,0.0,0.0,23644.807549068464
2030-10-03 05:45:00,24071.333037324694,0.0,0.0,24071.333037324694
2030-10-03 06:00:00,24607.240267951085,0.0,0.0,24607.240267951085
2030-10-03 06:15:00,25040.38557665063,0.0,0.0,25040.38557665063
2030-10-03 06:30:00,25489.668031076304,0.0,0.0,25489.668031076304
2030-10-03 06:45:00,25957.90615571637,0.0,0.0,25957.90615571637
2030-10-03 07:00:00,26606.57534597406,0.0,0.0,26606.57534597406
2030-10-03 07:15:00,27322.033650444893,0.0,0.0,27322.033650444893
2030-10-03 07:30:00,28178.969714916595,0.0,0.0,28178.969714916595
2030-10-03 07:45:00,28916.19931262829,0.0,0.0,28916.19931262829
2030-10-03 08:00:00,29657.131445399165,0.0,0.0,29657.131445399165
2030-10-03 08:15:00,30291.699003430094,0.0,0.0,30291.699003430094
2030-10-03 08:30:00,30743.439187947588,0.0,0.0,30743.439187947588
2030-10-03 08:45:00,31240.54092432272,0.0,0.0,31240.54092432272
2030-10-03 09:00:00,32640.857263295045,0.0,0.0,32640.857263295045
2030-10-03 09:15:00,33867.19831777316,0.0,0.0,33867.19831777316
2030-10-03 09:30:00,34557.5187733926,0.0,0.0,34557.5187733926
2030-10-03 09:45:00,34664.28518350944,0.0,0.0,34664.28518350944
2030-10-03 10:00:00,35721.113792248034,0.0,0.0,35721.113792248034
2030-10-03 10:15:00,36953.65747919057,0.0,0.0,36953.65747919057
2030-10-03 10:30:00,37410.768571798726,0.0,0.0,37410.768571798726
2030-10-03 10:45:00,37443.97178088977,0.0,0.0,37443.97178088977
2030-10-03 11:00:00,37678.227194477804,0.0,0.0,37678.227194477804
2030-10-03 11:15:00,38052.562773257676,0.0,0.0,38052.562773257676
2030-10-03 11:30:00,38417.002126384505,0.0,0.0,38417.002126384505
2030-10-03 11:45:00,38405.66275691936,0.0,0.0,38405.66275691936
2030-10-03 12:00:00,38399.5673528229,0.0,0.0,38399.5673528229
2030-10-03 12:15:00,38426.882403400596,0.0,0.0,38426.882403400596
2030-10-03 12:30:00,39086.32857622388,0.0,0.0,39086.32857622388
2030-10-03 12:45:00,39130.54437957409,0.0,0.0,39130.54437957409
2030-10-03 13:00:00,39525.54304514335,0.0,0.0,39525.54304514335
2030-10-03 13:15:00,39412.933504389686,0.0,0.0,39412.933504389686
2030-10-03 13:30:00,39447.58904693428,0.0,0.0,39447.58904693428
2030-10-03 13:45:00,39160.31271427592,0.0,0.0,39160.31271427592
2030-10-03 14:00:00,38014.508634378006,0.0,0.0,38014.508634378006
2030-10-03 14:15:00,37532.07544100194,0.0,0.0,37532.07544100194
2030-10-03 14:30:00,36450.038409081135,0.0,0.0,36450.038409081135
2030-10-03 14:45:00,35989.80873962839,0.0,0.0,35989.80873962839
2030-10-03 15:00:00,35032.04036641652,0.0,0.0,35032.04036641652
2030-10-03 15:15:00,33961.477525874,0.0,0.0,33961.477525874
2030-10-03 15:30:00,32776.31222599628,0.0,0.0,32776.31222599628
2030-10-03 15:45:00,32083.78680463288,0.0,0.0,32083.78680463288
2030-10-03 16:00:00,31416.252006996194,0.0,0.0,31416.252006996194
2030-10-03 16:15:00,29981.292095239427,0.0,0.0,29981.292095239427
2030-10-03 16:30:00,28879.02198728374,0.0,0.0,28879.02198728374
2030-10-03 16:45:00,27752.621922738974,0.0,0.0,27752.621922738974
2030-10-03 17:00:00,26689.814119243332,0.0,0.0,26689.814119243332
2030-10-03 17:15:00,26886.39627042744,0.0,0.0,26886.39627042744
2030-10-03 17:30:00,26494.957839138704,0.0,0.0,26494.957839138704
2030-10-03 17:45:00,26133.64914561819,0.0,0.0,26133.64914561819
2030-10-03 18:00:00,25700.154862796786,0.0,0.0,25700.154862796786
2030-10-03 18:15:00,25312.030948712825,0.0,0.0,25312.030948712825
2030-10-03 18:30:00,25042.688873283943,0.0,0.0,25042.688873283943
2030-10-03 18:45:00,24751.16944105401,0.0,0.0,24751.16944105401
2030-10-03 19:00:00,25114.626433905254,0.0,0.0,25114.626433905254
2030-10-03 19:15:00,25040.216384877174,0.0,0.0,25040.216384877174
2030-10-03 19:30:00,24952.75152923886,0.0,0.0,24952.75152923886
2030-10-03 19:45:00,25071.33529321185,0.0,0.0,25071.33529321185
2030-10-03 20:00:00,25157.1210867416,0.0,0.0,25157.1210867416
2030-10-03 20:15:00,25480.020961552647,0.0,0.0,25480.020961552647
2030-10-03 20:30:00,25465.781985946716,0.0,0.0,25465.781985946716
2030-10-03 20:45:00,24984.625737187776,0.0,0.0,24984.625737187776
2030-10-03 21:00:00,24321.330535225887,0.0,0.0,24321.330535225887
2030-10-03 21:15:00,24429.935927750237,0.0,0.0,24429.935927750237
2030-10-03 21:30:00,24125.614751717112,0.0,0.0,24125.614751717112
2030-10-03 21:45:00,23453.53339510598,0.0,0.0,23453.53339510598
2030-10-03 22:00:00,23018.85795686284,0.0,0.0,23018.85795686284
2030-10-03 22:15:00,23371.046303784333,0.0,0.0,23371.046303784333
2030-10-03 22:30:00,22773.048123938097,0.0,0.0,22773.048123938097
2030-10-03 22:45:00,22606.522730492426,0.0,0.0,22606.522730492426
2030-10-03 23:00:00,22133.376778796974,0.0,0.0,22133.376778796974
2030-10-03 23:15:00,21765.740404478325,0.0,0.0,21765.740404478325
2030-10-03 23:30:00,21687.49367960126,0.0,0.0,21687.49367960126
2030-10-03 23:45:00,21093.445170911822,0.0,0.0,21093.445170911822
2030-10-04 00:00:00,20633.5557869005,0.0,0.0,20633.5557869005
2030-10-04 00:15:00,20494.047246124857,0.0,0.0,20494.047246124857
2030-10-04 00:30:00,20340.331318724995,0.0,0.0,20340.331318724995
2030-10-04 00:45:00,20336.252877513565,0.0,0.0,20336.252877513565
2030-10-04 01:00:00,19574.92755224598,0.0,0.0,19574.92755224598
2030-10-04 01:15:00,19040.051852233788,0.0,0.0,19040.051852233788
2030-10-04 01:30:00,19167.55518978776,0.0,0.0,19167.55518978776
2030-10-04 01:45:00,19384.698071694984,0.0,0.0,19384.698071694984
2030-10-04 02:00:00,19436.39912121315,0.0,0.0,19436.39912121315
2030-10-04 02:15:00,19716.96388810505,0.0,0.0,19716.96388810505
2030-10-04 02:30:00,19250.888603132917,0.0,0.0,19250.888603132917
2030-10-04 02:45:00,19149.46421230407,0.0,0.0,19149.46421230407
2030-10-04 03:00:00,19213.103360578338,0.0,0.0,19213.103360578338
2030-10-04 03:15:00,19352.631348192568,0.0,0.0,19352.631348192568
2030-10-04 03:30:00,19706.4705280665,0.0,0.0,19706.4705280665
2030-10-04 03:45:00,19820.512815558126,0.0,0.0,19820.512815558126
2030-10-04 04:00:00,20329.71880569509,0.0,0.0,20329.71880569509
2030-10-04 04:15:00,20252.96791345537,0.0,0.0,20252.96791345537
2030-10-04 04:30:00,19818.818776539174,0.0,0.0,19818.818776539174
2030-10-04 04:45:00,19972.33950551605,0.0,0.0,19972.33950551605
2030-10-04 05:00:00,20316.29807462381,0.0,0.0,20316.29807462381
2030-10-04 05:15:00,20358.331847020083,0.0,0.0,20358.331847020083
2030-10-04 05:30:00,20028.79685481727,0.0,0.0,20028.79685481727
2030-10-04 05:45:00,19957.063108056,0.0,0.0,19957.063108056
2030-10-04 06:00:00,20172.33781963054,0.0,0.0,20172.33781963054
2030-10-04 06:15:00,20549.257226056103,0.0,0.0,20549.257226056103
2030-10-04 06:30:00,21131.191536707585,0.0,0.0,21131.191536707585
2030-10-04 06:45:00,21238.882810356532,0.0,0.0,21238.882810356532
2030-10-04 07:00:00,21822.294149700323,0.0,0.0,21822.294149700323
2030-10-04 07:15:00,22407.592940881652,0.0,0.0,22407.592940881652
2030-10-04 07:30:00,23518.454553292297,0.0,0.0,23518.454553292297
2030-10-04 07:45:00,24353.91363550704,0.0,0.0,24353.91363550704
2030-10-04 08:00:00,25095.085662451056,0.0,0.0,25095.085662451056
2030-10-04 08:15:00,26187.410148889703,0.0,0.0,26187.410148889703
2030-10-04 08:30:00,27206.175451341296,0.0,0.0,27206.175451341296
2030-10-04 08:45:00,28341.353925260053,0.0,0.0,28341.353925260053
2030-10-04 09:00:00,28405.849162149578,0.0,0.0,28405.849162149578
2030-10-04 09:15:00,29297.03037780083,0.0,0.0,29297.03037780083
2030-10-04 09:30:00,30329.4948741958,0.0,0.0,30329.4948741958
2030-10-04 09:45:00,31296.751969063298,0.0,0.0,31296.751969063298
2030-10-04 10:00:00,31788.462471122828,0.0,0.0,31788.462471122828
2030-10-04 10:15:00,32097.331327604526,0.0,0.0,32097.331327604526
2030-10-04 10:30:00,32959.335205570715,0.0,0.0,32959.335205570715
2030-10-04 10:45:00,33921.445408830245,0.0,0.0,33921.445408830245
2030-10-04 11:00:00,34404.24941376962,0.0,0.0,34404.24941376962
2030-10-04 11:15:00,34315.46609536391,0.0,0.0,34315.46609536391
2030-10-04 11:30:00,34173.23684044209,0.0,0.0,34173.23684044209
2030-10-04 11:45:00,34129.557463157485,0.0,0.0,34129.557463157485
2030-10-04 12:00:00,34364.629820208705,0.0,0.0,34364.629820208705
2030-10-04 12:15:00,34570.32158056732,0.0,0.0,34570.32158056732
2030-10-04 12:30:00,34473.735421578465,0.0,0.0,34473.735421578465
2030-10-04 12:45:00,34180.46235791857,0.0,0.0,34180.46235791857
2030-10-04 13:00:00,33917.885475482726,0.0,0.0,33917.885475482726
2030-10-04 13:15:00,33302.02442466619,0.0,0.0,33302.02442466619
2030-10-04 13:30:00,32817.42583607903,0.0,0.0,32817.42583607903
2030-10-04 13:45:00,32253.4558147737,0.0,0.0,32253.4558147737
2030-10-04 14:00:00,31150.434746540242,0.0,0.0,31150.434746540242
2030-10-04 14:15:00,30167.90570501339,0.0,0.0,30167.90570501339
2030-10-04 14:30:00,29197.903232739965,0.0,0.0,29197.903232739965
2030-10-04 14:45:00,27756.066579068465,0.0,0.0,27756.066579068465
2030-10-04 15:00:00,28412.977712075077,0.0,0.0,28412.977712075077
2030-10-04 15:15:00,28263.785351645573,0.0,0.0,28263.785351645573
2030-10-04 15:30:00,26863.765701454147,0.0,0.0,26863.765701454147
2030-10-04 15:45:00,25324.814383120618,0.0,0.0,25324.814383120618
2030-10-04 16:00:00,23670.297329665416,0.0,0.0,23670.297329665416
2030-10-04 16:15:00,22160.298284819706,0.0,0.0,22160.298284819706
2030-10-04 16:30:00,20947.629178574953,0.0,0.0,20947.629178574953
2030-10-04 16:45:00,19700.12800418507,0.0,250.0,19950.12800418507
2030-10-04 17:00:00,18746.832226987564,0.0,150.0,18896.832226987564
2030-10-04 17:15:00,18109.038963536135,0.0,0.0,18109.038963536135
2030-10-04 17:30:00,17912.59056910749,0.0,0.0,17912.59056910749
2030-10-04 17:45:00,18230.867034400002,0.0,0.0,18230.867034400002
2030-10-04 18:00:00,18398.92215928586,0.0,0.0,18398.92215928586
2030-10-04 18:15:00,18760.113021580524,0.0,0.0,18760.113021580524
2030-10-04 18:30:00,19017.17633932948,0.0,0.0,19017.17633932948
2030-10-04 18:45:00,19214.337094517246,0.0,0.0,19214.337094517246
2030-10-04 19:00:00,19440.88763897516,0.0,0.0,19440.88763897516
2030-10-04 19:15:00,19566.7669311383,0.0,0.0,19566.7669311383
2030-10-04 19:30:00,19958.08979089515,0.0,0.0,19958.08979089515
2030-10-04 19:45:00,20167.217704372022,0.0,0.0,20167.217704372022
2030-10-04 20:00:00,20313.277719766254,0.0,0.0,20313.277719766254
2030-10-04 20:15:00,19872.34658224719,0.0,0.0,19872.34658224719
2030-10-04 20:30:00,20040.871885677418,0.0,0.0,20040.871885677418
2030-10-04 20:45:00,20009.296879806498,124.85902697216443,0.0,19884.437852834333
2030-10-04 21:00:00,19885.248521200498,215.5490212562072,0.0,19669.69949994429
2030-10-04 21:15:00,19925.640219895475,59.59195177162837,0.0,19866.048268123846
2030-10-04 21:30:00,19838.0049897689,0.0,0.0,19838.0049897689
2030-10-04 21:45:00,19876.31394692945,0.0,0.0,19876.31394692945
2030-10-04 22:00:00,19883.185790296786,0.0,0.0,19883.185790296786
2030-10-04 22:15:00,19923.993489872606,0.0,0.0,19923.993489872606
2030-10-04 22:30:00,19978.575865254174,0.0,0.0,19978.575865254174
2030-10-04 22:45:00,20011.56995059333,0.0,0.0,20011.56995059333
2030-10-04 23:00:00,20130.06764737293,0.0,0.0,20130.06764737293
2030-10-04 23:15:00,20188.232448802046,0.0,0.0,20188.232448802046
2030-10-04 23:30:00,20110.656590009155,0.0,0.0,20110.656590009155
2030-10-04 23:45:00,20074.933347344835,0.0,0.0,20074.933347344835
2030-10-05 00:00:00,20075.813396676,0.0,0.0,20075.813396676
2030-10-05 00:15:00,20260.17054274613,0.0,0.0,20260.17054274613
2030-10-05 00:30:00,20352.615410303642,0.0,0.0,20352.615410303642
2030-10-05 00:45:00,20130.56128350219,0.0,0.0,20130.56128350219
2030-10-05 01:00:00,19984.30432623696,0.0,0.0,19984.30432623696
2030-10-05 01:15:00,20033.80613436513,0.0,0.0,20033.80613436513
2030-10-05 01:30:00,20057.841831900478,0.0,0.0,20057.841831900478
2030-10-05 01:45:00,20143.151766041123,0.0,0.0,20143.151766041123
2030-10-05 02:00:00,20110.506082148895,0.0,0.0,20110.506082148895
2030-10-05 02:15:00,20105.86302922898,0.0,0.0,20105.86302922898
2030-10-05 02:30:00,20024.897133169325,0.0,0.0,20024.897133169325
2030-10-05 02:45:00,19869.526163238777,0.0,0.0,19869.526163238777
2030-10-05 03:00:00,19851.376290679622,0.0,0.0,19851.376290679622
2030-10-05 03:15:00,19926.839796952325,0.0,0.0,19926.839796952325
2030-10-05 03:30:00,19931.018275322578,0.0,0.0,19931.018275322578
2030-10-05 03:45:00,19907.46876296354,0.0,0.0,19907.46876296354
2030-10-05 04:00:00,19869.922855151042,0.0,0.0,19869.922855151042
2030-10-05 04:15:00,19767.767362067996,0.0,0.0,19767.767362067996
2030-10-05 04:30:00,19637.503364866312,0.0,0.0,19637.503364866312
2030-10-05 04:45:00,19701.293772423236,0.0,0.0,19701.293772423236
2030-10-05 05:00:00,20072.438138922626,0.0,0.0,20072.438138922626
2030-10-05 05:15:00,20286.81530382287,0.0,0.0,20286.81530382287
2030-10-05 05:30:00,20521.97322838386,0.0,0.0,20521.97322838386
2030-10-05 05:45:00,20391.132435859232,0.0,0.0,20391.132435859232
2030-10-05 06:00:00,20441.451253366766,0.0,0.0,20441.451253366766
2030-10-05 06:15:00,20762.068423752495,0.0,0.0,20762.068423752495
2030-10-05 06:30:00,21016.28954025738,0.0,0.0,21016.28954025738
2030-10-05 06:45:00,21696.750246417876,0.0,0.0,21696.750246417876
2030-10-05 07:00:00,22507.00333631573,0.0,0.0,22507.00333631573
2030-10-05 07:15:00,23605.11719615797,0.0,0.0,23605.11719615797
2030-10-05 07:30:00,25011.747643560622,0.0,0.0,25011.747643560622
2030-10-05 07:45:00,26541.733162045224,0.0,0.0,26541.733162045224
2030-10-05 08:00:00,28317.346912133216,0.0,0.0,28317.346912133216
2030-10-05 08:15:00,29718.840370832662,0.0,0.0,29718.840370832662
2030-10-05 08:30:00,31284.038332388474,0.0,0.0,31284.038332388474
2030-10-05 08:45:00,32765.271077735182,0.0,0.0,32765.271077735182
2030-10-05 09:00:00,34354.91157279694,0.0,0.0,34354.91157279694
2030-10-05 09:15:00,35820.5783512936,0.0,0.0,35820.5783512936
2030-10-05 09:30:00,37310.00292511002,0.0,0.0,37310.00292511002
2030-10-05 09:45:00,38621.87032090903,0.0,0.0,38621.87032090903
2030-10-05 10:00:00,39616.81917515805,0.0,0.0,39616.81917515805
2030-10-05 10:15:00,40754.814856577825,0.0,0.0,40754.814856577825
2030-10-05 10:30:00,41838.727062823775,0.0,0.0,41838.727062823775
2030-10-05 10:45:00,42418.37033068229,0.0,0.0,42418.37033068229
2030-10-05 11:00:00,42943.57711768622,0.0,0.0,42943.57711768622
2030-10-05 11:15:00,43386.692696579616,0.0,0.0,43386.692696579616
2030-10-05 11:30:00,43722.52014999428,0.0,0.0,43722.52014999428
2030-10-05 11:45:00,43706.02719969886,0.0,0.0,43706.02719969886
2030-10-05 12:00:00,43759.47511520104,0.0,0.0,43759.47511520104
2030-10-05 12:15:00,43303.521441457386,0.0,0.0,43303.521441457386
2030-10-05 12:30:00,42847.124841761775,0.0,0.0,42847.124841761775
2030-10-05 12:45:00,42475.425556070346,0.0,0.0,42475.425556070346
2030-10-05 13:00:00,41797.57211038766,0.0,0.0,41797.57211038766
2030-10-05 13:15:00,40850.68263560608,0.0,0.0,40850.68263560608
2030-10-05 13:30:00,39975.867442153976,0.0,0.0,39975.867442153976
2030-10-05 13:45:00,39029.656690431235,0.0,0.0,39029.656690431235
2030-10-05 14:00:00,37758.81517761481,0.0,0.0,37758.81517761481
2030-10-05 14:15:00,36078.84430749275,0.0,0.0,36078.84430749275
2030-10-05 14:30:00,34521.60245458201,0.0,0.0,34521.60245458201
2030-10-05 14:45:00,32723.606792654133,0.0,0.0,32723.606792654133
2030-10-05 15:00:00,30749.373354635813,0.0,0.0,30749.373354635813
2030-10-05 15:15:00,28806.404280350296,0.0,0.0,28806.404280350296
2030-10-05 15:30:00,26740.325198426985,0.0,0.0,26740.325198426985
2030-10-05 15:45:00,24591.924455003715,0.0,0.0,24591.924455003715
2030-10-05 16:00:00,22368.823070590326,0.0,0.0,22368.823070590326
2030-10-05 16:15:00,20205.636398000057,0.0,250.0,20455.636398000057
2030-10-05 16:30:00,18152.276122139672,0.0,150.0,18302.276122139672
2030-10-05 16:45:00,16698.114611640587,0.0,0.0,16698.114611640587
2030-10-05 17:00:00,15194.229820485021,0.0,0.0,15194.229820485021
2030-10-05 17:15:00,14291.14755442797,0.0,0.0,14291.14755442797
2030-10-05 17:30:00,13905.481234189592,0.0,0.0,13905.481234189592
2030-10-05 17:45:00,13656.233510742917,0.0,0.0,13656.233510742917
2030-10-05 18:00:00,13379.787230097765,0.0,0.0,13379.787230097765
2030-10-05 18:15:00,13410.742658553489,0.0,0.0,13410.742658553489
2030-10-05 18:30:00,13339.802061114337,0.0,0.0,13339.802061114337
2030-10-05 18:45:00,13278.986485220688,0.0,0.0,13278.986485220688
2030-10-05 19:00:00,13321.395056926613,0.0,0.0,13321.395056926613
2030-10-05 19:15:00,13242.816760834514,0.0,0.0,13242.816760834514
2030-10-05 19:30:00,13099.104962431033,0.0,0.0,13099.104962431033
2030-10-05 19:45:00,13062.73183662468,0.0,0.0,13062.73183662468
2030-10-05 20:00:00,13054.291037845189,0.0,0.0,13054.291037845189
2030-10-05 20:15:00,13019.476818722764,0.0,0.0,13019.476818722764
2030-10-05 20:30:00,13028.63575748308,0.0,0.0,13028.63575748308
2030-10-05 20:45:00,13037.265552293888,0.0,0.0,13037.265552293888
2030-10-05 21:00:00,13030.889337007615,0.0,0.0,13030.889337007615
2030-10-05 21:15:00,13174.487112766934,0.0,0.0,13174.487112766934
2030-10-05 21:30:00,13439.439790602291,0.0,0.0,13439.439790602291
2030-10-05 21:45:00,13611.045348166532,0.0,0.0,13611.045348166532
2030-10-05 22:00:00,13909.305528738289,0.0,0.0,13909.305528738289
2030-10-05 22:15:00,14106.726781787413,0.0,0.0,14106.726781787413
2030-10-05 22:30:00,14361.019856283001,0.0,0.0,14361.019856283001
2030-10-05 22:45:00,14499.862151804242,0.0,0.0,14499.862151804242
2030-10-05 23:00:00,14398.022297949394,0.0,0.0,14398.022297949394
2030-10-05 23:15:00,14660.266082329788,0.0,0.0,14660.266082329788
2030-10-05 23:30:00,14709.027914299359,0.0,0.0,14709.027914299359
2030-10-05 23:45:00,14967.77375846246,0.0,0.0,14967.77375846246
2030-10-06 00:00:00,14895.040551775819,0.0,0.0,14895.040551775819
2030-10-06 00:15:00,14931.357918871157,0.0,0.0,14931.357918871157
2030-10-06 00:30:00,15068.628752133536,4.2682627007998235,0.0,15064.360489432736
2030-10-06 00:45:00,15085.581216345274,192.04521728229702,0.0,14893.535999062977
2030-10-06 01:00:00,15229.98648109075,203.68652001690316,0.0,15026.299961073846
2030-10-06 01:15:00,15173.594598385695,0.0,0.0,15173.594598385695
2030-10-06 01:30:00,15262.083429526872,0.0,0.0,15262.083429526872
2030-10-06 01:45:00,15308.792908083813,0.0,0.0,15308.792908083813
2030-10-06 02:00:00,15301.451498033042,0.0,0.0,15301.451498033042
2030-10-06 02:15:00,15421.024710629403,0.0,0.0,15421.024710629403
2030-10-06 02:30:00,15398.842738844614,0.0,0.0,15398.842738844614
2030-10-06 02:45:00,15527.35324129582,0.0,0.0,15527.35324129582
2030-10-06 03:00:00,15490.611086775189,0.0,0.0,15490.611086775189
2030-10-06 03:15:00,15652.721708438237,0.0,0.0,15652.721708438237
2030-10-06 03:30:00,15908.536117663183,0.0,0.0,15908.536117663183
2030-10-06 03:45:00,16153.567731195322,0.0,0.0,16153.567731195322
2030-10-06 04:00:00,15844.96636804745,0.0,0.0,15844.96636804745
2030-10-06 04:15:00,15830.82213546546,0.0,0.0,15830.82213546546
2030-10-06 04:30:00,15761.484261717345,0.0,0.0,15761.484261717345
2030-10-06 04:45:00,15610.7483401381,0.0,0.0,15610.7483401381
2030-10-06 05:00:00,15727.253140383074,0.0,25.9650545704244,15753.218194953499
2030-10-06 05:15:00,15775.56008733801,0.0,224.5580773591173,16000.118164697127
2030-10-06 05:30:00,16321.946208207206,0.0,62.006478323153715,16383.95268653036
2030-10-06 05:45:00,16643.152838813643,0.0,87.47038974730458,16730.623228560948
2030-10-06 06:00:00,16881.54398641068,0.0,0.0,16881.54398641068
2030-10-06 06:15:00,17015.091326875765,0.0,0.0,17015.091326875765
2030-10-06 06:30:00,17156.26566662744,0.0,0.0,17156.26566662744
2030-10-06 06:45:00,18000.40950530487,0.0,0.0,18000.40950530487
2030-10-06 07:00:00,18943.073867140378,0.0,0.0,18943.073867140378
2030-10-06 07:15:00,19836.010363502963,0.0,0.0,19836.010363502963
2030-10-06 07:30:00,20975.173259030413,65.10135516498485,0.0,20910.071903865428
2030-10-06 07:45:00,22684.64146477899,250.0,0.0,22434.64146477899
2030-10-06 08:00:00,24325.93415429337,84.89864483501515,0.0,24241.035509458354
2030-10-06 08:15:00,25633.220130424488,0.0,0.0,25633.220130424488
2030-10-06 08:30:00,27349.607320027633,0.0,0.0,27349.607320027633
2030-10-06 08:45:00,29225.471127325058,0.0,0.0,29225.471127325058
2030-10-06 09:00:00,30782.238435266565,0.0,0.0,30782.238435266565
2030-10-06 09:15:00,32636.534810252113,0.0,0.0,32636.534810252113
2030-10-06 09:30:00,34659.39227092248,0.0,0.0,34659.39227092248
2030-10-06 09:45:00,36387.39635033537,0.0,0.0,36387.39635033537
2030-10-06 10:00:00,37559.35262237888,0.0,0.0,37559.35262237888
2030-10-06 10:15:00,38765.081564894135,0.0,0.0,38765.081564894135
2030-10-06 10:30:00,39675.1280957111,0.0,0.0,39675.1280957111
2030-10-06 10:45:00,40149.24298701284,0.0,0.0,40149.24298701284
2030-10-06 11:00:00,41031.82545677197,0.0,0.0,41031.82545677197
2030-10-06 11:15:00,41335.20207016047,0.0,0.0,41335.20207016047
2030-10-06 11:30:00,41208.83148512548,0.0,0.0,41208.83148512548
2030-10-06 11:45:00,40864.62262025846,0.0,0.0,40864.62262025846
2030-10-06 12:00:00,40597.04928738911,0.0,0.0,40597.04928738911
2030-10-06 12:15:00,40378.433386419274,0.0,0.0,40378.433386419274
2030-10-06 12:30:00,40107.85408832631,0.0,0.0,40107.85408832631
2030-10-06 12:45:00,39537.18077335914,0.0,0.0,39537.18077335914
2030-10-06 13:00:00,38735.413318326435,0.0,0.0,38735.413318326435
2030-10-06 13:15:00,37775.55662353283,0.0,0.0,37775.55662353283
2030-10-06 13:30:00,36821.52259894245,0.0,0.0,36821.52259894245
2030-10-06 13:45:00,36011.87752631781,0.0,0.0,36011.87752631781
2030-10-06 14:00:00,35155.57104451046,0.0,0.0,35155.57104451046
2030-10-06 14:15:00,34296.43339192434,0.0,0.0,34296.43339192434
2030-10-06 14:30:00,33251.178480678194,0.0,0.0,33251.178480678194
2030-10-06 14:45:00,31624.777881881935,0.0,0.0,31624.777881881935
2030-10-06 15:00:00,29629.455874619078,0.0,0.0,29629.455874619078
2030-10-06 15:15:00,27494.176676184958,0.0,0.0,27494.176676184958
2030-10-06 15:30:00,25764.205709201357,0.0,0.0,25764.205709201357
2030-10-06 15:45:00,23969.38145042478,0.0,0.0,23969.38145042478
2030-10-06 16:00:00,22434.30834656805,0.0,0.0,22434.30834656805
2030-10-06 16:15:00,20899.500812047816,0.0,0.0,20899.500812047816
2030-10-06 16:30:00,19478.241862228162,0.0,0.0,19478.241862228162
2030-10-06 16:45:00,18694.555453984012,0.0,250.0,18944.555453984012
2030-10-06 17:00:00,18127.746167864243,0.0,150.0,18277.746167864243
2030-10-06 17:15:00,17664.824378090485,0.0,0.0,17664.824378090485
2030-10-06 17:30:00,17645.535896089692,0.0,0.0,17645.535896089692
2030-10-06 17:45:00,17588.71475581688,0.0,0.0,17588.71475581688
2030-10-06 18:00:00,17942.4936818283,0.0,0.0,17942.4936818283
2030-10-06 18:15:00,18435.677913173517,0.0,0.0,18435.677913173517
2030-10-06 18:30:00,18655.389256062193,0.0,0.0,18655.389256062193
2030-10-06 18:45:00,18876.256164865,0.0,0.0,18876.256164865
2030-10-06 19:00:00,19113.28279590784,0.0,0.0,19113.28279590784
2030-10-06 19:15:00,19504.950857555807,0.0,0.0,19504.950857555807
2030-10-06 19:30:00,19641.298952927864,0.0,0.0,19641.298952927864
2030-10-06 19:45:00,19541.65194252992,0.0,0.0,19541.65194252992
2030-10-06 20:00:00,19641.176393008707,0.0,0.0,19641.176393008707
2030-10-06 20:15:00,19847.323311427794,250.0,0.0,19597.323311427794
2030-10-06 20:30:00,19960.651258871836,150.0,0.0,19810.651258871836
2030-10-06 20:45:00,19873.305566372834,0.0,0.0,19873.305566372834
2030-10-06 21:00:00,19291.013539718453,0.0,0.0,19291.013539718453
2030-10-06 21:15:00,19301.794061838256,0.0,0.0,19301.794061838256
2030-10-06 21:30:00,19137.889358818164,0.0,0.0,19137.889358818164
2030-10-06 21:45:00,18789.2295776172,0.0,0.0,18789.2295776172
2030-10-06 22:00:00,18711.88242309951,0.0,0.0,18711.88242309951
2030-10-06 22:15:00,18580.594344772697,0.0,0.0,18580.594344772697
2030-10-06 22:30:00,18503.447967892185,0.0,0.0,18503.447967892185
2030-10-06 22:45:00,18335.738082108575,0.0,0.0,18335.738082108575
2030-10-06 23:00:00,18274.705028271233,0.0,0.0,18274.705028271233
2030-10-06 23:15:00,18243.78597413063,0.0,0.0,18243.78597413063
2030-10-06 23:30:00,18220.716928308386,0.0,0.0,18220.716928308386
2030-10-06 23:45:00,18274.516919789345,0.0,0.0,18274.516919789345
2030-10-07 00:00:00,18216.276984927303,0.0,0.0,18216.276984927303
