Datum,Differenz in MWh,positive Werte,negative Werte
2030-01-25 10:00:00,-13226.508087153079,0.0,-13226.508087153079
2030-01-25 10:15:00,-12666.991509226258,0.0,-12666.991509226258
2030-01-25 10:30:00,-12309.328628616684,0.0,-12309.328628616684
2030-01-25 10:45:00,-11626.845578180591,0.0,-11626.845578180591
2030-01-25 11:00:00,-11125.404266194128,0.0,-11125.404266194128
2030-01-25 11:15:00,-10624.269620683992,0.0,-10624.269620683992
2030-01-25 11:30:00,-10277.433185266389,0.0,-10277.433185266389
2030-01-25 11:45:00,-9908.990379922945,0.0,-9908.990379922945
2030-01-25 12:00:00,-9706.365183355792,0.0,-9706.365183355792
2030-01-25 12:15:00,-9550.139005005254,0.0,-9550.139005005254
2030-01-25 12:30:00,-9645.131800100182,0.0,-9645.131800100182
2030-01-25 12:45:00,-9651.199914923538,0.0,-9651.199914923538
2030-01-25 13:00:00,-9804.141962563444,0.0,-9804.141962563444
2030-01-25 13:15:00,-9845.062282964684,0.0,-9845.062282964684
2030-01-25 13:30:00,-10329.132348647543,0.0,-10329.132348647543
2030-01-25 13:45:00,-10675.01719093165,0.0,-10675.01719093165
2030-01-25 14:00:00,-10997.360632490027,0.0,-10997.360632490027
2030-01-25 14:15:00,-11186.910810290248,0.0,-11186.910810290248
2030-01-25 14:30:00,-11763.984370933103,0.0,-11763.984370933103
2030-01-25 14:45:00,-12300.703036385456,0.0,-12300.703036385456
2030-01-25 15:00:00,-12940.223063960459,0.0,-12940.223063960459
2030-01-25 15:15:00,-13361.780639976272,0.0,-13361.780639976272
2030-01-25 15:30:00,-13935.83283567199,0.0,-13935.83283567199
2030-01-25 15:45:00,-14051.969330755943,0.0,-14051.969330755943
2030-01-25 16:00:00,-14368.93092722011,0.0,-14368.93092722011
2030-01-25 16:15:00,-14663.884644898168,0.0,-14663.884644898168
2030-01-25 16:30:00,-15125.534338415915,0.0,-15125.534338415915
2030-01-25 16:45:00,-15187.356283559086,0.0,-15187.356283559086
2030-01-25 17:00:00,-15634.480089055134,0.0,-15634.480089055134
2030-01-25 17:15:00,-15830.972389347979,0.0,-15830.972389347979
2030-01-25 17:30:00,-15917.214724517835,0.0,-15917.214724517835
2030-01-25 17:45:00,-15722.310306265415,0.0,-15722.310306265415
2030-01-25 18:00:00,-15548.011036845113,0.0,-15548.011036845113
2030-01-25 18:15:00,-15266.357221139282,0.0,-15266.357221139282
2030-01-25 18:30:00,-15096.377269123239,0.0,-15096.377269123239
2030-01-25 18:45:00,-15102.996209434625,0.0,-15102.996209434625
2030-01-25 19:00:00,-15080.755143203773,0.0,-15080.755143203773
2030-01-25 19:15:00,-14921.194346349508,0.0,-14921.194346349508
2030-01-25 19:30:00,-14746.238608239415,0.0,-14746.238608239415
2030-01-25 19:45:00,-14477.766824671704,0.0,-14477.766824671704
2030-01-25 20:00:00,-14041.55506068017,0.0,-14041.55506068017
2030-01-25 20:15:00,-13731.254299558725,0.0,-13731.254299558725
2030-01-25 20:30:00,-13122.84523014715,0.0,-13122.84523014715
2030-01-25 20:45:00,-12672.133374652396,0.0,-12672.133374652396
2030-01-25 21:00:00,-12258.127590646556,0.0,-12258.127590646556
2030-01-25 21:15:00,-12179.762900944825,0.0,-12179.762900944825
2030-01-25 21:30:00,-12176.003709902845,0.0,-12176.003709902845
2030-01-25 21:45:00,-12056.510081535609,0.0,-12056.510081535609
2030-01-25 22:00:00,-11610.586901223163,0.0,-11610.586901223163
2030-01-25 22:15:00,-11651.820103087308,0.0,-11651.820103087308
2030-01-25 22:30:00,-11227.98262460919,0.0,-11227.98262460919
2030-01-25 22:45:00,-10987.787249967932,0.0,-10987.787249967932
2030-01-25 23:00:00,-10503.293223729715,0.0,-10503.293223729715
2030-01-25 23:15:00,-10326.564514874772,0.0,-10326.564514874772
2030-01-25 23:30:00,-10083.657137736485,0.0,-10083.657137736485
2030-01-25 23:45:00,-9976.586324291698,0.0,-9976.586324291698
2030-01-26 00:00:00,-9882.684047873709,0.0,-9882.684047873709
2030-01-26 00:15:00,-9857.798337041637,0.0,-9857.798337041637
2030-01-26 00:30:00,-10178.56161526883,0.0,-10178.56161526883
2030-01-26 00:45:00,-9798.878449609321,0.0,-9798.878449609321
2030-01-26 01:00:00,-9603.946413346384,0.0,-9603.946413346384
2030-01-26 01:15:00,-9576.131004047436,0.0,-9576.131004047436
2030-01-26 01:30:00,-9651.221273864958,0.0,-9651.221273864958
2030-01-26 01:45:00,-10024.074531280272,0.0,-10024.074531280272
2030-01-26 02:00:00,-10190.126293684221,0.0,-10190.126293684221
2030-01-26 02:15:00,-10219.102957123665,0.0,-10219.102957123665
2030-01-26 02:30:00,-10170.63128493102,0.0,-10170.63128493102
2030-01-26 02:45:00,-10085.422564769266,0.0,-10085.422564769266
2030-01-26 03:00:00,-10031.301086877585,0.0,-10031.301086877585
2030-01-26 03:15:00,-10131.241355735052,0.0,-10131.241355735052
2030-01-26 03:30:00,-10395.09654153858,0.0,-10395.09654153858
2030-01-26 03:45:00,-10440.3250501437,0.0,-10440.3250501437
2030-01-26 04:00:00,-10772.395463845864,0.0,-10772.395463845864
2030-01-26 04:15:00,-11064.957993941232,0.0,-11064.957993941232
2030-01-26 04:30:00,-11326.35307076812,0.0,-11326.35307076812
2030-01-26 04:45:00,-11443.67832077141,0.0,-11443.67832077141
2030-01-26 05:00:00,-11634.866387261365,0.0,-11634.866387261365
2030-01-26 05:15:00,-11716.115013787577,0.0,-11716.115013787577
2030-01-26 05:30:00,-11968.53257169055,0.0,-11968.53257169055
2030-01-26 05:45:00,-12595.27862468862,0.0,-12595.27862468862
2030-01-26 06:00:00,-13587.422020363443,0.0,-13587.422020363443
2030-01-26 06:15:00,-14306.029510898275,0.0,-14306.029510898275
2030-01-26 06:30:00,-14900.623309539023,0.0,-14900.623309539023
2030-01-26 06:45:00,-15271.587756753657,0.0,-15271.587756753657
2030-01-26 07:00:00,-15611.559348300076,0.0,-15611.559348300076
2030-01-26 07:15:00,-15572.056307651172,0.0,-15572.056307651172
2030-01-26 07:30:00,-15702.35745226766,0.0,-15702.35745226766
2030-01-26 07:45:00,-15977.93297137276,0.0,-15977.93297137276
2030-01-26 08:00:00,-16374.93991912,0.0,-16374.93991912
2030-01-26 08:15:00,-16369.552244103092,0.0,-16369.552244103092
2030-01-26 08:30:00,-16212.902580471371,0.0,-16212.902580471371
2030-01-26 08:45:00,-15822.069506564269,0.0,-15822.069506564269
2030-01-26 09:00:00,-15217.710162084035,0.0,-15217.710162084035
2030-01-26 09:15:00,-14948.649410736522,0.0,-14948.649410736522
2030-01-26 09:30:00,-14488.379582088382,0.0,-14488.379582088382
2030-01-26 09:45:00,-14085.945862577606,0.0,-14085.945862577606
2030-01-26 10:00:00,-13915.24493021346,0.0,-13915.24493021346
2030-01-26 10:15:00,-13647.186286625463,0.0,-13647.186286625463
2030-01-26 10:30:00,-13160.933572368183,0.0,-13160.933572368183
2030-01-26 10:45:00,-12637.784723345787,0.0,-12637.784723345787
2030-01-26 11:00:00,-12172.712023243963,0.0,-12172.712023243963
2030-01-26 11:15:00,-11745.622396370825,0.0,-11745.622396370825
2030-01-26 11:30:00,-10657.9447092142,0.0,-10657.9447092142
2030-01-26 11:45:00,-10794.670271302277,0.0,-10794.670271302277
2030-01-26 12:00:00,-10633.973902772464,0.0,-10633.973902772464
2030-01-26 12:15:00,-10491.817232390273,0.0,-10491.817232390273
2030-01-26 12:30:00,-9893.807773906543,0.0,-9893.807773906543
2030-01-26 12:45:00,-10360.879284074059,0.0,-10360.879284074059
2030-01-26 13:00:00,-10444.999331163468,0.0,-10444.999331163468
2030-01-26 13:15:00,-10519.36433879971,0.0,-10519.36433879971
2030-01-26 13:30:00,-10627.20247864083,0.0,-10627.20247864083
2030-01-26 13:45:00,-10886.302774383432,0.0,-10886.302774383432
2030-01-26 14:00:00,-11126.182906267419,0.0,-11126.182906267419
2030-01-26 14:15:00,-11634.589552708152,0.0,-11634.589552708152
2030-01-26 14:30:00,-12190.077192568373,0.0,-12190.077192568373
2030-01-26 14:45:00,-12820.334991117303,0.0,-12820.334991117303
2030-01-26 15:00:00,-13428.255307213698,0.0,-13428.255307213698
2030-01-26 15:15:00,-14009.996783696608,0.0,-14009.996783696608
2030-01-26 15:30:00,-14555.816195250729,0.0,-14555.816195250729
2030-01-26 15:45:00,-15081.746987148375,0.0,-15081.746987148375
2030-01-26 16:00:00,-15809.87876599074,0.0,-15809.87876599074
2030-01-26 16:15:00,-16205.047371266322,0.0,-16205.047371266322
2030-01-26 16:30:00,-16368.510813219193,0.0,-16368.510813219193
2030-01-26 16:45:00,-16393.670708385373,0.0,-16393.670708385373
2030-01-26 17:00:00,-16389.20406402958,0.0,-16389.20406402958
2030-01-26 17:15:00,-16456.284642583323,0.0,-16456.284642583323
2030-01-26 17:30:00,-16279.745113772558,0.0,-16279.745113772558
2030-01-26 17:45:00,-15974.560997459954,0.0,-15974.560997459954
2030-01-26 18:00:00,-15695.734591697426,0.0,-15695.734591697426
2030-01-26 18:15:00,-15258.23738403287,0.0,-15258.23738403287
2030-01-26 18:30:00,-15112.086394774955,0.0,-15112.086394774955
2030-01-26 18:45:00,-14945.752986998785,0.0,-14945.752986998785
2030-01-26 19:00:00,-14853.476062866555,0.0,-14853.476062866555
2030-01-26 19:15:00,-14336.768234113988,0.0,-14336.768234113988
2030-01-26 19:30:00,-13651.911840992416,0.0,-13651.911840992416
2030-01-26 19:45:00,-13206.716851987194,0.0,-13206.716851987194
2030-01-26 20:00:00,-12399.173533727053,0.0,-12399.173533727053
2030-01-26 20:15:00,-11752.442965237666,0.0,-11752.442965237666
2030-01-26 20:30:00,-11464.277300473106,0.0,-11464.277300473106
2030-01-26 20:45:00,-11366.686607189427,0.0,-11366.686607189427
2030-01-26 21:00:00,-11096.047332686809,0.0,-11096.047332686809
2030-01-26 21:15:00,-10453.027397894353,0.0,-10453.027397894353
2030-01-26 21:30:00,-9872.851940593744,0.0,-9872.851940593744
2030-01-26 21:45:00,-9470.862378256743,0.0,-9470.862378256743
2030-01-26 22:00:00,-9307.018850139095,0.0,-9307.018850139095
2030-01-26 22:15:00,-9033.481386722606,0.0,-9033.481386722606
2030-01-26 22:30:00,-8540.05756404091,0.0,-8540.05756404091
2030-01-26 22:45:00,-7899.847513465205,0.0,-7899.847513465205
2030-01-26 23:00:00,-7620.8275015467625,0.0,-7620.8275015467625
2030-01-26 23:15:00,-7038.8143736029015,0.0,-7038.8143736029015
2030-01-26 23:30:00,-6554.751776508183,0.0,-6554.751776508183
2030-01-26 23:45:00,-6036.174351210746,0.0,-6036.174351210746
2030-01-27 00:00:00,-5547.13677557353,0.0,-5547.13677557353
2030-01-27 00:15:00,-5338.278663037689,0.0,-5338.278663037689
2030-01-27 00:30:00,-5050.482231929911,0.0,-5050.482231929911
2030-01-27 00:45:00,-4828.266455682982,0.0,-4828.266455682982
2030-01-27 01:00:00,-4518.181131214806,0.0,-4518.181131214806
2030-01-27 01:15:00,-4419.89784682686,0.0,-4419.89784682686
2030-01-27 01:30:00,-4354.222472142988,0.0,-4354.222472142988
2030-01-27 01:45:00,-4124.344687040735,0.0,-4124.344687040735
2030-01-27 02:00:00,-4057.964936570328,0.0,-4057.964936570328
2030-01-27 02:15:00,-4099.754328592606,0.0,-4099.754328592606
2030-01-27 02:30:00,-4190.234055453895,0.0,-4190.234055453895
2030-01-27 02:45:00,-4072.51449424776,0.0,-4072.51449424776
2030-01-27 03:00:00,-4108.727015071943,0.0,-4108.727015071943
2030-01-27 03:15:00,-3984.9299664027058,0.0,-3984.9299664027058
2030-01-27 03:30:00,-4013.836763706393,0.0,-4013.836763706393
2030-01-27 03:45:00,-4133.683252726427,0.0,-4133.683252726427
2030-01-27 04:00:00,-4408.545948451465,0.0,-4408.545948451465
2030-01-27 04:15:00,-4505.98110720683,0.0,-4505.98110720683
2030-01-27 04:30:00,-4578.118089912885,0.0,-4578.118089912885
2030-01-27 04:45:00,-4822.313679314424,0.0,-4822.313679314424
2030-01-27 05:00:00,-5131.941860387655,0.0,-5131.941860387655
2030-01-27 05:15:00,-5327.4489655658945,0.0,-5327.4489655658945
2030-01-27 05:30:00,-5470.375052535423,0.0,-5470.375052535423
2030-01-27 05:45:00,-5869.376807078172,0.0,-5869.376807078172
2030-01-27 06:00:00,-6887.864749512581,0.0,-6887.864749512581
2030-01-27 06:15:00,-7713.355429985055,0.0,-7713.355429985055
2030-01-27 06:30:00,-8499.519053780314,0.0,-8499.519053780314
2030-01-27 06:45:00,-9174.084440186585,0.0,-9174.084440186585
2030-01-27 07:00:00,-9936.816407314422,0.0,-9936.816407314422
2030-01-27 07:15:00,-10374.473054038252,0.0,-10374.473054038252
2030-01-27 07:30:00,-10712.169279139525,0.0,-10712.169279139525
2030-01-27 07:45:00,-11041.615630802473,0.0,-11041.615630802473
2030-01-27 08:00:00,-11527.361068961676,0.0,-11527.361068961676
2030-01-27 08:15:00,-11671.674757531302,0.0,-11671.674757531302
2030-01-27 08:30:00,-11556.74236795105,0.0,-11556.74236795105
2030-01-27 08:45:00,-11514.476194420562,0.0,-11514.476194420562
2030-01-27 09:00:00,-10950.583298381776,0.0,-10950.583298381776
2030-01-27 09:15:00,-10545.777023617242,0.0,-10545.777023617242
2030-01-27 09:30:00,-10311.268787876881,0.0,-10311.268787876881
2030-01-27 09:45:00,-10021.994099902844,0.0,-10021.994099902844
2030-01-27 10:00:00,-9577.213064809092,0.0,-9577.213064809092
2030-01-27 10:15:00,-8933.409755329696,0.0,-8933.409755329696
2030-01-27 10:30:00,-8219.954800899726,0.0,-8219.954800899726
2030-01-27 10:45:00,-7826.181593845187,0.0,-7826.181593845187
2030-01-27 11:00:00,-7256.928311440119,0.0,-7256.928311440119
2030-01-27 11:15:00,-7070.54271937556,0.0,-7070.54271937556
2030-01-27 11:30:00,-6879.688013392828,0.0,-6879.688013392828
2030-01-27 11:45:00,-6650.262488957978,0.0,-6650.262488957978
2030-01-27 12:00:00,-6392.832808035939,0.0,-6392.832808035939
2030-01-27 12:15:00,-6313.491982793734,0.0,-6313.491982793734
2030-01-27 12:30:00,-6303.642616489582,0.0,-6303.642616489582
2030-01-27 12:45:00,-6683.840085648557,0.0,-6683.840085648557
2030-01-27 13:00:00,-6645.446375909334,0.0,-6645.446375909334
2030-01-27 13:15:00,-6356.096375873891,0.0,-6356.096375873891
2030-01-27 13:30:00,-6348.471606756182,0.0,-6348.471606756182
2030-01-27 13:45:00,-6236.570497265351,0.0,-6236.570497265351
2030-01-27 14:00:00,-6156.3754553639665,0.0,-6156.3754553639665
2030-01-27 14:15:00,-6182.292668299393,0.0,-6182.292668299393
2030-01-27 14:30:00,-6736.621761397157,0.0,-6736.621761397157
2030-01-27 14:45:00,-7337.876327862568,0.0,-7337.876327862568
2030-01-27 15:00:00,-7836.729905634747,0.0,-7836.729905634747
2030-01-27 15:15:00,-8259.62742629314,0.0,-8259.62742629314
2030-01-27 15:30:00,-8661.513576036914,0.0,-8661.513576036914
2030-01-27 15:45:00,-9174.142041828854,0.0,-9174.142041828854
2030-01-27 16:00:00,-9734.307179052072,0.0,-9734.307179052072
2030-01-27 16:15:00,-10392.424914556259,0.0,-10392.424914556259
2030-01-27 16:30:00,-11059.8940133043,0.0,-11059.8940133043
2030-01-27 16:45:00,-11529.62611780754,0.0,-11529.62611780754
2030-01-27 17:00:00,-11919.544592963852,0.0,-11919.544592963852
2030-01-27 17:15:00,-12286.029147864561,0.0,-12286.029147864561
2030-01-27 17:30:00,-12507.999148950468,0.0,-12507.999148950468
2030-01-27 17:45:00,-12849.1562985261,0.0,-12849.1562985261
2030-01-27 18:00:00,-13051.219462987581,0.0,-13051.219462987581
2030-01-27 18:15:00,-13053.965721873948,0.0,-13053.965721873948
2030-01-27 18:30:00,-13200.176972101963,0.0,-13200.176972101963
2030-01-27 18:45:00,-13285.505305905852,0.0,-13285.505305905852
2030-01-27 19:00:00,-13232.518361343831,0.0,-13232.518361343831
2030-01-27 19:15:00,-13245.740353442614,0.0,-13245.740353442614
2030-01-27 19:30:00,-13281.70274161315,0.0,-13281.70274161315
2030-01-27 19:45:00,-13141.155771532774,0.0,-13141.155771532774
2030-01-27 20:00:00,-12715.959641323576,0.0,-12715.959641323576
2030-01-27 20:15:00,-12678.000810760666,0.0,-12678.000810760666
2030-01-27 20:30:00,-12665.677624006177,0.0,-12665.677624006177
2030-01-27 20:45:00,-12539.18646185425,0.0,-12539.18646185425
2030-01-27 21:00:00,-12403.023670355236,0.0,-12403.023670355236
2030-01-27 21:15:00,-12328.7992382063,0.0,-12328.7992382063
2030-01-27 21:30:00,-12274.17163449055,0.0,-12274.17163449055
2030-01-27 21:45:00,-12015.24753970144,0.0,-12015.24753970144
2030-01-27 22:00:00,-12065.870119361372,0.0,-12065.870119361372
2030-01-27 22:15:00,-11840.98629564825,0.0,-11840.98629564825
2030-01-27 22:30:00,-11489.473779068261,0.0,-11489.473779068261
2030-01-27 22:45:00,-11179.435351012207,0.0,-11179.435351012207
2030-01-27 23:00:00,-10827.09046565413,0.0,-10827.09046565413
2030-01-27 23:15:00,-10757.84600865167,0.0,-10757.84600865167
2030-01-27 23:30:00,-10575.030473892852,0.0,-10575.030473892852
2030-01-27 23:45:00,-10171.211154290631,0.0,-10171.211154290631
2030-01-28 00:00:00,-9668.055109052293,0.0,-9668.055109052293
2030-01-28 00:15:00,-9307.721073645745,0.0,-9307.721073645745
2030-01-28 00:30:00,-8812.136869207514,0.0,-8812.136869207514
2030-01-28 00:45:00,-8493.896864615304,0.0,-8493.896864615304
2030-01-28 01:00:00,-8162.968077255638,0.0,-8162.968077255638
2030-01-28 01:15:00,-7731.488999213472,0.0,-7731.488999213472
2030-01-28 01:30:00,-7005.921377022925,0.0,-7005.921377022925
2030-01-28 01:45:00,-6432.703412674504,0.0,-6432.703412674504
2030-01-28 02:00:00,-6363.7724423537675,0.0,-6363.7724423537675
2030-01-28 02:15:00,-6353.545270951983,0.0,-6353.545270951983
2030-01-28 02:30:00,-6258.43747196139,0.0,-6258.43747196139
2030-01-28 02:45:00,-6475.2868030011305,0.0,-6475.2868030011305
2030-01-28 03:00:00,-6630.421941459095,0.0,-6630.421941459095
2030-01-28 03:15:00,-6677.040520594548,0.0,-6677.040520594548
2030-01-28 03:30:00,-6469.141397633317,0.0,-6469.141397633317
2030-01-28 03:45:00,-6153.894290718719,0.0,-6153.894290718719
2030-01-28 04:00:00,-5865.9844017661835,0.0,-5865.9844017661835
2030-01-28 04:15:00,-5553.625511717744,0.0,-5553.625511717744
2030-01-28 04:30:00,-5276.275280497679,0.0,-5276.275280497679
2030-01-28 04:45:00,-4938.0355810817455,0.0,-4938.0355810817455
2030-01-28 05:00:00,-4742.903265480476,0.0,-4742.903265480476
2030-01-28 05:15:00,-4849.807658385735,0.0,-4849.807658385735
2030-01-28 05:30:00,-4759.47405501343,0.0,-4759.47405501343
2030-01-28 05:45:00,-4848.745125194451,0.0,-4848.745125194451
2030-01-28 06:00:00,-5023.776443738694,0.0,-5023.776443738694
2030-01-28 06:15:00,-5367.738218795774,0.0,-5367.738218795774
2030-01-28 06:30:00,-5845.297273576862,0.0,-5845.297273576862
2030-01-28 06:45:00,-6229.648547939822,0.0,-6229.648547939822
2030-01-28 07:00:00,-6650.791557907896,0.0,-6650.791557907896
2030-01-28 07:15:00,-6911.284064252619,0.0,-6911.284064252619
2030-01-28 07:30:00,-7150.700877148356,0.0,-7150.700877148356
2030-01-28 07:45:00,-7344.219469627171,0.0,-7344.219469627171
2030-01-28 08:00:00,-7907.643146695376,0.0,-7907.643146695376
2030-01-28 08:15:00,-8610.24832590201,0.0,-8610.24832590201
2030-01-28 08:30:00,-8982.825814237778,0.0,-8982.825814237778
2030-01-28 08:45:00,-9085.125147055285,0.0,-9085.125147055285
2030-01-28 09:00:00,-9390.151221373779,0.0,-9390.151221373779
2030-01-28 09:15:00,-9276.997465354156,0.0,-9276.997465354156
2030-01-28 09:30:00,-9236.96568519552,0.0,-9236.96568519552
2030-01-28 09:45:00,-9459.284532238442,0.0,-9459.284532238442
2030-01-28 10:00:00,-9676.622942507121,0.0,-9676.622942507121
2030-01-28 10:15:00,-9818.267030732048,0.0,-9818.267030732048
2030-01-28 10:30:00,-10034.779138995747,0.0,-10034.779138995747
2030-01-28 10:45:00,-9927.689900341826,0.0,-9927.689900341826
2030-01-28 11:00:00,-10043.562477291816,0.0,-10043.562477291816
2030-01-28 11:15:00,-10197.2290855553,0.0,-10197.2290855553
2030-01-28 11:30:00,-10007.507061285158,0.0,-10007.507061285158
2030-01-28 11:45:00,-9851.773635849213,0.0,-9851.773635849213
2030-01-28 12:00:00,-9852.10537258274,0.0,-9852.10537258274
2030-01-28 12:15:00,-10050.136854897288,0.0,-10050.136854897288
2030-01-28 12:30:00,-10164.41448989738,0.0,-10164.41448989738
2030-01-28 12:45:00,-10227.688609034525,0.0,-10227.688609034525
2030-01-28 13:00:00,-10251.136382245455,0.0,-10251.136382245455
2030-01-28 13:15:00,-9571.165620483633,0.0,-9571.165620483633
2030-01-28 13:30:00,-8550.081806179202,0.0,-8550.081806179202
2030-01-28 13:45:00,-8600.434522666295,0.0,-8600.434522666295
2030-01-28 14:00:00,-8750.128689502902,0.0,-8750.128689502902
2030-01-28 14:15:00,-8416.083309667774,0.0,-8416.083309667774
2030-01-28 14:30:00,-7981.717128644712,0.0,-7981.717128644712
2030-01-28 14:45:00,-7573.885983127482,0.0,-7573.885983127482
2030-01-28 15:00:00,-7605.143574346446,0.0,-7605.143574346446
2030-01-28 15:15:00,-8143.691785520263,0.0,-8143.691785520263
2030-01-28 15:30:00,-8267.313889857945,0.0,-8267.313889857945
2030-01-28 15:45:00,-8461.7288063057,0.0,-8461.7288063057
2030-01-28 16:00:00,-8611.455947411694,0.0,-8611.455947411694
2030-01-28 16:15:00,-8961.348103224958,0.0,-8961.348103224958
2030-01-28 16:30:00,-9278.080678232785,0.0,-9278.080678232785
2030-01-28 16:45:00,-9673.703272955401,0.0,-9673.703272955401
2030-01-28 17:00:00,-9738.041801054118,0.0,-9738.041801054118
2030-01-28 17:15:00,-10170.495583027252,0.0,-10170.495583027252
2030-01-28 17:30:00,-10839.195859017233,0.0,-10839.195859017233
2030-01-28 17:45:00,-10511.928795843385,0.0,-10511.928795843385
2030-01-28 18:00:00,-10393.925447626849,0.0,-10393.925447626849
2030-01-28 18:15:00,-10370.225093411016,0.0,-10370.225093411016
2030-01-28 18:30:00,-10180.645069153714,0.0,-10180.645069153714
2030-01-28 18:45:00,-9919.07216153986,0.0,-9919.07216153986
2030-01-28 19:00:00,-9738.734950418288,0.0,-9738.734950418288
2030-01-28 19:15:00,-9436.203862403934,0.0,-9436.203862403934
2030-01-28 19:30:00,-9126.212935290974,0.0,-9126.212935290974
2030-01-28 19:45:00,-8671.962298147286,0.0,-8671.962298147286
2030-01-28 20:00:00,-8256.193310619235,0.0,-8256.193310619235
2030-01-28 20:15:00,-7851.884073986803,0.0,-7851.884073986803
2030-01-28 20:30:00,-7508.50556425029,0.0,-7508.50556425029
2030-01-28 20:45:00,-7152.061506977203,0.0,-7152.061506977203
2030-01-28 21:00:00,-7095.41569870043,0.0,-7095.41569870043
2030-01-28 21:15:00,-7170.191445987926,0.0,-7170.191445987926
2030-01-28 21:30:00,-7282.492980176605,0.0,-7282.492980176605
2030-01-28 21:45:00,-7285.436821656771,0.0,-7285.436821656771
2030-01-28 22:00:00,-7228.93750377357,0.0,-7228.93750377357
2030-01-28 22:15:00,-7152.526569360307,0.0,-7152.526569360307
2030-01-28 22:30:00,-6929.12741295002,0.0,-6929.12741295002
2030-01-28 22:45:00,-6667.620815359936,0.0,-6667.620815359936
2030-01-28 23:00:00,-6257.252606641516,0.0,-6257.252606641516
2030-01-28 23:15:00,-5791.822024244388,0.0,-5791.822024244388
2030-01-28 23:30:00,-5434.498601763895,0.0,-5434.498601763895
2030-01-28 23:45:00,-5196.664587470083,0.0,-5196.664587470083
2030-01-29 00:00:00,-4661.207256508782,0.0,-4661.207256508782
2030-01-29 00:15:00,-4374.835350331388,0.0,-4374.835350331388
2030-01-29 00:30:00,-4236.840640636383,0.0,-4236.840640636383
2030-01-29 00:45:00,-4357.2173292544885,0.0,-4357.2173292544885
2030-01-29 01:00:00,-4396.932453762838,0.0,-4396.932453762838
2030-01-29 01:15:00,-3826.210155588351,0.0,-3826.210155588351
2030-01-29 01:30:00,-3464.20514317957,0.0,-3464.20514317957
2030-01-29 01:45:00,-3413.5207906608503,0.0,-3413.5207906608503
2030-01-29 02:00:00,-3422.2309211574957,0.0,-3422.2309211574957
2030-01-29 02:15:00,-3252.6167429653124,0.0,-3252.6167429653124
2030-01-29 02:30:00,-2926.163689930476,0.0,-2926.163689930476
2030-01-29 02:45:00,-2836.532322820978,0.0,-2836.532322820978
2030-01-29 03:00:00,-2658.9915071306878,0.0,-2658.9915071306878
2030-01-29 03:15:00,-2591.3815217863503,0.0,-2591.3815217863503
2030-01-29 03:30:00,-2452.228339851965,0.0,-2452.228339851965
2030-01-29 03:45:00,-2332.2792329281,0.0,-2332.2792329281
2030-01-29 04:00:00,-2234.612364177383,0.0,-2234.612364177383
2030-01-29 04:15:00,-2141.267007837285,0.0,-2141.267007837285
2030-01-29 04:30:00,-2085.6817518716434,0.0,-2085.6817518716434
2030-01-29 04:45:00,-1833.7936357739036,0.0,-1833.7936357739036
2030-01-29 05:00:00,-1623.99241643001,0.0,-1623.99241643001
2030-01-29 05:15:00,-1500.2483377300814,0.0,-1500.2483377300814
2030-01-29 05:30:00,-1410.968826313676,0.0,-1410.968826313676
2030-01-29 05:45:00,-1166.46009523865,0.0,-1166.46009523865
2030-01-29 06:00:00,-1290.3549259325118,0.0,-1290.3549259325118
2030-01-29 06:15:00,-1361.902774495833,0.0,-1361.902774495833
2030-01-29 06:30:00,-1388.1072667393182,0.0,-1388.1072667393182
2030-01-29 06:45:00,-1176.6192211006673,0.0,-1176.6192211006673
2030-01-29 07:00:00,-1034.9622156079822,0.0,-1034.9622156079822
2030-01-29 07:15:00,-790.2835638044744,0.0,-790.2835638044744
2030-01-29 07:30:00,-864.3130219185186,0.0,-864.3130219185186
2030-01-29 07:45:00,-837.8150499217809,0.0,-837.8150499217809
2030-01-29 08:00:00,-865.0203208249168,0.0,-865.0203208249168
2030-01-29 08:15:00,-771.0748264865215,0.0,-771.0748264865215
2030-01-29 08:30:00,-709.5655993121654,0.0,-709.5655993121654
2030-01-29 08:45:00,-554.8475798922591,0.0,-554.8475798922591
2030-01-29 09:00:00,-658.1114457939439,0.0,-658.1114457939439
2030-01-29 09:15:00,-470.51454392099185,0.0,-470.51454392099185
2030-01-29 09:30:00,-203.95755942074538,0.0,-203.95755942074538
2030-01-29 09:45:00,136.64890432915854,136.64890432915854,0.0
2030-01-29 10:00:00,315.74117441166163,315.74117441166163,0.0
2030-01-29 10:15:00,418.07801988048595,418.07801988048595,0.0
2030-01-29 10:30:00,483.0342112444923,483.0342112444923,0.0
2030-01-29 10:45:00,744.1639727354341,744.1639727354341,0.0
2030-01-29 11:00:00,1026.5868418537611,1026.5868418537611,0.0
2030-01-29 11:15:00,1261.5600258816448,1261.5600258816448,0.0
2030-01-29 11:30:00,1416.9772994664272,1416.9772994664272,0.0
2030-01-29 11:45:00,1878.564730234899,1878.564730234899,0.0
2030-01-29 12:00:00,2158.083408297418,2158.083408297418,0.0
2030-01-29 12:15:00,2484.9795397361886,2484.9795397361886,0.0
2030-01-29 12:30:00,2648.860849664088,2648.860849664088,0.0
2030-01-29 12:45:00,3148.6052106399293,3148.6052106399293,0.0
2030-01-29 13:00:00,3421.965123167567,3421.965123167567,0.0
2030-01-29 13:15:00,3691.6272904816033,3691.6272904816033,0.0
