,Datum,Gesamtverbrauch,Year,Time,Month,Year Month,Year Month Day,Day,Weekday,Week
23962,2030-09-07 15:30:00,3773.7594880000015,2030,15:30:00,Sep,2030 09,2030 09 07,07,6,35
23963,2030-09-07 15:45:00,3763.4048000000003,2030,15:45:00,Sep,2030 09,2030 09 07,07,6,35
23964,2030-09-07 16:00:00,3746.299904000002,2030,16:00:00,Sep,2030 09,2030 09 07,07,6,35
23965,2030-09-07 16:15:00,3725.7871360000013,2030,16:15:00,Sep,2030 09,2030 09 07,07,6,35
23966,2030-09-07 16:30:00,3703.046144000001,2030,16:30:00,Sep,2030 09,2030 09 07,07,6,35
23967,2030-09-07 16:45:00,3687.972864000001,2030,16:45:00,Sep,2030 09,2030 09 07,07,6,35
23968,2030-09-07 17:00:00,3727.6221440000018,2030,17:00:00,Sep,2030 09,2030 09 07,07,6,35
23969,2030-09-07 17:15:00,3741.384704000002,2030,17:15:00,Sep,2030 09,2030 09 07,07,6,35
23970,2030-09-07 17:30:00,3741.515776000001,2030,17:30:00,Sep,2030 09,2030 09 07,07,6,35
23971,2030-09-07 17:45:00,3762.0940800000008,2030,17:45:00,Sep,2030 09,2030 09 07,07,6,35
23972,2030-09-07 18:00:00,3787.718656000001,2030,18:00:00,Sep,2030 09,2030 09 07,07,6,35
23973,2030-09-07 18:15:00,3769.040896000001,2030,18:15:00,Sep,2030 09,2030 09 07,07,6,35
23974,2030-09-07 18:30:00,3778.805760000001,2030,18:30:00,Sep,2030 09,2030 09 07,07,6,35
23975,2030-09-07 18:45:00,3789.6192000000005,2030,18:45:00,Sep,2030 09,2030 09 07,07,6,35
23976,2030-09-07 19:00:00,3765.895168000001,2030,19:00:00,Sep,2030 09,2030 09 07,07,6,35
23977,2030-09-07 19:15:00,3769.4341120000013,2030,19:15:00,Sep,2030 09,2030 09 07,07,6,35
23978,2030-09-07 19:30:00,3753.050112000001,2030,19:30:00,Sep,2030 09,2030 09 07,07,6,35
23979,2030-09-07 19:45:00,3737.845760000001,2030,19:45:00,Sep,2030 09,2030 09 07,07,6,35
23980,2030-09-07 20:00:00,3756.064768000001,2030,20:00:00,Sep,2030 09,2030 09 07,07,6,35
23981,2030-09-07 20:15:00,3749.380096000001,2030,20:15:00,Sep,2030 09,2030 09 07,07,6,35
23982,2030-09-07 20:30:00,3741.4502400000006,2030,20:30:00,Sep,2030 09,2030 09 07,07,6,35
23983,2030-09-07 20:45:00,3703.4393600000003,2030,20:45:00,Sep,2030 09,2030 09 07,07,6,35
23984,2030-09-07 21:00:00,3641.573376000001,2030,21:00:00,Sep,2030 09,2030 09 07,07,6,35
23985,2030-09-07 21:15:00,3602.055168000001,2030,21:15:00,Sep,2030 09,2030 09 07,07,6,35
23986,2030-09-07 21:30:00,3534.6186240000006,2030,21:30:00,Sep,2030 09,2030 09 07,07,6,35
23987,2030-09-07 21:45:00,3441.426432000001,2030,21:45:00,Sep,2030 09,2030 09 07,07,6,35
23988,2030-09-07 22:00:00,3380.346880000001,2030,22:00:00,Sep,2030 09,2030 09 07,07,6,35
23989,2030-09-07 22:15:00,3320.905728,2030,22:15:00,Sep,2030 09,2030 09 07,07,6,35
23990,2030-09-07 22:30:00,3268.476928000001,2030,22:30:00,Sep,2030 09,2030 09 07,07,6,35
23991,2030-09-07 22:45:00,3201.957888000001,2030,22:45:00,Sep,2030 09,2030 09 07,07,6,35
23992,2030-09-07 23:00:00,3113.287680000001,2030,23:00:00,Sep,2030 09,2030 09 07,07,6,35
23993,2030-09-07 23:15:00,3064.070144000001,2030,23:15:00,Sep,2030 09,2030 09 07,07,6,35
23994,2030-09-07 23:30:00,3010.461696000001,2030,23:30:00,Sep,2030 09,2030 09 07,07,6,35
23995,2030-09-07 23:45:00,2987.589632000001,2030,23:45:00,Sep,2030 09,2030 09 07,07,6,35
23996,2030-09-08 00:00:00,2936.078336000001,2030,00:00:00,Sep,2030 09,2030 09 08,08,7,35
23997,2030-09-08 00:15:00,2884.5015040000017,2030,00:15:00,Sep,2030 09,2030 09 08,08,7,35
23998,2030-09-08 00:30:00,2857.631744000001,2030,00:30:00,Sep,2030 09,2030 09 08,08,7,35
23999,2030-09-08 00:45:00,2824.011776000001,2030,00:45:00,Sep,2030 09,2030 09 08,08,7,35
24000,2030-09-08 01:00:00,2803.1713280000004,2030,01:00:00,Sep,2030 09,2030 09 08,08,7,35
24001,2030-09-08 01:15:00,2762.7356160000013,2030,01:15:00,Sep,2030 09,2030 09 08,08,7,35
24002,2030-09-08 01:30:00,2740.4533760000013,2030,01:30:00,Sep,2030 09,2030 09 08,08,7,35
24003,2030-09-08 01:45:00,2734.096384000001,2030,01:45:00,Sep,2030 09,2030 09 08,08,7,35
24004,2030-09-08 02:00:00,2714.3700480000007,2030,02:00:00,Sep,2030 09,2030 09 08,08,7,35
24005,2030-09-08 02:15:00,2691.825664000001,2030,02:15:00,Sep,2030 09,2030 09 08,08,7,35
24006,2030-09-08 02:30:00,2693.595136000001,2030,02:30:00,Sep,2030 09,2030 09 08,08,7,35
24007,2030-09-08 02:45:00,2681.6020480000007,2030,02:45:00,Sep,2030 09,2030 09 08,08,7,35
24008,2030-09-08 03:00:00,2681.339904000001,2030,03:00:00,Sep,2030 09,2030 09 08,08,7,35
24009,2030-09-08 03:15:00,2675.834880000001,2030,03:15:00,Sep,2030 09,2030 09 08,08,7,35
24010,2030-09-08 03:30:00,2678.4563200000007,2030,03:30:00,Sep,2030 09,2030 09 08,08,7,35
24011,2030-09-08 03:45:00,2677.800960000001,2030,03:45:00,Sep,2030 09,2030 09 08,08,7,35
24012,2030-09-08 04:00:00,2712.666112000001,2030,04:00:00,Sep,2030 09,2030 09 08,08,7,35
24013,2030-09-08 04:15:00,2712.4039680000005,2030,04:15:00,Sep,2030 09,2030 09 08,08,7,35
24014,2030-09-08 04:30:00,2735.603712000001,2030,04:30:00,Sep,2030 09,2030 09 08,08,7,35
24015,2030-09-08 04:45:00,2764.111872,2030,04:45:00,Sep,2030 09,2030 09 08,08,7,35
24016,2030-09-08 05:00:00,2831.2862720000003,2030,05:00:00,Sep,2030 09,2030 09 08,08,7,35
24017,2030-09-08 05:15:00,2864.185344000001,2030,05:15:00,Sep,2030 09,2030 09 08,08,7,35
24018,2030-09-08 05:30:00,2940.207104000001,2030,05:30:00,Sep,2030 09,2030 09 08,08,7,35
24019,2030-09-08 05:45:00,3040.7393280000006,2030,05:45:00,Sep,2030 09,2030 09 08,08,7,35
24020,2030-09-08 06:00:00,3238.1337600000006,2030,06:00:00,Sep,2030 09,2030 09 08,08,7,35
24021,2030-09-08 06:15:00,3350.3969280000015,2030,06:15:00,Sep,2030 09,2030 09 08,08,7,35
24022,2030-09-08 06:30:00,3420.3238400000005,2030,06:30:00,Sep,2030 09,2030 09 08,08,7,35
24023,2030-09-08 06:45:00,3464.8883200000005,2030,06:45:00,Sep,2030 09,2030 09 08,08,7,35
24024,2030-09-08 07:00:00,3558.4737280000004,2030,07:00:00,Sep,2030 09,2030 09 08,08,7,35
24025,2030-09-08 07:15:00,3618.8979200000012,2030,07:15:00,Sep,2030 09,2030 09 08,08,7,35
24026,2030-09-08 07:30:00,3682.3367680000006,2030,07:30:00,Sep,2030 09,2030 09 08,08,7,35
24027,2030-09-08 07:45:00,3737.1904000000004,2030,07:45:00,Sep,2030 09,2030 09 08,08,7,35
24028,2030-09-08 08:00:00,3799.5151360000013,2030,08:00:00,Sep,2030 09,2030 09 08,08,7,35
24029,2030-09-08 08:15:00,3851.0919680000006,2030,08:15:00,Sep,2030 09,2030 09 08,08,7,35
24030,2030-09-08 08:30:00,3890.872320000001,2030,08:30:00,Sep,2030 09,2030 09 08,08,7,35
24031,2030-09-08 08:45:00,3919.5115520000018,2030,08:45:00,Sep,2030 09,2030 09 08,08,7,35
24032,2030-09-08 09:00:00,3906.076672000001,2030,09:00:00,Sep,2030 09,2030 09 08,08,7,35
24033,2030-09-08 09:15:00,3924.230144000001,2030,09:15:00,Sep,2030 09,2030 09 08,08,7,35
24034,2030-09-08 09:30:00,3942.0559360000016,2030,09:30:00,Sep,2030 09,2030 09 08,08,7,35
24035,2030-09-08 09:45:00,3938.0582400000008,2030,09:45:00,Sep,2030 09,2030 09 08,08,7,35
24036,2030-09-08 10:00:00,3935.8955520000013,2030,10:00:00,Sep,2030 09,2030 09 08,08,7,35
24037,2030-09-08 10:15:00,3938.189312000002,2030,10:15:00,Sep,2030 09,2030 09 08,08,7,35
24038,2030-09-08 10:30:00,3952.6072320000017,2030,10:30:00,Sep,2030 09,2030 09 08,08,7,35
24039,2030-09-08 10:45:00,3964.5347840000013,2030,10:45:00,Sep,2030 09,2030 09 08,08,7,35
24040,2030-09-08 11:00:00,3957.9156480000006,2030,11:00:00,Sep,2030 09,2030 09 08,08,7,35
24041,2030-09-08 11:15:00,3963.4862080000016,2030,11:15:00,Sep,2030 09,2030 09 08,08,7,35
24042,2030-09-08 11:30:00,3967.942656000001,2030,11:30:00,Sep,2030 09,2030 09 08,08,7,35
24043,2030-09-08 11:45:00,3977.9041280000006,2030,11:45:00,Sep,2030 09,2030 09 08,08,7,35
24044,2030-09-08 12:00:00,3953.1315200000013,2030,12:00:00,Sep,2030 09,2030 09 08,08,7,35
24045,2030-09-08 12:15:00,3931.8978560000014,2030,12:15:00,Sep,2030 09,2030 09 08,08,7,35
24046,2030-09-08 12:30:00,3913.4822400000007,2030,12:30:00,Sep,2030 09,2030 09 08,08,7,35
24047,2030-09-08 12:45:00,3883.466752000001,2030,12:45:00,Sep,2030 09,2030 09 08,08,7,35
24048,2030-09-08 13:00:00,3867.4104320000015,2030,13:00:00,Sep,2030 09,2030 09 08,08,7,35
24049,2030-09-08 13:15:00,3831.496704000001,2030,13:15:00,Sep,2030 09,2030 09 08,08,7,35
24050,2030-09-08 13:30:00,3791.781888000001,2030,13:30:00,Sep,2030 09,2030 09 08,08,7,35
24051,2030-09-08 13:45:00,3739.5496960000014,2030,13:45:00,Sep,2030 09,2030 09 08,08,7,35
24052,2030-09-08 14:00:00,3719.036928000001,2030,14:00:00,Sep,2030 09,2030 09 08,08,7,35
24053,2030-09-08 14:15:00,3704.094720000001,2030,14:15:00,Sep,2030 09,2030 09 08,08,7,35
24054,2030-09-08 14:30:00,3692.29824,2030,14:30:00,Sep,2030 09,2030 09 08,08,7,35
24055,2030-09-08 14:45:00,3659.530240000001,2030,14:45:00,Sep,2030 09,2030 09 08,08,7,35
24056,2030-09-08 15:00:00,3666.9358080000015,2030,15:00:00,Sep,2030 09,2030 09 08,08,7,35
24057,2030-09-08 15:15:00,3642.5564160000013,2030,15:15:00,Sep,2030 09,2030 09 08,08,7,35
24058,2030-09-08 15:30:00,3622.5024000000008,2030,15:30:00,Sep,2030 09,2030 09 08,08,7,35
24059,2030-09-08 15:45:00,3611.885568,2030,15:45:00,Sep,2030 09,2030 09 08,08,7,35
24060,2030-09-08 16:00:00,3568.566272000002,2030,16:00:00,Sep,2030 09,2030 09 08,08,7,35
24061,2030-09-08 16:15:00,3553.8862080000017,2030,16:15:00,Sep,2030 09,2030 09 08,08,7,35
24062,2030-09-08 16:30:00,3571.6464640000013,2030,16:30:00,Sep,2030 09,2030 09 08,08,7,35
24063,2030-09-08 16:45:00,3599.8269440000013,2030,16:45:00,Sep,2030 09,2030 09 08,08,7,35
24064,2030-09-08 17:00:00,3605.6596480000007,2030,17:00:00,Sep,2030 09,2030 09 08,08,7,35
24065,2030-09-08 17:15:00,3591.045120000001,2030,17:15:00,Sep,2030 09,2030 09 08,08,7,35
24066,2030-09-08 17:30:00,3609.133056000001,2030,17:30:00,Sep,2030 09,2030 09 08,08,7,35
24067,2030-09-08 17:45:00,3615.555584000001,2030,17:45:00,Sep,2030 09,2030 09 08,08,7,35
24068,2030-09-08 18:00:00,3626.041344000001,2030,18:00:00,Sep,2030 09,2030 09 08,08,7,35
24069,2030-09-08 18:15:00,3615.686656000001,2030,18:15:00,Sep,2030 09,2030 09 08,08,7,35
24070,2030-09-08 18:30:00,3615.752192000002,2030,18:30:00,Sep,2030 09,2030 09 08,08,7,35
24071,2030-09-08 18:45:00,3608.8709120000008,2030,18:45:00,Sep,2030 09,2030 09 08,08,7,35
24072,2030-09-08 19:00:00,3611.9511040000016,2030,19:00:00,Sep,2030 09,2030 09 08,08,7,35
24073,2030-09-08 19:15:00,3600.9410560000015,2030,19:15:00,Sep,2030 09,2030 09 08,08,7,35
24074,2030-09-08 19:30:00,3596.5501440000016,2030,19:30:00,Sep,2030 09,2030 09 08,08,7,35
24075,2030-09-08 19:45:00,3598.647296000001,2030,19:45:00,Sep,2030 09,2030 09 08,08,7,35
24076,2030-09-08 20:00:00,3581.4113280000006,2030,20:00:00,Sep,2030 09,2030 09 08,08,7,35
24077,2030-09-08 20:15:00,3578.9209600000013,2030,20:15:00,Sep,2030 09,2030 09 08,08,7,35
24078,2030-09-08 20:30:00,3555.196928000001,2030,20:30:00,Sep,2030 09,2030 09 08,08,7,35
24079,2030-09-08 20:45:00,3501.850624000001,2030,20:45:00,Sep,2030 09,2030 09 08,08,7,35
24080,2030-09-08 21:00:00,3436.0524800000007,2030,21:00:00,Sep,2030 09,2030 09 08,08,7,35
24081,2030-09-08 21:15:00,3397.1896320000014,2030,21:15:00,Sep,2030 09,2030 09 08,08,7,35
24082,2030-09-08 21:30:00,3325.362176000001,2030,21:30:00,Sep,2030 09,2030 09 08,08,7,35
24083,2030-09-08 21:45:00,3275.3582080000015,2030,21:45:00,Sep,2030 09,2030 09 08,08,7,35
24084,2030-09-08 22:00:00,3208.511488000001,2030,22:00:00,Sep,2030 09,2030 09 08,08,7,35
24085,2030-09-08 22:15:00,3148.4805120000005,2030,22:15:00,Sep,2030 09,2030 09 08,08,7,35
24086,2030-09-08 22:30:00,3082.3546880000013,2030,22:30:00,Sep,2030 09,2030 09 08,08,7,35
24087,2030-09-08 22:45:00,3038.773248000001,2030,22:45:00,Sep,2030 09,2030 09 08,08,7,35
24088,2030-09-08 23:00:00,2971.6643840000006,2030,23:00:00,Sep,2030 09,2030 09 08,08,7,35
24089,2030-09-08 23:15:00,2936.3404800000008,2030,23:15:00,Sep,2030 09,2030 09 08,08,7,35
24090,2030-09-08 23:30:00,2880.8314880000007,2030,23:30:00,Sep,2030 09,2030 09 08,08,7,35
24091,2030-09-08 23:45:00,2845.9008000000003,2030,23:45:00,Sep,2030 09,2030 09 08,08,7,35
24092,2030-09-09 00:00:00,2818.7033600000013,2030,00:00:00,Sep,2030 09,2030 09 09,09,1,36
24093,2030-09-09 00:15:00,2766.9299200000005,2030,00:15:00,Sep,2030 09,2030 09 09,09,1,36
24094,2030-09-09 00:30:00,2731.147264000001,2030,00:30:00,Sep,2030 09,2030 09 09,09,1,36
24095,2030-09-09 00:45:00,2697.7239040000013,2030,00:45:00,Sep,2030 09,2030 09 09,09,1,36
24096,2030-09-09 01:00:00,2669.215744000001,2030,01:00:00,Sep,2030 09,2030 09 09,09,1,36
24097,2030-09-09 01:15:00,2626.0930560000006,2030,01:15:00,Sep,2030 09,2030 09 09,09,1,36
24098,2030-09-09 01:30:00,2609.4469120000012,2030,01:30:00,Sep,2030 09,2030 09 09,09,1,36
24099,2030-09-09 01:45:00,2579.3658880000003,2030,01:45:00,Sep,2030 09,2030 09 09,09,1,36
24100,2030-09-09 02:00:00,2534.211584000001,2030,02:00:00,Sep,2030 09,2030 09 09,09,1,36
24101,2030-09-09 02:15:00,2526.150656000001,2030,02:15:00,Sep,2030 09,2030 09 09,09,1,36
24102,2030-09-09 02:30:00,2519.465984000001,2030,02:30:00,Sep,2030 09,2030 09 09,09,1,36
24103,2030-09-09 02:45:00,2506.0966400000007,2030,02:45:00,Sep,2030 09,2030 09 09,09,1,36
24104,2030-09-09 03:00:00,2496.856064000001,2030,03:00:00,Sep,2030 09,2030 09 09,09,1,36
24105,2030-09-09 03:15:00,2485.2561920000007,2030,03:15:00,Sep,2030 09,2030 09 09,09,1,36
24106,2030-09-09 03:30:00,2464.546816000001,2030,03:30:00,Sep,2030 09,2030 09 09,09,1,36
24107,2030-09-09 03:45:00,2467.7580800000005,2030,03:45:00,Sep,2030 09,2030 09 09,09,1,36
24108,2030-09-09 04:00:00,2469.593088000001,2030,04:00:00,Sep,2030 09,2030 09 09,09,1,36
24109,2030-09-09 04:15:00,2461.663232000001,2030,04:15:00,Sep,2030 09,2030 09 09,09,1,36
24110,2030-09-09 04:30:00,2466.381824000001,2030,04:30:00,Sep,2030 09,2030 09 09,09,1,36
24111,2030-09-09 04:45:00,2465.923072000001,2030,04:45:00,Sep,2030 09,2030 09 09,09,1,36
24112,2030-09-09 05:00:00,2484.6663680000006,2030,05:00:00,Sep,2030 09,2030 09 09,09,1,36
24113,2030-09-09 05:15:00,2487.681024000001,2030,05:15:00,Sep,2030 09,2030 09 09,09,1,36
24114,2030-09-09 05:30:00,2513.043456000001,2030,05:30:00,Sep,2030 09,2030 09 09,09,1,36
24115,2030-09-09 05:45:00,2538.9957120000013,2030,05:45:00,Sep,2030 09,2030 09 09,09,1,36
24116,2030-09-09 06:00:00,2606.825472000001,2030,06:00:00,Sep,2030 09,2030 09 09,09,1,36
24117,2030-09-09 06:15:00,2639.921152000001,2030,06:15:00,Sep,2030 09,2030 09 09,09,1,36
24118,2030-09-09 06:30:00,2644.1154560000004,2030,06:30:00,Sep,2030 09,2030 09 09,09,1,36
24119,2030-09-09 06:45:00,2662.4655360000006,2030,06:45:00,Sep,2030 09,2030 09 09,09,1,36
24120,2030-09-09 07:00:00,2722.1688320000007,2030,07:00:00,Sep,2030 09,2030 09 09,09,1,36
24121,2030-09-09 07:15:00,2758.213632000001,2030,07:15:00,Sep,2030 09,2030 09 09,09,1,36
24122,2030-09-09 07:30:00,2830.4343040000017,2030,07:30:00,Sep,2030 09,2030 09 09,09,1,36
24123,2030-09-09 07:45:00,2877.2270080000008,2030,07:45:00,Sep,2030 09,2030 09 09,09,1,36
24124,2030-09-09 08:00:00,2952.069120000001,2030,08:00:00,Sep,2030 09,2030 09 09,09,1,36
24125,2030-09-09 08:15:00,3010.7893760000006,2030,08:15:00,Sep,2030 09,2030 09 09,09,1,36
24126,2030-09-09 08:30:00,3075.538944000001,2030,08:30:00,Sep,2030 09,2030 09 09,09,1,36
24127,2030-09-09 08:45:00,3117.3509120000012,2030,08:45:00,Sep,2030 09,2030 09 09,09,1,36
24128,2030-09-09 09:00:00,3149.332480000001,2030,09:00:00,Sep,2030 09,2030 09 09,09,1,36
24129,2030-09-09 09:15:00,3187.0156800000004,2030,09:15:00,Sep,2030 09,2030 09 09,09,1,36
24130,2030-09-09 09:30:00,3234.3326720000014,2030,09:30:00,Sep,2030 09,2030 09 09,09,1,36
24131,2030-09-09 09:45:00,3266.314240000001,2030,09:45:00,Sep,2030 09,2030 09 09,09,1,36
24132,2030-09-09 10:00:00,3276.3412480000015,2030,10:00:00,Sep,2030 09,2030 09 09,09,1,36
24133,2030-09-09 10:15:00,3279.683584000001,2030,10:15:00,Sep,2030 09,2030 09 09,09,1,36
24134,2030-09-09 10:30:00,3274.3751680000014,2030,10:30:00,Sep,2030 09,2030 09 09,09,1,36
24135,2030-09-09 10:45:00,3310.7476480000005,2030,10:45:00,Sep,2030 09,2030 09 09,09,1,36
24136,2030-09-09 11:00:00,3307.2087040000015,2030,11:00:00,Sep,2030 09,2030 09 09,09,1,36
24137,2030-09-09 11:15:00,3325.362176000001,2030,11:15:00,Sep,2030 09,2030 09 09,09,1,36
24138,2030-09-09 11:30:00,3330.8672000000006,2030,11:30:00,Sep,2030 09,2030 09 09,09,1,36
24139,2030-09-09 11:45:00,3312.6481920000015,2030,11:45:00,Sep,2030 09,2030 09 09,09,1,36
24140,2030-09-09 12:00:00,3313.5001600000014,2030,12:00:00,Sep,2030 09,2030 09 09,09,1,36
24141,2030-09-09 12:15:00,3298.6234880000006,2030,12:15:00,Sep,2030 09,2030 09 09,09,1,36
24142,2030-09-09 12:30:00,3266.8385280000007,2030,12:30:00,Sep,2030 09,2030 09 09,09,1,36
24143,2030-09-09 12:45:00,3250.978816000001,2030,12:45:00,Sep,2030 09,2030 09 09,09,1,36
24144,2030-09-09 13:00:00,3230.531584000001,2030,13:00:00,Sep,2030 09,2030 09 09,09,1,36
24145,2030-09-09 13:15:00,3181.0519040000017,2030,13:15:00,Sep,2030 09,2030 09 09,09,1,36
24146,2030-09-09 13:30:00,3154.0510720000007,2030,13:30:00,Sep,2030 09,2030 09 09,09,1,36
24147,2030-09-09 13:45:00,3120.6277120000004,2030,13:45:00,Sep,2030 09,2030 09 09,09,1,36
24148,2030-09-09 14:00:00,3098.2144000000008,2030,14:00:00,Sep,2030 09,2030 09 09,09,1,36
24149,2030-09-09 14:15:00,3085.3038080000006,2030,14:15:00,Sep,2030 09,2030 09 09,09,1,36
24150,2030-09-09 14:30:00,3068.5921280000007,2030,14:30:00,Sep,2030 09,2030 09 09,09,1,36
24151,2030-09-09 14:45:00,3029.3360640000014,2030,14:45:00,Sep,2030 09,2030 09 09,09,1,36
24152,2030-09-09 15:00:00,3020.423168000001,2030,15:00:00,Sep,2030 09,2030 09 09,09,1,36
24153,2030-09-09 15:15:00,3014.459392000001,2030,15:15:00,Sep,2030 09,2030 09 09,09,1,36
24154,2030-09-09 15:30:00,3013.083136000001,2030,15:30:00,Sep,2030 09,2030 09 09,09,1,36
24155,2030-09-09 15:45:00,2979.463168000001,2030,15:45:00,Sep,2030 09,2030 09 09,09,1,36
24156,2030-09-09 16:00:00,3011.051520000001,2030,16:00:00,Sep,2030 09,2030 09 09,09,1,36
24157,2030-09-09 16:15:00,3039.428608000001,2030,16:15:00,Sep,2030 09,2030 09 09,09,1,36
24158,2030-09-09 16:30:00,3007.512576000001,2030,16:30:00,Sep,2030 09,2030 09 09,09,1,36
24159,2030-09-09 16:45:00,3021.930496000001,2030,16:45:00,Sep,2030 09,2030 09 09,09,1,36
24160,2030-09-09 17:00:00,3044.016128000001,2030,17:00:00,Sep,2030 09,2030 09 09,09,1,36
24161,2030-09-09 17:15:00,3065.577472000001,2030,17:15:00,Sep,2030 09,2030 09 09,09,1,36
24162,2030-09-09 17:30:00,3080.454144000001,2030,17:30:00,Sep,2030 09,2030 09 09,09,1,36
24163,2030-09-09 17:45:00,3087.5975680000006,2030,17:45:00,Sep,2030 09,2030 09 09,09,1,36
24164,2030-09-09 18:00:00,3159.359488000001,2030,18:00:00,Sep,2030 09,2030 09 09,09,1,36
24165,2030-09-09 18:15:00,3130.195968000001,2030,18:15:00,Sep,2030 09,2030 09 09,09,1,36
24166,2030-09-09 18:30:00,3138.322432000001,2030,18:30:00,Sep,2030 09,2030 09 09,09,1,36
24167,2030-09-09 18:45:00,3136.618496000001,2030,18:45:00,Sep,2030 09,2030 09 09,09,1,36
24168,2030-09-09 19:00:00,3147.0387200000014,2030,19:00:00,Sep,2030 09,2030 09 09,09,1,36
24169,2030-09-09 19:15:00,3127.246848000001,2030,19:15:00,Sep,2030 09,2030 09 09,09,1,36
24170,2030-09-09 19:30:00,3121.7418240000015,2030,19:30:00,Sep,2030 09,2030 09 09,09,1,36
24171,2030-09-09 19:45:00,3125.608448000001,2030,19:45:00,Sep,2030 09,2030 09 09,09,1,36
24172,2030-09-09 20:00:00,3145.924608000001,2030,20:00:00,Sep,2030 09,2030 09 09,09,1,36
24173,2030-09-09 20:15:00,3158.4419840000014,2030,20:15:00,Sep,2030 09,2030 09 09,09,1,36
24174,2030-09-09 20:30:00,3126.2638080000006,2030,20:30:00,Sep,2030 09,2030 09 09,09,1,36
24175,2030-09-09 20:45:00,3087.9252480000014,2030,20:45:00,Sep,2030 09,2030 09 09,09,1,36
24176,2030-09-09 21:00:00,3025.9937280000004,2030,21:00:00,Sep,2030 09,2030 09 09,09,1,36
24177,2030-09-09 21:15:00,2998.2720000000004,2030,21:15:00,Sep,2030 09,2030 09 09,09,1,36
24178,2030-09-09 21:30:00,2957.115392000001,2030,21:30:00,Sep,2030 09,2030 09 09,09,1,36
24179,2030-09-09 21:45:00,2919.628800000001,2030,21:45:00,Sep,2030 09,2030 09 09,09,1,36
24180,2030-09-09 22:00:00,2882.732032000001,2030,22:00:00,Sep,2030 09,2030 09 09,09,1,36
24181,2030-09-09 22:15:00,2831.679488000001,2030,22:15:00,Sep,2030 09,2030 09 09,09,1,36
24182,2030-09-09 22:30:00,2782.0032000000006,2030,22:30:00,Sep,2030 09,2030 09 09,09,1,36
24183,2030-09-09 22:45:00,2750.4148480000013,2030,22:45:00,Sep,2030 09,2030 09 09,09,1,36
24184,2030-09-09 23:00:00,2693.398528000001,2030,23:00:00,Sep,2030 09,2030 09 09,09,1,36
24185,2030-09-09 23:15:00,2655.584256000001,2030,23:15:00,Sep,2030 09,2030 09 09,09,1,36
24186,2030-09-09 23:30:00,2619.8016000000007,2030,23:30:00,Sep,2030 09,2030 09 09,09,1,36
24187,2030-09-09 23:45:00,2591.490048000001,2030,23:45:00,Sep,2030 09,2030 09 09,09,1,36
24188,2030-09-10 00:00:00,2506.4243200000005,2030,00:00:00,Sep,2030 09,2030 09 10,10,2,36
24189,2030-09-10 00:15:00,2491.6131840000007,2030,00:15:00,Sep,2030 09,2030 09 10,10,2,36
24190,2030-09-10 00:30:00,2491.4165760000014,2030,00:30:00,Sep,2030 09,2030 09 10,10,2,36
24191,2030-09-10 00:45:00,2458.845184000001,2030,00:45:00,Sep,2030 09,2030 09 10,10,2,36
24192,2030-09-10 01:00:00,2421.293056000001,2030,01:00:00,Sep,2030 09,2030 09 10,10,2,36
24193,2030-09-10 01:15:00,2397.63456,2030,01:15:00,Sep,2030 09,2030 09 10,10,2,36
24194,2030-09-10 01:30:00,2372.7308800000005,2030,01:30:00,Sep,2030 09,2030 09 10,10,2,36
24195,2030-09-10 01:45:00,2354.905088000001,2030,01:45:00,Sep,2030 09,2030 09 10,10,2,36
24196,2030-09-10 02:00:00,2302.148608000001,2030,02:00:00,Sep,2030 09,2030 09 10,10,2,36
24197,2030-09-10 02:15:00,2270.1670400000007,2030,02:15:00,Sep,2030 09,2030 09 10,10,2,36
24198,2030-09-10 02:30:00,2264.5309440000005,2030,02:30:00,Sep,2030 09,2030 09 10,10,2,36
24199,2030-09-10 02:45:00,2258.3705600000003,2030,02:45:00,Sep,2030 09,2030 09 10,10,2,36
24200,2030-09-10 03:00:00,2248.933376000001,2030,03:00:00,Sep,2030 09,2030 09 10,10,2,36
24201,2030-09-10 03:15:00,2243.4938880000004,2030,03:15:00,Sep,2030 09,2030 09 10,10,2,36
24202,2030-09-10 03:30:00,2227.503104000001,2030,03:30:00,Sep,2030 09,2030 09 10,10,2,36
24203,2030-09-10 03:45:00,2226.7166720000005,2030,03:45:00,Sep,2030 09,2030 09 10,10,2,36
24204,2030-09-10 04:00:00,2222.260224000001,2030,04:00:00,Sep,2030 09,2030 09 10,10,2,36
24205,2030-09-10 04:15:00,2214.3303680000004,2030,04:15:00,Sep,2030 09,2030 09 10,10,2,36
24206,2030-09-10 04:30:00,2214.002688000001,2030,04:30:00,Sep,2030 09,2030 09 10,10,2,36
24207,2030-09-10 04:45:00,2215.968768000001,2030,04:45:00,Sep,2030 09,2030 09 10,10,2,36
24208,2030-09-10 05:00:00,2232.745984000001,2030,05:00:00,Sep,2030 09,2030 09 10,10,2,36
24209,2030-09-10 05:15:00,2231.435264,2030,05:15:00,Sep,2030 09,2030 09 10,10,2,36
24210,2030-09-10 05:30:00,2247.9503360000012,2030,05:30:00,Sep,2030 09,2030 09 10,10,2,36
24211,2030-09-10 05:45:00,2264.5309440000005,2030,05:45:00,Sep,2030 09,2030 09 10,10,2,36
24212,2030-09-10 06:00:00,2297.0368000000008,2030,06:00:00,Sep,2030 09,2030 09 10,10,2,36
